AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestMission	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	FALSE	FALSE	dun_tor_dr	Mission	FALSE	3	5	60224	mission_mary_start	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	0	0	200	<$>48068</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	New Face	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_tor_dr2.jpg	6940	0	0	FALSE	TRUE	3200	FALSE	None	<$>48068</>	0	0	<$>48068</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dun_tor_dr.jpg	dun_tor_dr	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	200	fld_tor_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	dun_tor_dr	Mission	FALSE	3	5	60225	mission_mary_final	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	0	0	200	<$>39924</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Unknown Old Book	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_tor_dr2.jpg	6940	0	0	FALSE	TRUE	3200	FALSE	None	<$>39924</>	0	0	<$>39924</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dun_tor_dr.jpg	dun_tor_dr	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	200	fld_tor_btn	None	None	TRUE	FALSE
2500	FALSE	FALSE	mission_viron_cafe	Mission	FALSE	3	5	60226	mission_mi_luimania	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	-6721	-8135	-673	<$>68522</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Woman Holding a Lui Bag	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	3200	FALSE	None	<$>68522</>	0	0	<$>68522</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_viron_cafe	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-6190	-8595	-655	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	gig_basic	Mission	FALSE	3	5	60227	mission_mi_cocomania	FALSE	0	0	0	0	1	0	0	200	GranadoEspada	-7609	-17455	162	<$>68523</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Women Dressed Coco Clothes	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	3200	FALSE	None	<$>68523</>	0	0	<$>68523</>	FALSE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	gig_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	200	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_trinity_a	Mission	FALSE	0	5	60228	mission_cruz_easy	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	10	-991	0	<$>71568</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Cruz's Hunt Request : Easy	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_ramiro.jpg	40000	0	0	TRUE	TRUE	3200	FALSE	None	<$>71568</>	0	0	<$>71568</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_trinity_a	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_trinity_b	Mission	FALSE	0	5	60229	mission_cruz_mid	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	10	-991	0	<$>71569</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Cruz's Hunt Request : Medium	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_trinity_b.jpg	40000	0	0	TRUE	TRUE	3200	FALSE	None	<$>71569</>	0	0	<$>71569</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_trinity_b	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_elemetal_room	Mission	FALSE	0	5	60230	mission_cruz_hard	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	3	-9803	104	<$>71570</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Cruz's Hunt Request : Hard	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_elemetal_room.jpg	42710.063	-2.198	4859.868	TRUE	TRUE	3200	FALSE	None	<$>71570</>	0	0	<$>71570</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_elemetal_room	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	3	-9803	104	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_reb	Mission	FALSE	0	3	60231	mission_adriana_easy	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-24	-2320	1452	<$>75842</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Guardian Of Reboldoeux : Easy	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_reb.jpg	28800	-75.901	4051.61	TRUE	TRUE	3200	FALSE	None	<$>75842</>	0	0	<$>75842</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	fld_reb	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-660	-3747	1456	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_reb	Mission	FALSE	0	3	60232	mission_adriana_mid	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-24	-2320	1452	<$>75843</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Guardian Of Reboldoeux : Medium	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_reb.jpg	28800	-75.901	4051.61	TRUE	TRUE	3200	FALSE	None	<$>75843</>	0	0	<$>75843</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	fld_reb	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-660	-3747	1456	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_reb	Mission	FALSE	0	3	60233	mission_adriana_hard	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-24	-2320	1452	<$>75844</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Guardian Of Reboldoeux : Hard	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_reb.jpg	28800	-75.901	4051.61	TRUE	TRUE	3200	FALSE	None	<$>75844</>	0	0	<$>75844</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	fld_reb	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-660	-3747	1456	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60234	mission_edu_selva01	FALSE	0	0	0	0	1	0	0	0	Orpesia	5471	1256	666	<$>87156</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Selva's memory	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87156</>	0	0	<$>87156</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	bst_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60235	mission_edu_selva02	FALSE	0	0	0	0	1	0	0	0	Orpesia	5471	1256	666	<$>87157</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Selva's memory	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87157</>	0	0	<$>87157</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	bst_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60236	mission_edu_selva03	FALSE	0	0	0	0	1	0	0	0	Orpesia	5471	1256	666	<$>87158</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Selva's memory	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87158</>	0	0	<$>87158</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	bst_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60237	mission_edu_selva04	FALSE	0	0	0	0	1	0	0	0	Orpesia	5471	1256	666	<$>83455</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Red Hat	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>83455</>	0	0	<$>83455</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	bst_basic	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_auch	Mission	FALSE	0	5	60238	mission_bstgrace_ain	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-9464	-2582	2911	<$>87159</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Last Goodbye	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>87159</>	0	0	<$>87159</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	fld_auch	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	common_housein	Mission	FALSE	0	5	60239	mission_bstgrace_tor	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	47	840	-4	<$>87160</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Charged Canon	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>87160</>	0	0	<$>87160</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	common_housein	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	bst_pinta_zone	Mission	FALSE	0	5	60240	bst_pinta_zone	FALSE	0	0	0	0	1	0	0	0	Orpesia	-21501	14969	-3714	<$>87162</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Bristia St.Vongole	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	TRUE	TRUE	3200	FALSE	None	<$>87162</>	0	0	<$>87161</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_pinta_zone.jpg	bst_pinta_zone	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	0	0	0	None	None	None	FALSE	FALSE
1000	FALSE	FALSE	bst_pub	bst_pub	TRUE	0	5	60241	mission_pub_raven	FALSE	0	0	0	0	1	0	0	0	Orpesia	-2512	2299	55	<$>87115</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Red Hat	3	None	FALSE	0	None	FALSE	None	30000	1500	0	None	FALSE	20	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87115</>	0	0	<$>87163</>	TRUE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	TRUE	0.1	1	TRUE	thumb_viron_basic.jpg	bst_pub	4000	FALSE	MISSION	NO	0	0	1	TRUE	TRUE	TRUE	2500	4000	0	0	0	0	None	None	None	FALSE	FALSE
35000	FALSE	FALSE	mission_lovidic	Mission	FALSE	0	5	60242	mission_monster_easy	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>87164</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Monster ecological study : Easy	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_lovidic.jpg	48000	0	-3000	TRUE	TRUE	3200	FALSE	None	<$>87164</>	0	0	<$>87164</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_lovidic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	mission_ttr_treasure	Mission	FALSE	0	5	60243	mission_monster_mid	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	0	<$>87165</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Monster ecological study : Medium	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	7000	0	0	TRUE	TRUE	3200	FALSE	None	<$>87165</>	0	0	<$>87165</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_ttr_treasure	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	dun_ttr_boss	Mission	FALSE	0	5	60244	mission_monster_hard	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	7	3965	0	<$>87166</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Monster ecological study : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	45000	0	0	TRUE	TRUE	3200	FALSE	None	<$>87166</>	0	0	<$>87166</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	dun_ttr_boss	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	7	3965	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	btl_ust02	Mission	FALSE	0	5	60245	mission_caravan_easy	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	33059	10319	-403	<$>87167</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Caravan's Request : Easy	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ust02.jpg	81000	2800	5800	TRUE	TRUE	3200	TRUE	None	<$>87167</>	0	0	<$>87167</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	btl_ust02	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	btl_tbk01	Mission	FALSE	0	5	60246	mission_caravan_mid	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	731	709	811	<$>87168</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Caravan's Request : Medium	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk01.jpg	58500	418	680	TRUE	TRUE	3200	TRUE	None	<$>87168</>	0	0	<$>87168</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	btl_tbk01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	btl_erc01	Mission	FALSE	0	5	60247	mission_caravan_hard	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1047	-26282	-2875	<$>87169</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Caravan's Request : Hard	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_erc01.jpg	84690.477	5315.248	216.971	TRUE	TRUE	3200	TRUE	None	<$>87169</>	0	0	<$>87169</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	btl_erc01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	btl_ttr03	Mission	FALSE	0	5	60248	mission_bstgrace_mogun	FALSE	214	-12254	35556	7521	1	-12254	35556	7521	GranadoEspada	-37839	23580	3807	<$>87170</>	1000	21204	1000	21207	1000	21206	0	0	0	0	0	0	0	0	FALSE	Morgan's Base	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ttr03.jpg	129932.047	-16064.148	28785.754	TRUE	TRUE	3200	FALSE	None	<$>87170</>	0	0	<$>87170</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_btl_ttr03.jpg	btl_ttr03	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-37839	23580	3807	btl_ttr03_btn	btl_ttr03	None	TRUE	FALSE
35000	FALSE	FALSE	fld_auch	Mission	FALSE	3	5	60249	mission_bstgrace_auchattack	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-80	1464	21	<$>87170</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Uninvited Guest	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_auch.jpg	46200	3750	-5150	TRUE	TRUE	3200	FALSE	None	<$>86430</>	0	0	<$>86430</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_fld_auch.jpg	fld_auch	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-80	1464	21	auch_basic_btn	fld_auch	None	TRUE	FALSE
3000	FALSE	FALSE	btl_cas01	btl_cas01	FALSE	0	5	60250	mission_cas_kinghenry	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-42992	-444	-6	<$>78040</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Ruins of Cursed souls	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_cas01.jpg	113305.539	-5058.23	-379.693	TRUE	TRUE	3200	FALSE	None	<$>78040</>	0	0	<$>78040</>	TRUE	FALSE	TRUE	4000	FALSE	FALSE	FALSE	FALSE	1	1	FALSE	None	btl_cas01	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	-42992	-444	-6	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	bst_pub	bst_pub	FALSE	0	5	60251	mission_eduselva_redhat	FALSE	0	0	0	0	1	0	0	0	Orpesia	-2512	2299	55	<$>87171</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Heyran's Suggestion	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87171</>	0	0	<$>87171</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	bst_pub	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	coim_basic	Mission	FALSE	0	5	60252	mission_sohosub	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	460	3457	-589	<$>78543</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	wrong meeting	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_bad_apology.jpg	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>78543</>	0	0	<$>78543</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	mission_bad_apology	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	460	3457	-589	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60253	mission_bstgrace_fakeconfirm1	FALSE	0	0	0	0	1	0	0	0	Orpesia	-153	7169	1810	<$>87172</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	the owner of the fake confirmation1	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>87172</>	0	0	<$>87172</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	bst_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60254	mission_bstgrace_fakeconfirm2	FALSE	0	0	0	0	1	0	0	0	Orpesia	-153	7169	1810	<$>87173</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	the owner of the fake confirmation2	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>87173</>	0	0	<$>87173</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	bst_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
35000	FALSE	FALSE	bst_basic	Mission	FALSE	0	5	60255	mission_bstgrace_fakeconfirm3	FALSE	0	0	0	0	1	0	0	0	Orpesia	-153	7169	1810	<$>87174</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	the owner of the fake confirmation3	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	26200	152.808	9907.191	TRUE	TRUE	3200	FALSE	None	<$>87174</>	0	0	<$>87174</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_dummy.jpg	bst_basic	6000	FALSE	MISSION	NO	1	0	1	FALSE	FALSE	FALSE	4000	6000	0	0	0	0	None	None	None	TRUE	FALSE
2500	FALSE	FALSE	fld_bst02	Mission	FALSE	0	5	60256	mission_eduselva_hunting	FALSE	0	0	0	0	1	0	0	0	Orpesia	-23	-26462	-344	<$>87175</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Pride Showdown	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87175</>	0	0	<$>87175</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	fld_bst02	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
1000	FALSE	FALSE	bst_pub	bst_pub	FALSE	0	5	60257	mission_eduselva_choice	FALSE	0	0	0	0	1	0	0	0	Orpesia	-2512	2299	55	<$>87176</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Last Choice	3	None	TRUE	0	None	FALSE	None	30000	1500	0	None	FALSE	0	0	white_38_ol	white_22_ol	None	0	0	0	FALSE	TRUE	4000	FALSE	None	<$>87176</>	0	0	<$>87176</>	FALSE	FALSE	TRUE	4000	TRUE	FALSE	FALSE	FALSE	0.1	1	FALSE	thumb_viron_basic.jpg	bst_pub	4000	FALSE	MISSION	NO	0	0	1	FALSE	FALSE	FALSE	2500	4000	0	0	0	0	None	None	None	TRUE	FALSE
