ASTD	ATK	AttachEffectIndex	AttachModelIndex	BLK	BlkSound	BlowSound	Bone	ClassID	ClassName	DEAD	DIE1	DN	DeadEffect	DieSound	DyingTime	Gender	HIT	HitDummy	HitSound	Hits	IDL	IdleSound	Job	Mass	Name	NumSet	OriginalDEADAni	PICK	PreDelay	RUN	RootNode	SET	STD	SelfHitEffect	SkillAni	TargetHitEffect	TopDummy	UP1	VarKDType	WLK
quest_auchsoldier_astd	quest_rebsoldierf1_atk	None	None	None	None	quest_rebsoldierf_blow.ogg	quest_rebsoldierf1_set	32002	Quest_RebSoldierf_Battle	monster_sellyne_dead	None	None	mon_dead01	quest_rebsoldier_die.ogg	300	M	quest_auchsoldier_hit	Bip01	quest_rebsoldier_hit.ogg	1	quest_auchsoldier_idl	None	1	9	<$>51581</>	1	YES	None	0	quest_auchsoldier_run	Bip01	quest_rebsoldierf1_set	quest_auchsoldier_std	HIT_Blood_Human	quest_auchsoldier2	None	Bip01	None	1	quest_auchsoldier_wlk
quest_rebsoldier_astd	quest_rebsoldier_atk	None	None	None	None	quest_rebsoldier_blow.ogg	quest_auchsoldier1_set	32003	Monster_AuchSoldier_Battle	monster_mario_dead	None	None	mon_dead01	quest_rebsoldier_die.ogg	300	M	quest_rebsoldier_hit	Bip01	quest_rebsoldier_hit.ogg	1	quest_rebsoldier_idl	None	1	9	<$>51582</>	1	YES	None	0	quest_rebsoldier_run	Bip01	quest_auchsoldier1_set	quest_rebsoldier_std	HIT_Blood_Human	quest_rebsoldier	None	Bip01	None	1	quest_rebsoldier_wlk
quest_auchsoldier_astd	quest_auchsoldier_atk	None	None	None	None	quest_auchsoldier_blow.ogg	quest_auchsoldier_set	32004	Monster_AuchMus_Battle	monster_merman_dead	None	None	mon_dead01	quest_auchsoldier_die.ogg	300	M	quest_auchsoldier_hit	Bip01	quest_auchsoldier_hit.ogg	1	quest_auchsoldier_idl	None	1	9	<$>49739</>	2	YES	None	0	quest_auchsoldier_run	Bip01	quest_auchsoldier_set	quest_auchsoldier_std	HIT_Blood_Human	quest_auchsoldier2	None	Bip01	None	1	quest_auchsoldier_wlk
quest_rebsoldier_astd	quest_rebsoldier_atk	None	None	None	None	quest_rebsoldier_blow.ogg	quest_rebsoldier_set	32005	Monster_RebSoldier_Battle2	monster_mario_dead	None	None	mon_dead01	quest_rebsoldier_die.ogg	300	M	quest_rebsoldier_hit	Bip01	quest_rebsoldier_hit.ogg	1	quest_rebsoldier_idl	None	1	9	<$>51583</>	2	YES	None	0	quest_rebsoldier_run	Bip01	quest_rebsoldier_set	quest_rebsoldier_std	HIT_Blood_Human	quest_coimsoldier	None	Bip01	None	1	quest_rebsoldier_wlk
quest_auchsoldier_astd	quest_rebsoldierf1_atk	None	None	None	None	quest_rebsoldierf_blow.ogg	quest_rebsoldierf1_set	32006	Quest_RebSoldierf_Battle2	monster_sellyne_dead	None	None	mon_dead01	quest_rebsoldier_die.ogg	300	M	quest_auchsoldier_hit	Bip01	quest_rebsoldier_hit.ogg	1	quest_auchsoldier_idl	None	1	9	<$>51584</>	1	YES	None	0	quest_auchsoldier_run	Bip01	quest_rebsoldierf1_set	quest_auchsoldier_std	HIT_Blood_Human	monster_castilla_fe_luciano_rifle	None	Bip01	None	1	quest_auchsoldier_wlk
quest_rebsoldier_astd	quest_rebsoldier_atk	None	None	None	None	quest_rebsoldier_blow.ogg	quest_auchsoldier1_set	32007	Monster_AuchSoldier_Battle2	monster_mario_dead	None	None	mon_dead01	quest_rebsoldier_die.ogg	300	M	quest_rebsoldier_hit	Bip01	quest_rebsoldier_hit.ogg	1	quest_rebsoldier_idl	None	1	9	<$>51585</>	1	YES	None	0	quest_rebsoldier_run	Bip01	quest_auchsoldier1_set	quest_rebsoldier_std	HIT_Blood_Human	quest_coimsoldier	None	Bip01	None	1	quest_rebsoldier_wlk
quest_auchsoldier_astd	quest_auchsoldier_atk	None	None	None	None	quest_auchsoldier_blow.ogg	quest_auchsoldier_set	32008	Monster_AuchMus_Battle2	monster_merman_dead	None	None	mon_dead01	quest_auchsoldier_die.ogg	300	M	quest_auchsoldier_hit	Bip01	quest_auchsoldier_hit.ogg	1	quest_auchsoldier_idl	None	1	9	<$>51586</>	2	YES	None	0	quest_auchsoldier_run	Bip01	quest_auchsoldier_set	quest_auchsoldier_std	HIT_Blood_Human	monster_castilla_fe_luciano_rifle	None	Bip01	None	1	quest_auchsoldier_wlk
monster_elboom_astd	monster_elboom_atk	None	None	None	None	monster_elboom_blow.ogg	monster_elboom_set	40001	Monster_elboom_raid	monster_elboom_dead	None	None	mon_dead01	monster_elboom_die.ogg	2367	M	monster_elboom_hit	Bip01 Spine1	monster_elboom_hit.ogg	3	monster_elboom_idl	None	1	9	<$>50159</>	1	YES	None	0	monster_elboom_run	Bip01	monster_elboom_set	monster_elboom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elboom_wlk
monster_elboom_astd	monster_elboom_atk	None	None	None	None	monster_elboom_blow.ogg	monster_elboom_set	40002	Monster_elboom_raid_Elite	monster_elboom_dead	None	None	mon_dead01	monster_elboom_die.ogg	2367	M	monster_elboom_hit	Bip01 Spine1	monster_elboom_hit.ogg	3	monster_elboom_idl	None	1	9	<$>50160</>	1	YES	None	0	monster_elboom_run	Bip01	monster_elboom_set	monster_elboom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elboom_wlk
monster_elboom_astd	monster_elboom_atk	None	None	None	None	monster_elboom_blow.ogg	monster_elboom_set	40009	Monster_elboom_raid_AMber	monster_elboom_dead	None	None	mon_dead01	monster_elboom_die.ogg	2367	M	monster_elboom_hit	Bip01 Spine1	monster_elboom_hit.ogg	3	monster_elboom_idl	None	1	9	<$>50159</>	1	YES	None	0	monster_elboom_run	Bip01	monster_elboom_set	monster_elboom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elboom_wlk
monster_eldoom_astd	monster_eldoom_atk	None	None	None	None	monster_eldoom_blow.ogg	monster_eldoom_set	40010	Mission_Eldoom_raid	monster_eldoom_dead	None	None	mon_dead01	monster_eldoom_die.ogg	2367	M	monster_eldoom_hit	Bip01 Spine1	monster_eldoom_hit.ogg	3	monster_eldoom_idl	None	1	9	<$>50161</>	1	YES	None	0	monster_eldoom_run	Bip01	monster_eldoom_set	monster_eldoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_eldoom_wlk
monster_eldoom_astd	monster_eldoom_atk	None	None	None	None	monster_eldoom_blow.ogg	monster_eldoom_set	40011	Monster_Eldoom_raid	monster_eldoom_dead	None	None	mon_dead01	monster_eldoom_die.ogg	2367	M	monster_eldoom_hit	Bip01 Spine1	monster_eldoom_hit.ogg	3	monster_eldoom_idl	None	1	9	<$>50162</>	1	YES	None	0	monster_eldoom_run	Bip01	monster_eldoom_set	monster_eldoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_eldoom_wlk
monster_eldoom_astd	monster_eldoom_atk	None	None	None	None	monster_eldoom_blow.ogg	monster_eldoom_set	40012	Monster_Eldoom_raid_Elite	monster_eldoom_dead	None	None	mon_dead01	monster_eldoom_die.ogg	2367	M	monster_eldoom_hit	Bip01 Spine1	monster_eldoom_hit.ogg	3	monster_eldoom_idl	None	1	9	<$>50163</>	1	YES	None	0	monster_eldoom_run	Bip01	monster_eldoom_set	monster_eldoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_eldoom_wlk
monster_eldoom_astd	monster_eldoom_atk	None	None	None	None	monster_eldoom_blow.ogg	monster_eldoom_set	40019	Monster_Eldoom_raid_Amber	monster_eldoom_dead	None	None	mon_dead01	monster_eldoom_die.ogg	2367	M	monster_eldoom_hit	Bip01 Spine1	monster_eldoom_hit.ogg	3	monster_eldoom_idl	None	1	9	<$>50162</>	1	YES	None	0	monster_eldoom_run	Bip01	monster_eldoom_set	monster_eldoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_eldoom_wlk
monster_elgoom_astd	monster_elgoom_atk	None	None	None	None	monster_elgoom_blow.ogg	monster_elgoom_set	40020	Mission_elgoom_raid	monster_elgoom_dead	None	None	mon_dead01	monster_elgoom_die.ogg	2367	M	monster_elgoom_hit	Bip01 Spine1	monster_elgoom_hit.ogg	3	monster_elgoom_idl	None	1	9	<$>50164</>	1	YES	None	0	monster_elgoom_run	Bip01	monster_elgoom_set	monster_elgoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elgoom_wlk
monster_elgoom_astd	monster_elgoom_atk	None	None	None	None	monster_elgoom_blow.ogg	monster_elgoom_set	40021	Monster_elgoom_raid	monster_elgoom_dead	None	None	mon_dead01	monster_elgoom_die.ogg	2367	M	monster_elgoom_hit	Bip01 Spine1	monster_elgoom_hit.ogg	3	monster_elgoom_idl	None	1	9	<$>50165</>	1	YES	None	0	monster_elgoom_run	Bip01	monster_elgoom_set	monster_elgoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elgoom_wlk
monster_elgoom_astd	monster_elgoom_atk	None	None	None	None	monster_elgoom_blow.ogg	monster_elgoom_set	40022	Monster_elgoom_raid_Elite	monster_elgoom_dead	None	None	mon_dead01	monster_elgoom_die.ogg	2367	M	monster_elgoom_hit	Bip01 Spine1	monster_elgoom_hit.ogg	3	monster_elgoom_idl	None	1	9	<$>50166</>	1	YES	None	0	monster_elgoom_run	Bip01	monster_elgoom_set	monster_elgoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elgoom_wlk
monster_elgoom_astd	monster_elgoom_atk	None	None	None	None	monster_elgoom_blow.ogg	monster_elgoom_set	40029	Monster_elgoom_raid_AMber	monster_elgoom_dead	None	None	mon_dead01	monster_elgoom_die.ogg	2367	M	monster_elgoom_hit	Bip01 Spine1	monster_elgoom_hit.ogg	3	monster_elgoom_idl	None	1	9	<$>50165</>	1	YES	None	0	monster_elgoom_run	Bip01	monster_elgoom_set	monster_elgoom_std	HIT_Blood_Human	None	None	Bip01 Head	None	0	monster_elgoom_wlk
monster_elnoogard_astd	monster_elnoogard_atk	None	None	None	None	monster_elnoogard_blow.ogg	monster_elnoogard_set	40030	Mission_Elnoogard_raid	monster_elnoogard_dead	None	None	mon_dead01	monster_elnoogard_die.ogg	3500	M	monster_elnoogard_hit	Bip01 Spine1	monster_elnoogard_hit.ogg	2	monster_elnoogard_idl	None	1	9	<$>50167</>	1	YES	None	0	monster_elnoogard_run	Bip01	monster_elnoogard_set	monster_elnoogard_std	HIT_Blood_Human	Monster_elnoogard	None	Bip01 Head	None	0	monster_elnoogard_wlk
monster_elnoogard_astd	monster_elnoogard_atk	None	None	None	None	monster_elnoogard_blow.ogg	monster_elnoogard_set	40031	Monster_Elnoogard_raid	monster_elnoogard_dead	None	None	mon_dead01	monster_elnoogard_die.ogg	3500	M	monster_elnoogard_hit	Bip01 Spine1	monster_elnoogard_hit.ogg	2	monster_elnoogard_idl	None	1	9	<$>50168</>	1	YES	None	0	monster_elnoogard_run	Bip01	monster_elnoogard_set	monster_elnoogard_std	HIT_Blood_Human	Monster_elnoogard	None	Bip01 Head	None	0	monster_elnoogard_wlk
monster_elnoogard_astd	monster_elnoogard_atk	None	None	None	None	monster_elnoogard_blow.ogg	monster_elnoogard_set	40032	Monster_Elnoogard_raid_Elite	monster_elnoogard_dead	None	None	mon_dead01	monster_elnoogard_die.ogg	3500	M	monster_elnoogard_hit	Bip01 Spine1	monster_elnoogard_hit.ogg	2	monster_elnoogard_idl	None	1	9	<$>50169</>	1	YES	None	0	monster_elnoogard_run	Bip01	monster_elnoogard_set	monster_elnoogard_std	HIT_Blood_Human	Monster_elnoogard	None	Bip01 Head	None	0	monster_elnoogard_wlk
monster_elnoogard_astd	monster_elnoogard_atk	None	None	None	None	monster_elnoogard_blow.ogg	monster_elnoogard_set	40039	Monster_Elnoogard_raid_AMber	monster_elnoogard_dead	None	None	mon_dead01	monster_elnoogard_die.ogg	3500	M	monster_elnoogard_hit	Bip01 Spine1	monster_elnoogard_hit.ogg	2	monster_elnoogard_idl	None	1	9	<$>50168</>	1	YES	None	0	monster_elnoogard_run	Bip01	monster_elnoogard_set	monster_elnoogard_std	HIT_Blood_Human	Monster_elnoogard	None	Bip01 Head	None	0	monster_elnoogard_wlk
monster_elbleed_astd	monster_elbleed_atk	None	None	None	None	monster_elbleed_blow.ogg	monster_elbleed_set	40040	Mission_Elbleed_raid	monster_elbleed_dead	None	None	mon_dead01	monster_elbleed_die.ogg	3500	M	monster_elbleed_hit	Bip01 Spine1	monster_elbleed_hit.ogg	2	monster_elbleed_idl	None	1	9	<$>50170</>	1	YES	None	0	monster_elbleed_run	Bip01	monster_elbleed_set	monster_elbleed_std	HIT_Blood_Human	Monster_elbleed	None	Bip01 Head	None	0	monster_elbleed_wlk
monster_elbleed_astd	monster_elbleed_atk	None	None	None	None	monster_elbleed_blow.ogg	monster_elbleed_set	40041	Monster_Elbleed_raid	monster_elbleed_dead	None	None	mon_dead01	monster_elbleed_die.ogg	3500	M	monster_elbleed_hit	Bip01 Spine1	monster_elbleed_hit.ogg	2	monster_elbleed_idl	None	1	9	<$>50171</>	1	YES	None	0	monster_elbleed_run	Bip01	monster_elbleed_set	monster_elbleed_std	HIT_Blood_Human	Monster_elbleed	None	Bip01 Head	None	0	monster_elbleed_wlk
monster_elbleed_astd	monster_elbleed_atk	None	None	None	None	monster_elbleed_blow.ogg	monster_elbleed_set	40042	Monster_Elbleed_raid_Elite	monster_elbleed_dead	None	None	mon_dead01	monster_elbleed_die.ogg	3500	M	monster_elbleed_hit	Bip01 Spine1	monster_elbleed_hit.ogg	2	monster_elbleed_idl	None	1	9	<$>50172</>	1	YES	None	0	monster_elbleed_run	Bip01	monster_elbleed_set	monster_elbleed_std	HIT_Blood_Human	Monster_elbleed	None	Bip01 Head	None	0	monster_elbleed_wlk
monster_elbleed_astd	monster_elbleed_atk	None	None	None	None	monster_elbleed_blow.ogg	monster_elbleed_set	40049	Monster_Elbleed_raid_AMber	monster_elbleed_dead	None	None	mon_dead01	monster_elbleed_die.ogg	3500	M	monster_elbleed_hit	Bip01 Spine1	monster_elbleed_hit.ogg	2	monster_elbleed_idl	None	1	9	<$>50171</>	1	YES	None	0	monster_elbleed_run	Bip01	monster_elbleed_set	monster_elbleed_std	HIT_Blood_Human	Monster_elbleed	None	Bip01 Head	None	0	monster_elbleed_wlk
monster_elminor1_astd	monster_elminor1_atk	None	None	None	None	monster_elminor_blow.ogg	monster_elminor_set	40050	Mission_Elminor_raid	monster_elminor1_dead	None	None	mon_dead01	monster_elminor_die.ogg	3500	M	monster_elminor1_hit	Bip01 Spine1	monster_elminor_hit.ogg	2	monster_elminor1_idl	None	1	9	<$>50173</>	1	YES	None	0	monster_elminor1_run	Bip01	monster_elminor_set	monster_elminor1_std	HIT_Blood_Human	Monster_elminor1	None	Bip01 Head	None	0	monster_elminor1_wlk
monster_elminor1_astd	monster_elminor1_atk	None	None	None	None	monster_elminor_blow.ogg	monster_elminor_set	40051	Monster_Elminor_raid	monster_elminor1_dead	None	None	mon_dead01	monster_elminor_die.ogg	3500	M	monster_elminor1_hit	Bip01 Spine1	monster_elminor_hit.ogg	2	monster_elminor1_idl	None	1	9	<$>50174</>	1	YES	None	0	monster_elminor1_run	Bip01	monster_elminor_set	monster_elminor1_std	HIT_Blood_Human	Monster_elminor1	None	Bip01 Head	None	0	monster_elminor1_wlk
monster_elminor1_astd	monster_elminor1_atk	None	None	None	None	monster_elminor_blow.ogg	monster_elminor_set	40052	Monster_Elminor_raid_Elite	monster_elminor1_dead	None	None	mon_dead01	monster_elminor_die.ogg	3500	M	monster_elminor1_hit	Bip01 Spine1	monster_elminor_hit.ogg	2	monster_elminor1_idl	None	1	9	<$>50175</>	1	YES	None	0	monster_elminor1_run	Bip01	monster_elminor_set	monster_elminor1_std	HIT_Blood_Human	Monster_elminor1	None	Bip01 Head	None	0	monster_elminor1_wlk
monster_elminor1_astd	monster_elminor1_atk	None	None	None	None	monster_elminor_blow.ogg	monster_elminor_set	40059	Monster_Elminor_raid_AMber	monster_elminor1_dead	None	None	mon_dead01	monster_elminor_die.ogg	3500	M	monster_elminor1_hit	Bip01 Spine1	monster_elminor_hit.ogg	2	monster_elminor1_idl	None	1	9	<$>50174</>	1	YES	None	0	monster_elminor1_run	Bip01	monster_elminor_set	monster_elminor1_std	HIT_Blood_Human	Monster_elminor1	None	Bip01 Head	None	0	monster_elminor1_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_dob_atk	None	None	None	None	monster_glacialvalkyrie_dob_blow.ogg	monster_glacialvalkyrie_dob_set	40060	Mission_Glacialvalkyrie_dob	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	4	monster_glacialvalkyrie_idl	None	1	9	<$>50176</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_dob_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_dob	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_dob_atk	None	None	None	None	monster_glacialvalkyrie_dob_blow.ogg	monster_glacialvalkyrie_dob_set	40061	Monster_Glacialvalkyrie_dob	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	4	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_dob_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_dob	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_dob_atk	None	None	None	None	monster_glacialvalkyrie_dob_blow.ogg	monster_glacialvalkyrie_dob_set	40062	Monster_Glacialvalkyrie_dob_Elite	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	4	monster_glacialvalkyrie_idl	None	1	9	<$>50178</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_dob_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_dob	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_dob_atk	None	None	None	None	monster_glacialvalkyrie_dob_blow.ogg	monster_glacialvalkyrie_dob_set	40069	Monster_Glacialvalkyrie_dob_AMber	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	4	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_dob_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_dob	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_eice_atk	None	None	None	None	monster_glacialvalkyrie_eice_blow.ogg	monster_glacialvalkyrie_eice_set	40070	Mission_Glacialvalkyrie_eice	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	2	monster_glacialvalkyrie_idl	None	1	9	<$>50180</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_eice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_eice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_eice_atk	None	None	None	None	monster_glacialvalkyrie_eice_blow.ogg	monster_glacialvalkyrie_eice_set	40071	Monster_Glacialvalkyrie_eice	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	2	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_eice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_eice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_eice_atk	None	None	None	None	monster_glacialvalkyrie_eice_blow.ogg	monster_glacialvalkyrie_eice_set	40072	Monster_Glacialvalkyrie_eice_Elite	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	2	monster_glacialvalkyrie_idl	None	1	9	<$>50178</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_eice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_eice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_eice_atk	None	None	None	None	monster_glacialvalkyrie_eice_blow.ogg	monster_glacialvalkyrie_eice_set	40079	Monster_Glacialvalkyrie_eice_AMber	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	2	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_eice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_eice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_pice_atk	None	None	None	None	monster_glacialvalkyrie_pice_blow.ogg	monster_glacialvalkyrie_pice_set	40080	Mission_Glacialvalkyrie_pice	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	1	monster_glacialvalkyrie_idl	None	1	9	<$>50180</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_pice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_pice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_pice_atk	None	None	None	None	monster_glacialvalkyrie_pice_blow.ogg	monster_glacialvalkyrie_pice_set	40081	Monster_Glacialvalkyrie_pice	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	1	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_pice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_pice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_pice_atk	None	None	None	None	monster_glacialvalkyrie_pice_blow.ogg	monster_glacialvalkyrie_pice_set	40082	Monster_Glacialvalkyrie_pice_Elite	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	1	monster_glacialvalkyrie_idl	None	1	9	<$>50178</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_pice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_pice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_pice_atk	None	None	None	None	monster_glacialvalkyrie_pice_blow.ogg	monster_glacialvalkyrie_pice_set	40089	Monster_Glacialvalkyrie_pice_AMber	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	1	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_pice_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_pice	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_esc_atk	None	None	None	None	monster_glacialvalkyrie_esc_blow.ogg	monster_glacialvalkyrie_esc_set	40090	Mission_Glacialvalkyrie_esc	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	3	monster_glacialvalkyrie_idl	None	1	9	<$>50180</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_esc_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_esc	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_esc_atk	None	None	None	None	monster_glacialvalkyrie_esc_blow.ogg	monster_glacialvalkyrie_esc_set	40091	Monster_Glacialvalkyrie_esc	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	3	monster_glacialvalkyrie_idl	None	1	9	<$>50177</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_esc_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_esc	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
monster_glacialvalkyrie_astd	monster_glacialvalkyrie_esc_atk	None	None	None	None	monster_glacialvalkyrie_esc_blow.ogg	monster_glacialvalkyrie_esc_set	40092	Monster_Glacialvalkyrie_esc_Elite	monster_glacialvalkyrie_dead	None	None	mon_dead01	monster_glacialvalkyrie_die.ogg	3500	M	monster_glacialvalkyrie_hit	Bip01 Spine1	monster_glacialvalkyrie_hit.ogg	3	monster_glacialvalkyrie_idl	None	1	9	<$>50178</>	1	YES	None	0	monster_glacialvalkyrie_run	Bip01	monster_glacialvalkyrie_esc_set	monster_glacialvalkyrie_std	HIT_Blood_Human	Monster_Glacialvalkyrie_esc	None	Bip01 Head	None	0	monster_glacialvalkyrie_wlk
