ClassID	ClassName	Emitter1	Emitter10	Emitter11	Emitter12	Emitter13	Emitter14	Emitter15	Emitter16	Emitter17	Emitter18	Emitter19	Emitter2	Emitter20	Emitter21	Emitter22	Emitter23	Emitter24	Emitter25	Emitter26	Emitter27	Emitter28	Emitter29	Emitter3	Emitter30	Emitter31	Emitter32	Emitter33	Emitter34	Emitter35	Emitter36	Emitter37	Emitter38	Emitter39	Emitter4	Emitter40	Emitter41	Emitter42	Emitter5	Emitter6	Emitter7	Emitter8	Emitter9	Node1	Node10	Node11	Node12	Node13	Node14	Node15	Node16	Node17	Node18	Node19	Node2	Node20	Node21	Node22	Node23	Node24	Node25	Node26	Node27	Node28	Node29	Node3	Node30	Node31	Node32	Node33	Node34	Node35	Node36	Node37	Node38	Node39	Node4	Node40	Node41	Node42	Node5	Node6	Node7	Node8	Node9	Particle1	Particle10	Particle11	Particle12	Particle13	Particle14	Particle15	Particle16	Particle17	Particle18	Particle19	Particle2	Particle20	Particle21	Particle22	Particle23	Particle24	Particle25	Particle26	Particle27	Particle28	Particle29	Particle3	Particle30	Particle31	Particle32	Particle33	Particle34	Particle35	Particle36	Particle37	Particle38	Particle39	Particle4	Particle40	Particle41	Particle42	Particle5	Particle6	Particle7	Particle8	Particle9
313	Monster_wight	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	EDummy_w	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	wight_w_fire	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
314	Monster_Skeletonblal_Stone	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_R_HAND	None	None	None	None	None	None	None	None	None	None	Dummy_L_HAND	None	None	None	None	None	None	None	None	None	None	Dummy_effect	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	Dummy_effect02	None	None	None	None	skeleton_fire	None	None	None	None	None	None	None	None	None	None	skeleton_ice	None	None	None	None	None	None	None	None	None	None	Mon_bone	None	None	None	None	None	None	None	None	None	None	skeleton_eye	None	None	None	skeleton_eye	None	None	None	None
315	Monster_tempest	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	EDummy_eye_01	None	None	None	None	None	None	None	None	None	None	EDummy_eye_02	None	None	None	None	None	None	None	None	None	None	EDummy_hand	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	tempest_eye	None	None	None	None	None	None	None	None	None	None	tempest_eye	None	None	None	None	None	None	None	None	None	None	tempest_hand	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
316	Monster_treasureshop	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_Treasure_head_b	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
317	Monster_jaq_beholder	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	EDummy_Lthigh	EDummy_body04	EDummy_body05	EDummy_Lshoulder	EDummy_Lshoulder	EDummy_Lshoulder_01	EDummy_Lshoulder_02	EDummy_Lshoulder_03	EDummy_Lshoulder_04	EDummy_Rshoulder_01	EDummy_Rshoulder_02	EDummy_Rthigh	EDummy_Rshoulder_03	EDummy_Rshoulder_04	EDummy_sword00	EDummy_sword01	EDummy_sword02	EDummy_sword03	EDummy_sword04	EDummy_sword05	EDummy_Pelvis01	EDummy_Pelvis02	EDummy_spine	EDummy_Pelvis03	EDummy_face01	EDummy_face02	EDummy_face03	None	None	None	None	None	None	EDummy_Lshoulder	None	None	None	EDummy_REshoulder	EDummy_body00	EDummy_body01	EDummy_body02	EDummy_body03	jaq_beholder_life	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_life	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_life	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	None	None	None	None	None	None	jaq_beholder_life	None	None	None	jaq_beholder_life	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body	jaq_beholder_body
318	Monster_jaq_kingdomougu	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	EDummy_eye02	None	None	None	None	None	None	None	None	None	None	EDummy_eye01	None	None	None	None	None	None	None	None	None	None	EDummy_mouse	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	jaq_ougu_life	None	None	None	None	None	None	None	None	None	None	jaq_ougu_life	None	None	None	None	None	None	None	None	None	None	jaq_ougu_life	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
319	Monster_jaq_testormento	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	EDummy_eye	EDummy06	EDummy07	EDummy08	EDummy12	EDummy13	EDummy14	EDummy15	EDummy16	EDummy17	EDummy18	EDummy_belt	EDummy19	EDummy20	None	None	None	None	None	None	None	None	EDummy11	None	None	None	None	None	None	None	None	None	None	EDummy10	None	None	None	EDummy01	EDummy02	EDummy03	EDummy04	EDummy05	jaq_testo_life	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weaponS	jaq_testo_life	jaq_testo_weaponB	jaq_testo_weaponB	None	None	None	None	None	None	None	None	jaq_testo_mouse	None	None	None	None	None	None	None	None	None	None	jaq_testo_mouse	None	None	None	jaq_testo_weaponS	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weapon	jaq_testo_weaponS
320	monster_queenofvalkyrie2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_eye01	None	None	None	None	None	None	None	None	None	None	Dummy_eye02	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	queenofvalkyrie2_eye	None	None	None	None	None	None	None	None	None	None	queenofvalkyrie2_eye	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
321	monter_torchere	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 Prop3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_torchere_life	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
322	monster_candlegeister	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_candle01	None	None	None	None	None	None	None	None	None	None	Dummy_candle01	None	None	None	None	None	None	None	None	None	None	Dummy_candle01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	candlegeister_astd	None	None	None	None	None	None	None	None	None	None	candlegeister_astd	None	None	None	None	None	None	None	None	None	None	candlegeister_astd	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
323	monster_shadowphantom	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_Dummy_head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_shadowphantom_head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
324	Monster_Teusmachina_Elite	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_C	None	None	None	None	None	None	None	None	None	None	Dummy_C	None	None	None	None	None	None	None	None	None	None	Dummy_C	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	elite_life	None	None	None	None	None	None	None	None	None	None	elite_life	None	None	None	None	None	None	None	None	None	None	elite_life	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
325	monster_mantara	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_ef	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	monster_mantara_basic	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
326	monster_soltiegus	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_Dummy_hand	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_soltiegus_firehand	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
327	Summon_PsyGround	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	summon_psyground	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
328	Structure_SpikeGattling	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bone_T_buckle	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_icesheild	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
329	Sturcture_ElectricPunisher	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_beacon_blue_c	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
330	Sturcture_BusterCannon	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_sky_03	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
331	Structure_ShockField	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
332	Structure_GroundShaker	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_sky_02	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
333	Drow_Weapon	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ROOT_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Buff_barsel_S	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
334	Quest_bristia_seesoldier2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_State	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_safety_ward_small_2.6_2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
335	Summon_Lavaleaf	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_fireup07	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
336	Renolde_final	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	job_awakening_buff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
337	Monster_Miconid_Gold	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	myconid2_bling	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
338	Monster_Miconid_Royal	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	myconid2_bling_l	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
339	Summon_SnowGolem	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
340	Monster_AbyssWolf	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_body01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_armoniawolf01_astd	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
341	Monster_AbyssBear	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_body01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_armoniabear01_astd	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
342	Pc_Berthe	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_headef	None	None	None	None	None	None	None	None	None	None	Dummy_handef_l	None	None	None	None	None	None	None	None	None	None	Dummy_handef_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_charse_fire	None	None	None	None	None	None	None	None	None	None	npc_charse_hand_fire	None	None	None	None	None	None	None	None	None	None	npc_charse_hand_fire	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
343	Summon_Soul	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	dummy_gas_2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	dummy_gas_4	None	None	None	None	dummy_gas_6	None	dummy_gas_8	effect_ani	None	None	None	None	None	None	None	None	None	None	None	Summon_Soul	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Summon_Soul	None	None	None	None	Summon_Soul	None	Summon_Soul	Summon_Soul_Light
344	Monster_dun04_Wisp	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_n_light_purple_blue	None	None	None	None	None	None	None	None	None	None	BGE_bonjin_02_Red	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
345	Monster_Mantara_Jin	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ROOT_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Monster_Mantara_Jin	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
346	Buff_hare	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_rabbit_ef	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	hare_ani_buff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
347	Buff_rev	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_rabbit_ef	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	rev_ani_buff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
348	Monster_Evil	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_hol	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	evil_hol	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
349	Pc_Evil	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_hol	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	evil_hol	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
350	Structure_GroundShaker_Poison	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect05	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
351	sariel_weapon	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_weapon	None	None	None	None	None	None	None	None	None	None	D_arm_up	None	None	None	None	None	None	None	None	None	None	D_arm_dn	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	sariel_weapon	None	None	None	None	None	None	None	None	None	None	sariel_body_up	None	None	None	None	None	None	None	None	None	None	sariel_body_up	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
352	Monster_illier_black	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_n_light_purple_blue	None	None	None	None	None	None	None	None	None	None	dark_ball	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
353	Kei_Event_Mon01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 Head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
354	Kei_Event_Mon02	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
355	Kei_Event_Mon03	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 Neck	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
