ApplyTime	AttachEffectIndex	BodyColor	BuffRank	BuffType	Category	ChangeDefLayer	ClassID	ClassName	CookBuffPoint	Desc	ElapsedSeconds	Emitter	EmitterLoop	Emoticon	EscHitCount	Eventbuff	ExGroupIndex	GroupIndex	HitCount	HoldAttack	HoldItem	HoldMove	HoldSkill	IgnoreMagicalSkill	IgnoreNormalHit	IgnorePhysicalSkill	IgnoreTargetting	Invisible	Name	PartReveal	Particle	Partybuffpoint	Position	Range	Save	ShowDetailInfoToOther	TargetParticle	ToolTip	Unremovable	UpdateType	WeaponReveal	WeaponTail
0	None	None	0	None	buff	0	937	alca02_buff_def	0	alca02_buff_def	0	None	NO	None	0	NO	None	1501	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120886</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120887</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	938	alca02_buff_reg	0	alca02_buff_reg	0	None	NO	None	0	NO	None	1502	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120888</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>97402</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	939	Chilblains	0	Chilblains	0	None	NO	None	0	NO	None	17	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120889</>	FALSE	Buff_iceDevilstone	0	Top	0	FALSE	TRUE	None	<$>120890</>	YES	SCRIPT	None	None
0	None	None	0	None	debuff	0	940	Painful	0	Painful	0	None	NO	buff_bloodcurse	0	NO	None	18	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120891</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120892</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	941	Snowflake	0	Snowflake	0	None	NO	None	0	NO	None	29	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120893</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120894</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	942	Chill	0	Chill	0	None	NO	None	0	NO	None	36	0	NO	NO	YES	NO	NO	NO	NO	NO	NO	<$>120895</>	FALSE	Buff_RhythmofSpellbreak	0	Middle	0	FALSE	TRUE	None	<$>120896</>	NO	INFINITY	None	None
0	None	None	1	DotBuff	buff	0	943	ForestBlessing	0	Forest Blessing	0	None	NO	None	0	NO	None	601	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120897</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120898</>	NO	SCRIPT	None	None
0	None	None	0	DotBuff	debuff	-1	944	Root	0	Root	0	None	NO	None	0	NO	None	1	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>120899</>	FALSE	skl_holdshots	0	Bottom	0	FALSE	TRUE	None	<$>120900</>	NO	SCRIPT	None	None
0	None	None	0	None	buff	0	945	PoisonGasMon	0	Poison Gas	0	None	NO	None	0	NO	None	46	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120901</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>120902</>	YES	INFINITY	None	None
0	None	None	0	None	debuff	0	946	PoisonGasPc	0	Poison Gas	0	None	NO	None	0	NO	None	47	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120901</>	FALSE	Buff_Poison	0	Top	0	FALSE	TRUE	None	<$>120903</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	947	Comebackbu	0	Come Back	0	None	NO	None	0	NO	None	96	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>97409</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>97409</>	YES	INFINITY	None	None
0	None	None	1	None	buff	0	948	Imagine	0	Imagine	0	None	NO	None	0	NO	None	289	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120904</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120905</>	NO	NORMAL	None	None
0	None	None	1	None	buff	0	949	Nobility	0	Nobility	0	None	NO	None	0	NO	None	299	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120906</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120907</>	NO	INFINITY	None	None
0	None	None	1	None	buff	0	950	Calypso	0	Calypso	0	None	NO	None	0	NO	None	602	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120908</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>127482</>	NO	NORMAL	None	None
0	None	None	1	None	buff	0	951	Bolero	0	Bolero	0	None	NO	None	0	NO	None	603	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120910</>	FALSE	None	10	None	0	FALSE	TRUE	None	<$>120911</>	NO	NORMAL	None	None
0	None	None	1	None	buff	0	952	Ranchera	0	Ranchera	0	None	NO	None	0	NO	None	606	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120912</>	FALSE	rosa_climax_note	15	None	0	FALSE	TRUE	None	<$>120913</>	NO	NORMAL	None	None
0	None	None	100	None	buff	0	953	Cancion	0	Cancion	0	None	NO	None	0	NO	None	604	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120914</>	FALSE	None	1	None	0	FALSE	TRUE	None	<$>120915</>	NO	NORMAL	None	None
0	None	None	1	None	buff	0	954	Heighten	0	Heighten	0	None	NO	None	0	NO	None	605	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120916</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120917</>	NO	NORMAL	None	None
10000	None	FF4470FF	0	None	debuff	0	955	MagicPlague	0	MagicPlage	0	None	NO	None	0	NO	None	955	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>204649</>	FALSE	darkgemini_skl1_base	0	None	0	FALSE	TRUE	None	<$>204650</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	956	Sleepwalking	0	Sleepwalking	0	None	NO	Buff_Sleep	0	NO	None	542	0	YES	YES	NO	YES	NO	NO	NO	NO	NO	<$>120919</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120920</>	NO	SCRIPT	None	None
0	None	FFFF3636	0	None	buff	0	957	Smellblood	0	Smellblood	0	None	NO	None	0	NO	None	607	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120921</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120922</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	958	Stink	0	Stink	0	None	NO	None	0	NO	None	608	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120923</>	FALSE	Buff_Poison	0	Top	0	FALSE	TRUE	None	<$>120924</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	959	ToothOfActivation	0	ToothOfActivation	0	None	NO	None	0	NO	None	609	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120925</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>120926</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	960	TierraLoser	0	TierraLoser	0	None	NO	None	0	NO	None	610	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120927</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120928</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	961	Blackcatbless	0	Blackcatbless	0	None	NO	None	0	NO	None	611	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120929</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>120930</>	NO	INFINITY	None	None
0	None	FFCA67CA	100	None	buff	0	962	ChapterofWind_R	0	Ultimate Bloodthirsty windstorm	0	None	NO	None	0	NO	G 604	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120931</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120932</>	NO	NORMAL	None	2_1
0	None	None	1	DotBuff	buff	0	963	MindEye	0	Heighten	0	None	NO	None	0	YES	None	605	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120933</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120934</>	NO	SCRIPT	None	None
0	None	None	0	None	debuff	0	964	Pester	0	Pester	0	None	NO	None	0	NO	None	610	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120935</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120936</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	965	Unrest	0	Unrest	0	None	NO	None	0	NO	None	622	0	YES	YES	NO	YES	NO	NO	NO	NO	NO	<$>120937</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120938</>	NO	SCRIPT	None	None
0	None	None	0	None	buff	0	966	Invertir1	0	Invertir1	0	None	NO	None	0	NO	None	612	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120939</>	FALSE	nena_job_buff_atk	0	Top	0	FALSE	TRUE	None	<$>193133</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	967	Invertir2	0	Invertir2	0	None	NO	None	0	NO	None	612	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120940</>	FALSE	nena_job_buff_def	0	Top	0	FALSE	TRUE	None	<$>193134</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	968	EarthPiece	0	EarthPiece	0	None	NO	None	0	NO	None	613	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120941</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120942</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	969	FirePiece	0	FirePiece	0	None	NO	None	0	NO	None	614	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120943</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120944</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	970	WindPiece	0	WindPiece	0	None	NO	None	0	NO	None	615	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120945</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120946</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	971	WaterPiece	0	WaterPiece	0	None	NO	None	0	NO	None	616	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120947</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120948</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	972	IceAura	0	IceAura	0	None	NO	None	0	NO	None	830	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120949</>	FALSE	selane_frigid_loop	0	None	0	FALSE	TRUE	None	<$>120950</>	NO	NORMAL	None	None
0	None	None	0	None	cash	0	973	Hightinsteroid	0	Hightinsteroid	0	None	NO	None	0	NO	None	77	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135523</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>28481</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	974	BloodSword	0	BloodSword	0	None	NO	None	0	YES	None	617	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120951</>	FALSE	Buff_amplify	0	Bottom	0	FALSE	TRUE	None	<$>120952</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	975	BloodBracelet	0	BloodBracelet	0	None	NO	None	0	YES	None	618	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120953</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120954</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	976	Devotion	0	Devotion	0	None	NO	None	0	NO	None	619	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120955</>	FALSE	Buff_ManaAx	0	Bottom	0	FALSE	TRUE	None	<$>135524</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	977	Holy	0	Holy	0	None	NO	None	0	YES	None	620	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120956</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120957</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	978	HeavenlyShield	0	HeavenlyShield	0	None	NO	None	0	YES	None	621	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>176860</>	FALSE	nena_job_buff_def	0	Top	0	FALSE	TRUE	None	<$>176861</>	NO	NORMAL	None	None
0	None	None	0	None	cash	0	979	Gigantosnailbless	0	Gigantosnailbless	0	None	NO	None	0	NO	None	623	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135525</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>112451</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	980	WhiteDay_Buff	0	WhiteDay	0	None	NO	None	0	NO	None	134	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120960</>	FALSE	Buff_Concentrate	0	Bottom	0	TRUE	TRUE	None	<$>120961</>	YES	SCRIPT	None	None
0	None	None	0	None	cash	0	981	Insteroid2	0	Insteroid2	0	None	NO	None	0	NO	None	77	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>28434</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>120521</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	982	BlueHorse	0	BlueHorseBless	0	None	NO	None	0	NO	None	611	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120962</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>120963</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	983	Taurusbless	0	Taurusbless	0	None	NO	None	0	NO	None	624	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135526</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>135527</>	NO	INFINITY	None	None
0	None	None	0	None	debuff	0	984	Abysscurse	0	Abysscurse	0	None	NO	None	0	NO	None	63	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120964</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120965</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	985	AbyssImpose	0	AbyssImpose	0	None	NO	None	0	NO	None	625	0	YES	YES	NO	YES	NO	NO	NO	NO	NO	<$>120966</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120967</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	987	AbyssCorruption	0	AbyssCorruption	0	None	NO	None	0	NO	None	1100	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120968</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>120969</>	YES	INFINITY	None	None
0	None	None	100	None	debuff	0	989	Sequela	0	Sequela	0	None	NO	None	0	NO	None	2	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120970</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>109094</>	YES	NORMAL	None	None
0	None	None	100	None	debuff	0	990	Standbymode	0	StandbyMode	0	None	NO	None	0	NO	None	1	0	YES	NO	NO	YES	NO	NO	NO	NO	NO	<$>120971</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>120972</>	YES	NORMAL	None	None
0	None	None	0	None	debuff	0	991	Expose2	0	Expose2	0	None	NO	None	0	NO	None	1	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120973</>	FALSE	Buff_expose	0	Top	0	FALSE	TRUE	None	<$>120974</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	992	Diablobless	0	Diablobless	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>133818</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>133819</>	NO	INFINITY	None	None
0	None	None	0	None	debuff	0	993	NoSkill	0	NoSkill	0	None	NO	None	0	NO	None	451	0	NO	NO	NO	YES	NO	NO	NO	NO	NO	<$>120975</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>119654</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	994	PetBless	0	PetBless	0	None	NO	None	0	NO	None	611	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120976</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>112710</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	995	Rhinoceurbless	0	Rhinoceurbless	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120977</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>120978</>	NO	INFINITY	None	None
0	None	None	0	None	debuff	0	996	SaintMark	0	Saint Mark	0	None	NO	None	0	NO	None	124	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120979</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>120980</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	997	Justice	0	Justice	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120981</>	FALSE	laura_ss_buff_silver	0	Bottom	0	FALSE	TRUE	None	<$>120982</>	NO	NORMAL	None	None
0	None	None	100	None	buff	0	998	Promise2	0	Promise	0	None	NO	None	0	NO	None	821	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120983</>	FALSE	laura_ss_buff_gold	0	Bottom	0	FALSE	TRUE	None	<$>120984</>	NO	NORMAL	None	None
0	None	None	0	None	debuff	0	999	DEUEXPBuff100	0	EXPBuff100	0	None	NO	None	0	NO	None	43	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120985</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120986</>	YES	INFINITY	None	None
0	None	None	0	None	debuff	0	1000	LuckyClover	0	LuckyClover	0	None	NO	None	0	NO	None	43	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120987</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>120988</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1001	buffsaintspirit	0	saintspirit	0	None	NO	None	0	NO	None	1100	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>120989</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>120990</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	1002	Blinkwait	0	Blinkwait	0	None	NO	None	0	NO	None	998	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>123269</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>123270</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	1003	WatermelonOfBless	0	WatermelonOfBless	0	None	NO	None	0	NO	None	43	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135528</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>135529</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	1004	MoonBless	0	MoonBless	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135530</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>135531</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1005	ArmBuffCHN10	0	ArmBuffCHN10	0	None	NO	None	0	NO	None	68	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>123271</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161977</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1006	ArmBuffCHN15	0	ArmBuffCHN15	0	None	NO	None	0	NO	None	68	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>123273</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161977</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1007	ArmBuffCHN20	0	ArmBuffCHN20	0	None	NO	None	0	NO	None	68	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>123275</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>161977</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1008	ArmBuffCHN30	0	ArmBuffCHN30	0	None	NO	None	0	NO	None	69	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>123277</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>123278</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	1009	SoulBurn	0	SoulBurn	0	None	NO	None	0	YES	None	833	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>125997</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>197368</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	1010	Possession	0	Possession	0	None	NO	None	0	NO	None	834	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>125999</>	FALSE	berthe_possession_buff	0	None	0	FALSE	TRUE	None	<$>126000</>	NO	INFINITY	None	None
0	None	None	0	None	cash	0	1011	IncreaseALLTribe	0	IncreaseALLTribe	0	None	NO	None	0	NO	None	1009	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135532</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>128041</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	1012	AngryBull	0	AngryBull	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135533</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>135534</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	1013	Armordestruction	0	Armor destruction	0	None	NO	None	0	NO	G 604	751	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>126001</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>126002</>	YES	NORMAL	None	None
0	None	None	0	None	cash	0	1014	SPhantom	0	SPhantom	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135535</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	None	None	<$>135536</>	YES	INFINITY	None	None
0	None	None	0	None	buff	0	1015	AniesSilence	0	Silence	0	None	NO	None	0	NO	None	910	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132169</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>132170</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	1016	AniesRest	0	Rest	0	None	NO	None	0	NO	None	912	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132171</>	FALSE	None	20	None	0	FALSE	TRUE	None	<$>132172</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	1017	AniesSerenity	0	Serenity	0	None	NO	None	0	NO	None	913	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132173</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>132174</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	1018	AniesBless	0	AniesBless	0	None	NO	None	0	NO	None	914	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>132175</>	FALSE	ITEM_wing	0	Top	0	FALSE	TRUE	None	<$>132176</>	NO	SCRIPT	None	None
0	None	None	0	None	cash	0	1019	TeslaBless	0	TeslaBless	0	None	NO	None	0	NO	None	627	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>135537</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	None	None	<$>135538</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1021	CadetBuffExp	0	CadetBuffExp	0	None	NO	None	0	NO	None	195	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>127484</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>127485</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1022	CadetBuffStn	0	CadetBuffStn	0	None	NO	None	0	NO	None	196	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>127486</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>127487</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1023	Savior	0	Savior	0	None	NO	None	0	NO	None	197	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>128127</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>128128</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1024	EventKael	0	EventKael	0	None	NO	None	0	NO	None	894	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>189269</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>189270</>	YES	NORMAL	None	None
0	None	None	0	None	buff	0	1025	MagicBullet1	0	MagicBullet1	0	None	NO	None	0	NO	None	895	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>189660</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>189661</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	1026	MagicBullet2	0	MagicBullet2	0	None	NO	None	0	NO	None	895	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>189662</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>189663</>	NO	INFINITY	None	None
0	None	None	0	None	buff	0	1027	MagicBullet3	0	MagicBullet3	0	None	NO	None	0	NO	None	895	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>189664</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>189665</>	NO	INFINITY	None	None
0	None	None	0	None	debuff	0	1029	Morass	0	Morass	0	None	NO	Buff_gloomypresent	0	NO	None	10290	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195927</>	FALSE	Buff_EPoison	0	Bottom	0	FALSE	TRUE	None	<$>195928</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	1030	Rebound	0	Rebound	0	None	NO	None	0	NO	None	10300	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195929</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>195930</>	YES	SCRIPT	None	None
0	None	None	0	None	buff	0	1031	Rebound2	0	Rebound2	0	None	NO	None	0	NO	None	10300	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195929</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>195931</>	YES	SCRIPT	None	None
3000	None	None	0	None	debuff	0	1032	EarthCurse	0	EarthCurse	0	None	NO	None	0	NO	None	10301	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195932</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>195933</>	NO	NORMAL	None	None
10000	None	FF706070	0	None	debuff	0	1034	Lahar	0	Lahar	0	None	NO	None	0	YES	None	10310	0	YES	YES	NO	YES	NO	NO	NO	NO	NO	<$>195934</>	FALSE	Buff_LowResist	0	Middle	0	FALSE	TRUE	None	<$>195935</>	NO	SCRIPT	None	None
0	None	None	0	None	buff	0	1035	Gaia	0	Gaia	0	None	NO	None	0	YES	None	10320	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195936</>	FALSE	rada_buff	0	Bottom	0	FALSE	TRUE	None	<$>195937</>	NO	SCRIPT	None	None
0	None	None	0	None	buff	0	1036	Gaia2	0	Gaia2	0	None	NO	None	0	YES	None	10321	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195936</>	FALSE	rada_buff	0	Bottom	0	FALSE	TRUE	None	<$>195937</>	NO	NORMAL	None	None
0	None	None	0	None	buff	0	1037	Provoke2	0	Provoke2	0	None	NO	None	0	NO	None	10330	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>195938</>	FALSE	Buff_Scextension	0	Bottom	0	FALSE	TRUE	None	<$>195939</>	NO	SCRIPT	None	None
0	None	None	0	None	cash	0	1050	BurnigSteam	0	BurnigSteam	0	None	NO	None	0	NO	None	1050	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>204667</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>204668</>	YES	INFINITY	None	None
0	None	None	0	None	cash	0	1051	StartSteam	0	StartSteam	0	None	NO	None	0	NO	None	1051	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>204669</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>204670</>	YES	INFINITY	None	None
