ActionCamDist	ActionCamFreq	AtkLayer	Buff	BuffAlarmOnBoth	BuffAlarmOnEnemy	BuffAlarmOnMCC	BuffAlarmOnMe	BuffFreq	BuffID	BuffType	CastBreak	CastDist	CastEffect	CastSkill	CastTime	ChargeAddR	ChargeGauge	ChargeType	ChaseTime	CheckBuff	CheckBuffLevel	ClassID	ClassName	ClassType	CollectOffsetRatio	CollectType	ComboSkill	CoolDown	CounterSkillCheckScp	CurStackSkillCount	DamageType	Desc	DmgTarget	DownTime	Drain	EngName	FileName	FlyingTime	HandType	HateAmnt	HitDist	HitTime	Hits	HoldTarget	HoldTime	IgnoreCastHIT	IgnoreDEF	InitCastTime	KBDist	KBTime	KDRank	KDownHAngle	KDownPower	KDownType	KDownVAngle	MaxPlacement	MaxR	MaxStackSkillCount	MinR	MoveDist	MoveTime	MoveType	Name	OnAll	OnCorpse	OnEnemy	OnEqpShld	OnOthers	OnParty	OnSquad	OnSummon	OnTeam	OnTrigger	PerentSkillID	Placement	PvPFix	RefreshTime	RemBuff1	RemBuff2	RemBuff3	RemBuff4	RemBuff5	Script	SkillEndScript	SklATK	SklEXP	SklLv	SklLv_BM	SklMedium	SklMetal	SklRank	SklSoft	SpecDesc0	SpecDesc1	SpecDesc10	SpecDesc11	SpecDesc12	SpecDesc13	SpecDesc14	SpecDesc15	SpecDesc2	SpecDesc3	SpecDesc4	SpecDesc5	SpecDesc6	SpecDesc7	SpecDesc8	SpecDesc9	SpecialType	SpendCatal	SpendHP	SpendItemCount	SpendItemID	SpendSP	SplDam	SplLimit	SplType	SplashAngle	SplashRange	StackSkillChargeTime	StackSkillType	Target	TargetDesc	Uni	UseCheck	UseType	ValueType	ViewAllyCast	ViewEnemyCastName	WaveLength	XPType	kdDist
1200	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	3033	0	0	None	0	None	0	42260	Mon_kranus_landcracker_hard	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1200	None	landcracker	skl1	3000	RH	0	0	333	1	BOTH	2233	YES	0	3033	0	333	30	0	250	rightspin	90	0	4000	0	1	0	0	None	<$>87279</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.29	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Ignoreparry	0	0	0	0	0	1	99	Square	0	400	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	4000	20001	500
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	FALSE	0	0	0	None	5	None	0	42261	Mon_kranus_slasher_hard	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1500	None	slasher	skl2	2270	RH	0	0	1000	3	BOTH	4133	YES	0	0	0	2667	30	0	200	leftspin	60	0	1800	0	1	0	0	None	<$>195294</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.32	0	1	0	100	100	2	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Ignoreparry	0	0	0	0	0	1	99	Fan	40	1800	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	1800	20001	300
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	4033	0	0	None	5	None	0	42262	Mon_kranus_colosalwave_hard	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1500	None	colosalwave	skl3	2270	RH	0	0	367	1	BOTH	4533	YES	0	0	0	367	30	0	200	leftspin	30	0	2100	0	1	0	0	None	<$>195295</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.39	0	1	0	100	100	3	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Ignoreparry	0	0	0	0	0	1	99	Fan	80	2100	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2100	20001	1000
1200	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	3033	0	0	None	0	None	0	42263	Mon_kranus_landcracker_hell	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1200	None	landcracker	skl1	3000	RH	0	0	333	1	BOTH	2233	YES	0	3033	0	333	30	0	250	rightspin	90	0	4000	0	1	0	0	None	<$>87279</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.29	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Ignoreparry	0	0	0	0	0	1	99	Square	0	400	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	4000	20001	500
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	FALSE	0	0	0	None	5	None	0	42264	Mon_kranus_slasher_hell	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1500	None	slasher	skl2	2270	RH	0	0	1000	3	BOTH	4133	YES	0	0	0	2667	30	0	200	leftspin	60	0	1800	0	1	0	0	None	<$>195294</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.34	0	1	0	100	100	2	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Ignoreparry	0	0	0	0	0	1	99	Fan	40	1800	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	1800	20001	300
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	4033	0	0	None	5	None	0	42265	Mon_kranus_colosalwave_hell	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1500	None	colosalwave	skl3	2270	RH	0	0	367	1	BOTH	4533	YES	0	0	0	367	30	0	200	leftspin	30	0	2100	0	1	0	0	None	<$>195295</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.32	0	1	0	100	100	3	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Ignoreparry	0	0	0	0	0	1	99	Fan	80	2100	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2100	20001	1000
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	0	0	0	None	5	None	0	42266	Mon_TalongHeal	HEAL	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	Healing	buff	0	RH	0	0	2233	0	SELF	3300	YES	0	0	0	0	0	0	0	normal	0	0	500	0	1	0	0	None	<$>58002</>	NO	NO	NO	FALSE	NO	NO	NO	NO	YES	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_TALONG_HEALING	None	1	0	6	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	0	0	None	0	0	0	None	None	None	TRUE	FALSE	MELEE	Heal	0	1	0	20001	0
1200	0	2	Panic	None	None	None	None	100	22	Normal	None	0	None	TRUE	3700	0	0	None	0	None	0	42267	Mon_Orden_darklightning	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	Dark Lightning	skl1	0	RH	0	0	100	1	BOTH	1900	YES	0	3700	0	0	0	0	0	headhit	0	0	2000	0	0	0	0	None	<$>198261</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	2	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	99	Square	0	600	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	1800	20001	0
500	0	2	ObstructVision	None	None	None	None	100	550	Normal	None	0	None	TRUE	2667	0	0	None	3	None	0	42268	Mon_Orden_dark	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	Dark	skl4	0	RH	0	0	0	6	BOTH	2667	YES	0	2667	0	0	0	0	0	normal	0	0	600	0	0	0	0	None	<$>198262</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	1.5	0	10	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	99	Circle	0	800	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	0
500	0	2	Shock	None	None	None	None	100	16	Normal	None	0	None	FALSE	0	0	0	None	3	None	0	42269	Mon_Orden_storm	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	storm	skl5	0	RH	0	0	1667	4	BOTH	9200	YES	0	0	0	0	0	0	0	normal	0	0	600	0	0	0	0	None	<$>198263</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	1.2	0	10	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	99	Circle	0	800	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	0
500	0	2	CriticalWound	None	None	None	None	75	24	Normal	None	0	None	TRUE	0	0	0	None	0	None	0	42279	Mon_Julienne_mission_casile02_Raid	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1300	None	Julien	skl_julienne	692	RH	0	0	1070	1	BOTH	2130	NO	0	0	0	1460	30	0	107	normal	30	0	700	0	0	701	0	None	<$>62064</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	213	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.52	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Burning	0	0	0	0	0	1	12	Square	0	600	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	700	20001	400
500	0	2	Stun	None	None	None	None	75	3	Normal	None	0	None	TRUE	0	0	0	None	0	None	0	42280	Mon_Hacher_mission_casile02_Raid	MAGIC	0	None	None	0	None	0	None	<$>13438</>	HP	1500	None	Hacher	skl_hacher	1460	RH	0	0	1500	1	BOTH	2367	NO	0	0	0	867	30	0	125	normal	45	0	900	0	0	803	0	None	<$>62069</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	237	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.54	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	CriticalWound	0	0	0	0	0	1	15	Square	0	800	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	900	20001	500
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	0	0	0	None	5	None	0	42281	Mon_AutobaronHeal	HEAL	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	Healing	buff	0	RH	0	0	2233	0	SELF	3300	YES	0	0	0	0	0	0	0	normal	0	0	500	0	1	0	0	None	<$>58002</>	NO	NO	NO	FALSE	NO	NO	NO	NO	YES	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_BALONG_HEALING	None	1	0	6	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	0	0	None	0	0	0	None	None	None	TRUE	FALSE	MELEE	Heal	0	1	0	20001	0
300	0	2	Epidemic	None	None	None	None	100	1114	Normal	None	0	None	TRUE	3866	0	0	None	5	None	0	42282	mon_juggernaut_skl1	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1300	None	CorrosionBreath	skl_breath	1500	RH	0	0	266	1	BOTH	2833	YES	100	0	0	1633	30	0	200	leftspin	45	0	2500	0	0	0	0	None	<$>212690</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	5	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	20	Fan	30	2500	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2500	20001	200
500	0	2	Stun	None	None	None	None	100	3	Normal	None	-28	None	TRUE	1533	0	0	None	0	None	0	42283	mon_juggernaut_skl2	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1000	None	ChargeGore	skl_charge	1000	RH	0	0	400	5	SELF	3666	YES	100	0	0	0	30	0	150	stomachhit	30	0	2500	0	0	2700	0	None	<$>212691</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	4	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	35	Square	0	600	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2500	20001	450
500	0	1	Confusion	None	None	None	None	30	0	Normal	None	0	None	TRUE	4000	0	0	None	0	None	0	42284	mon_juggernaut_skl3	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	2000	None	Diastrophism	skl_grandstomp	3096	RH	0	0	100	1	BOTH	4833	YES	100	0	0	1567	30	0	300	stomachhit	88	0	2000	0	0	0	0	None	<$>212692</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	3	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	2000	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	2	Shock	None	None	None	None	100	16	Normal	None	0	None	TRUE	833	0	0	None	0	None	0	42285	Mon_triglohound_skl1	MAGIC	0	None	None	0	None	0	LGHT	<$>13438</>	HP	1200	None	LightningStorm	skl_flying	1500	RH	0	0	100	1	BOTH	2666	YES	100	0	0	1567	30	0	100	rightspin	30	0	600	0	0	0	0	None	<$>197920</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	3	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	1200	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	2	Shock	None	None	None	None	30	16	Normal	None	0	None	FALSE	0	0	0	None	0	None	0	42286	Mon_triglohound_skl2	MAGIC	0	None	None	0	None	0	LGHT	<$>13438</>	HP	1000	None	LightningBeam	boss_skl_breath	1000	RH	0	0	400	5	SELF	1666	YES	100	0	0	0	30	0	150	stomachhit	30	0	2500	0	0	0	0	None	<$>212693</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	3	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	35	Square	0	200	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2500	20001	450
500	0	2	Shock	None	None	None	None	100	16	Normal	None	0	None	FALSE	0	0	0	None	0	None	0	42287	mon_sylmaris_skl1	MAGIC	0	None	None	0	None	0	LGHT	<$>13438</>	HP	1000	None	Diastrophism	skl_lightning	2000	RH	0	0	100	1	BOTH	6733	YES	100	0	0	1567	30	0	150	leftspin	38	0	2000	0	0	0	0	None	<$>212694</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	2	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	1500	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	2	Stun	None	None	None	None	30	3	Normal	None	0	None	TRUE	4333	0	0	None	0	None	0	42288	mon_sylmaris_skl2	MAGIC	0	None	None	0	None	0	FIRE	<$>13438</>	HP	2000	None	Diastrophism	skl_quake	3096	RH	0	0	100	1	BOTH	2500	YES	100	0	0	1567	30	0	300	stomachhit	88	0	1000	0	0	0	0	None	<$>62982</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	4	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	2000	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	1	Confusion	None	None	None	None	30	0	Normal	None	0	None	TRUE	4000	0	0	None	0	None	0	42289	mon_juggernaut_skl4	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	2000	None	Diastrophism	skl_grandstomp	3096	RH	0	0	100	1	BOTH	4833	YES	100	0	0	1567	30	0	300	stomachhit	88	0	2000	0	0	0	0	None	<$>212695</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	10	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	2000	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
1200	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	0	0	0	None	0	None	0	42290	mon_juggernaut_skl5	None	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	MonBreathing	skl_callswine	0	RH	0	0	466.6666667	1	BOTH	4000	YES	0	0	0	1666.666667	0	0	0	normal	0	0	2000	0	0	0	0	None	<$>212696</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	ALL	none	none	none	none	SCR_SKILL_MON_BUFF	None	1	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	100	Circle	0	4000	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	0
1200	0	2	Slow	None	None	None	None	50	212	Normal	None	0	None	FALSE	0	0	0	None	5	None	0	42291	Mon_sylmaris_jin	MELEE	0.05	TARGET	None	0	None	0	None	<$>13438</>	HP	0	None	Sanctuary	skl_sanctuary2	0	RH	0	0	100	1	BOTH	1000	YES	100	0	0	100	0	0	120	normal	45	0	500	0	0	0	0	None	<$>212697</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1.2	210	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	0.2	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	12	Circle	0	500	0	None	Ground	None	TRUE	FALSE	AREA	Attack	1	1	0	20001	300
500	0	2	None	None	None	None	None	0	0	Normal	None	47	None	TRUE	2033	0	0	None	0	None	0	42292	skl_charge	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1200	None	Dragon Kick	skl_charge	816	RH	0	0	300	1	BOTH	1933	NO	0	2033	0	533	30	0	151	leftspin	25	0	1200	0	0	1912	0	None	<$>212698</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	1.5	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	20	Square	0	500	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2000	20001	0
500	0	1	None	None	None	None	None	0	0	Normal	None	0	None	FALSE	0	0	0	None	0	None	0	42293	skl_powerwave	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1200	None	Dragon Kick	skl_powerwave	816	RH	0	0	666	1	BOTH	1633	NO	0	0	0	733	30	0	151	rightspin	25	0	800	0	0	0	0	None	<$>212699</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	2	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	12	Square	0	400	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	800	20001	0
500	0	2	Bleeding	None	None	None	None	100	387	Normal	None	-22	None	TRUE	1033	0	0	None	0	None	0	42294	skl_stab	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	800	None	Dragon Kick	skl_stab	899	RH	0	0	266	3	BOTH	2033	NO	0	1033	0	1000	30	0	100	stomachhit	45	0	300	0	0	18	0	None	<$>212700</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	5	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	5	Circle	0	500	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	0
500	0	2	Bleeding	None	None	None	None	100	387	Normal	None	-22	None	TRUE	1033	0	0	None	0	None	0	42295	mon2_skl_landhit	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	800	None	Dragon Kick	skl_landhit	899	RH	0	0	266	3	BOTH	2033	NO	0	1033	0	1000	30	0	100	stomachhit	45	0	300	0	0	18	0	None	<$>195294</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	5	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	5	Circle	0	500	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	0
500	0	2	Shock	None	None	None	None	100	16	Normal	None	0	None	TRUE	833	0	0	None	0	None	0	42296	mon2_skl_wheelwind	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1200	None	LightningStorm	skl_wheelwind	1500	RH	0	0	100	1	BOTH	2666	YES	100	0	0	1567	30	0	100	rightspin	30	0	100	0	0	0	0	None	<$>212701</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	3	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	1200	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	2	Bleeding	None	None	None	None	100	387	Normal	None	-22	None	TRUE	1033	0	0	None	0	None	0	42297	mon3_skl_constir	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	800	None	Dragon Kick	skl_constir	899	RH	0	0	266	3	BOTH	2033	NO	0	1033	0	1000	30	0	100	stomachhit	45	0	300	0	0	18	0	None	<$>212702</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	5	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	5	Circle	0	500	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	0
500	0	2	None	None	None	None	None	0	0	Normal	None	0	None	TRUE	0	0	0	None	5	None	0	42298	mon3_warcry	HEAL	0	None	None	0	None	0	None	<$>13438</>	HP	0	None	Healing	warcry	0	RH	0	0	2233	0	SELF	3300	YES	0	0	0	0	0	0	0	normal	0	0	500	0	1	0	0	None	<$>58002</>	NO	NO	NO	FALSE	NO	NO	NO	NO	YES	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_BALONG_HEALING	None	1	0	6	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	0	0	None	0	0	0	None	None	None	TRUE	FALSE	MELEE	Heal	0	1	0	20001	0
300	0	2	Epidemic	None	None	None	None	100	1114	Normal	None	0	None	TRUE	3866	0	0	None	5	None	0	42300	mon_juggernaut_skl1_Quest	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1300	None	CorrosionBreath	skl_breath	1500	RH	0	0	266	1	BOTH	2833	YES	100	0	0	1633	30	0	200	leftspin	45	0	2500	0	0	0	0	None	<$>212690</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	5	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	20	Fan	30	2500	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2500	20001	200
500	0	2	Stun	None	None	None	None	100	3	Normal	None	-28	None	TRUE	1533	0	0	None	0	None	0	42301	mon_juggernaut_skl2_Quest	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	1000	None	ChargeGore	skl_charge	1000	RH	0	0	400	5	SELF	3666	YES	100	0	0	0	30	0	150	stomachhit	30	0	2500	0	0	2700	0	None	<$>212691</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	4	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	35	Square	0	600	0	None	Wave	None	TRUE	FALSE	AREA	Attack	0	1	2500	20001	450
500	0	1	Confusion	None	None	None	None	30	0	Normal	None	0	None	TRUE	4000	0	0	None	0	None	0	42302	mon_juggernaut_skl3_Quest	MELEE	0	None	None	0	None	0	None	<$>13438</>	HP	2000	None	Diastrophism	skl_grandstomp	3096	RH	0	0	100	1	BOTH	4833	YES	100	0	0	1567	30	0	300	stomachhit	88	0	2000	0	0	0	0	None	<$>212692</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	3	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	2000	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	2	Shock	None	None	None	None	100	16	Normal	None	0	None	FALSE	0	0	0	None	0	None	0	42303	mon_sylmaris_skl1_Quest	MAGIC	0	None	None	0	None	0	LGHT	<$>13438</>	HP	1000	None	Diastrophism	skl_lightning	2000	RH	0	0	100	1	BOTH	6733	YES	100	0	0	1567	30	0	150	leftspin	38	0	2000	0	0	0	0	None	<$>212694</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	2	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	1500	0	None	Ground	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
500	0	2	Stun	None	None	None	None	30	3	Normal	None	0	None	TRUE	2333	0	0	None	0	None	0	42304	mon_sylmaris_skl2_Quest	MAGIC	0	None	None	0	None	0	FIRE	<$>13438</>	HP	2000	None	Diastrophism	skl_quake	3096	RH	0	0	100	1	BOTH	2500	YES	100	0	0	1567	30	0	300	stomachhit	88	0	1000	0	0	0	0	None	<$>62982</>	NO	NO	YES	FALSE	NO	NO	NO	NO	NO	NO	0	None	1	0	none	none	none	none	none	SCR_SKILL_MON_ATTACK	None	4	0	1	0	100	100	1	100	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	none	0	0	0	0	0	1	30	Circle	0	2000	0	None	None	None	TRUE	FALSE	AREA	Attack	0	1	0	20001	180
