AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	14010	MaidUniform	Coat	NO	96	FALSE	1	0	0	BODY	0	<$>94447</>	0	70	-10	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Maid uniform	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_maiduniform	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>14278</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	20000	0	0	0	0	0	24	0	0	0	24	0	24	0	0	0	0	50	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	14010	1.1	None	5500	0	0	Armor	<$>31489</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14011	TorscheDress	Robe	NO	96	FALSE	1	0	0	BODY	0	<$>31490</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Torsche's dress	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_torschedress	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>14277</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	20000	0	0	0	0	0	52	0	0	0	52	0	52	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	14011	1.1	None	5500	0	0	Armor	<$>31492</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	32	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	14012	PlateMail	Metal	NO	128	FALSE	1	0	0	BODY	0	<$>31494</>	0	70	-10	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Plate mail	BODY	equip_platemail.ogg	None	2147483647	0	FALSE	it_m_hollowplate	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>31493</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	96000	0	0	0	0	0	16	0	0	0	16	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	14012	1.1	None	26400	0	0	Armor	<$>31496</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14013	FanaticArmor	Leather	NO	50	FALSE	1	0	0	BODY	0	<$>31498</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	20	Fanatic suit	BODY	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_fanatic	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>31497</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	600	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163033</>	1	14013	1.1	None	165	0	0	Armor	<$>31500</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	20	TRUE	5	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	32	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	14014	IdgeBreastPlate1	Metal	NO	121	FALSE	1	0	0	BODY	0	<$>31502</>	0	70	-10	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	44	Idge's Breast Plate	BODY	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_chainmail	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>31501</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	48000	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163034</>	1	14014	1.1	None	13200	0	0	Armor	<$>31504</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	44	TRUE	15	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	32	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	14015	IdgeBreastPlate2	Metal	NO	128	FALSE	1	0	0	BODY	0	<$>31506</>	0	70	-10	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Idge's Enhanced Breast Plate	BODY	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_fieldplate	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>31505</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	64000	0	0	0	0	0	16	0	0	0	16	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	14015	1.1	None	17600	0	0	Armor	<$>31496</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14016	NoviceLeatherTunic	Leather	NO	33	FALSE	1	0	0	BODY	0	<$>31508</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Leather tunic for novice	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leathertunic	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>31507</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	60	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14016	1.1	None	1	0	0	Armor	<$>31510</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	14017	NoviceCoat	Coat	NO	28	FALSE	1	0	0	BODY	0	<$>31512</>	0	70	-10	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Coat for novice	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_coat	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_m_magicianrobe	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>31511</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	80	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14017	1.1	None	1	0	0	Armor	<$>31514</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14018	NoviceRobe1	Robe	NO	28	FALSE	1	0	0	BODY	0	<$>31512</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Robe for novice	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_robe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31515</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	60	0	0	0	0	0	8	0	0	0	8	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14018	1.1	None	1	0	0	Armor	<$>31517</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14019	SeniorLeatherTunic	Leather	NO	39	FALSE	1	0	0	BODY	0	<$>31519</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Leather tunic for senior	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leathertunic	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>31518</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	60	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14019	1.1	None	1	0	0	Armor	<$>31510</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	14020	SeniorCoat	Coat	NO	33	FALSE	1	0	0	BODY	0	<$>31521</>	0	70	-10	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Coat for senior	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_coat	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	it_m_magicianrobe	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>31520</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	80	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14020	1.1	None	1	0	0	Armor	<$>31514</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14021	SeniorRobe1	Robe	NO	33	FALSE	1	0	0	BODY	0	<$>31521</>	0	70	-10	0	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Robe for senior	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_robe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31522</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	60	0	0	0	0	0	8	0	0	0	8	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14021	1.1	None	1	0	0	Armor	<$>31517</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14101	LeatherTunic1	Leather	NO	28	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Leather tunic	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leathertunic	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	1	<$>31523</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	30	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163026</>	1	14101	1.1	None	7	0	0	Armor	<$>31510</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	2	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14102	LeatherTunic2	Leather	NO	33	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	8	Leather tunic	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leathertunic	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	2	<$>31523</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	60	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163035</>	1	14102	1.1	None	17	0	0	Armor	<$>31525</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	8	TRUE	3	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14103	LeatherArmor1	Leather	NO	39	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	12	Leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	3	<$>31526</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	100	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163036</>	1	14103	1.1	None	28	0	0	Armor	<$>31528</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	12	TRUE	4	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14104	LeatherArmor2	Leather	NO	44	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	16	Leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	4	<$>31526</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	200	0	0	0	0	0	6	0	0	0	6	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163027</>	1	14104	1.1	None	55	0	0	Armor	<$>31500</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	16	TRUE	5	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14105	LeatherArmor3	Leather	NO	50	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	20	Leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	5	<$>31526</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	400	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163033</>	1	14105	1.1	None	110	0	0	Armor	<$>31531</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	20	TRUE	6	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14106	LeatherArmor4	Leather	NO	56	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	24	Leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	6	<$>31526</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	600	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163037</>	1	14106	1.1	None	165	0	0	Armor	<$>31533</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	24	TRUE	7	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14107	LeatherArmor5	Leather	NO	61	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	28	Leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	7	<$>31526</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	1000	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163038</>	1	14107	1.1	None	275	0	0	Armor	<$>31535</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	28	TRUE	8	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14108	HardleatherArmor1	Leather	NO	67	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	32	Hard-leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	8	<$>31536</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	1600	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163028</>	1	14108	1.1	None	440	0	0	Armor	<$>31538</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	32	TRUE	9	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	28	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	14109	HardleatherArmor2	Leather	NO	72	FALSE	1	0	0	BODY	0	<$>31524</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	36	Hard-leather armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leatherarmor	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	9	<$>31536</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	2400	0	0	0	0	0	12	0	0	0	12	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163039</>	1	14109	1.1	None	660	0	0	Armor	<$>31486</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	36	TRUE	10	None	0	0	0
