AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCHA_Opt	IncCON	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	R 22724	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171666	SharpLighting_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197702</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	SharpLighting +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197701</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171666	1	None	5500	0	None	<$>197696</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 22725	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171667	LignthingStorm_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197704</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	LignthingStorm +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197703</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171667	1	None	5500	0	None	<$>197696</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 22731	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171668	AurelShork_1	Ring	NO	0	FALSE	1	0	RING	0	<$>195788</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	AurelShork +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>195787</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171668	1	None	5500	0	None	<$>195789</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 22732	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171669	AurelShield_1	Ring	NO	0	FALSE	1	0	RING	0	<$>195791</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	AurelShield +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>195790</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171669	1	None	5500	0	None	<$>195789</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 22733	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171670	AurelShabel_1	Ring	NO	0	FALSE	1	0	RING	0	<$>195793</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	AurelShabel +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>195792</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171670	1	None	5500	0	None	<$>195789</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 22734	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171671	SharpSpear_1	Ring	NO	0	FALSE	1	0	RING	0	<$>195795</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	SharpSpear +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>195794</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171671	1	None	5500	0	None	<$>195789</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 22735	1	None	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171672	Laspina_1	Ring	NO	0	FALSE	1	0	RING	0	<$>195797</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Laspina +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>195796</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171672	1	None	5500	0	None	<$>195789</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
1	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171673	Veemenza Anello	Ring	NO	0	FALSE	1	0	RING	0	<$>209132</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Veemenza Anello	RING	None	None	2147483647	0	FALSE	it_a_anelloring	0	0	0	Ring	0	0	0	0	0	0	None	5	5	0	5	5	0	5	0	0	0	0	0	5	0	FALSE	<$>27185</>	SYS_item_column_red	0	<$>209131</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	1080	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	171673	1	None	330	0	None	<$>168032</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	R 24301	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171674	Infernoofrevolver_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197706</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Infernoofrevolver +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197705</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171674	1	None	5500	0	None	<$>197707</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24302	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171675	Piratecode_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197709</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Piratecode +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197708</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171675	1	None	5500	0	None	<$>197707</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24303	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171676	Devilbreak_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197711</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Devilbreak +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197710</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171676	1	None	5500	0	None	<$>197707</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24304	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171677	Seaofdevil_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197713</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Seaofdevil +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197712</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171677	1	None	5500	0	None	<$>197707</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24305	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171678	Intotheinferno_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197715</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Intotheinferno +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197714</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171678	1	None	5500	0	None	<$>197707</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24401	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171679	Sanctuaryofcrescent_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197717</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Sanctuaryofcrescent +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197716</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171679	1	None	5500	0	None	<$>197718</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24402	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171680	Navycode_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197720</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Navycode +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197719</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171680	1	None	5500	0	None	<$>197718</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24403	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171681	Angelbreak_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197722</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Angelbreak +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197721</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171681	1	None	5500	0	None	<$>197718</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24404	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171682	Seaofangel_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197724</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Seaofangel +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197723</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171682	1	None	5500	0	None	<$>197718</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 24405	1	R 30581	1	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171683	Intothesanctuary_1	Ring	NO	0	FALSE	1	0	RING	0	<$>197726</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Intothesanctuary +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>197725</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171683	1	None	5500	0	None	<$>197718</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30801	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171684	Tumar_1	Ring	NO	0	FALSE	1	0	RING	0	<$>196237</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Tumar +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>196236</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171684	1	None	5500	0	None	<$>196238</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30802	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171685	Remedium_1	Ring	NO	0	FALSE	1	0	RING	0	<$>196240</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Remedium +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>196239</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171685	1	None	5500	0	None	<$>196238</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30803	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171686	Operatio_1	Ring	NO	0	FALSE	1	0	RING	0	<$>196242</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Operatio +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>196241</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171686	1	None	5500	0	None	<$>196238</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30804	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171687	Cartias_1	Ring	NO	0	FALSE	1	0	RING	0	<$>196244</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Cartias +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>196243</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171687	1	None	5500	0	None	<$>196238</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30805	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171688	Benedictus_1	Ring	NO	0	FALSE	1	0	RING	0	<$>196246</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Benedictus +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>196245</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171688	1	None	5500	0	None	<$>196238</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	R 30901	1	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ring	<$>27185</>	171689	Conpedibus_1	Ring	NO	0	FALSE	1	0	RING	0	<$>196248</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Conpedibus +1	RING	None	None	2147483647	0	FALSE	it_a_ring1	0	0	0	Ring	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27185</>	SYS_item_column_red	0	<$>196247</>	None	0	1001	0	0	No	0	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	RING	0	NO	1	None	18000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140899</>	1	171689	1	None	5500	0	None	<$>196249</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
