ClassID	ClassName	CommPoint	EGiveVisValue	ETakeVisValue	EndExMail1	EndExMail2	EndExMailValue1	EndExMailValue2	EndImage1	EndImage2	EndImage3	EndProperty1	EndProperty2	EndProperty3	EndProperty4	EndProperty5	EndPropertyValue1	EndPropertyValue2	EndPropertyValue3	EndPropertyValue4	EndPropertyValue5	EndScript1	EndScript2	EndScript3	GiveRItem1	GiveRItem2	GiveRItem3	GiveRItemValue1	GiveRItemValue2	GiveRItemValue3	LastScript	LastScriptImage	TakeQItem1	TakeQItem2	TakeQItem3	TakeQItemValue1	TakeQItemValue2	TakeQItemValue3
20024	Elite_20024_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20025	Elite_20025_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20026	Elite_20026_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20027	Elite_20027_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_b	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20028	Elite_20028_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
20029	Elite_20029_quit	10	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_40_c	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
30001	Mission_30001_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Expert_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
30002	Mission_30002_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Expert_a	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
1001001	Add_1001001_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
1002001	Add_1002001_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
1003001	Add_1003001_quit	32	0	0	None	None	0	0	None	None	None	None	None	None	None	None	0	0	0	0	0	None	None	None	EXPCard_Veteran_n	None	None	1	0	0	<$>52106</>	None	None	None	None	0	0	0
