ClassID	ClassName	Cumulative	Desc	DescFont	Grade	Legendue	MaxLegendue	MaxValue	MinLegendue	MinValue	Rarity	ReqGroupName	Script	Sound	SoundGrade	UseCashItem	Value
120085	OptC_Shield_BeastShield	TRUE	<$>31124</>	bright_yellow_14_ol	1	0	0	5	0	2	25	SHIELD_C	Option_BeastBane	sys_enchant_good.ogg	2	FALSE	0
120086	OptC_Shield_DemonShield	TRUE	<$>31125</>	bright_yellow_14_ol	1	0	0	5	0	2	25	SHIELD_C	Option_DemonBane	sys_enchant_good.ogg	2	FALSE	0
120087	OptC_Shield_UndeadShield	TRUE	<$>31126</>	bright_yellow_14_ol	1	0	0	5	0	2	25	SHIELD_C	Option_UndeadBane	sys_enchant_good.ogg	2	FALSE	0
120088	OptC_Shield_GolemShield	TRUE	<$>31127</>	bright_yellow_14_ol	1	0	0	5	0	2	25	SHIELD_C	Option_GolemBane	sys_enchant_good.ogg	2	FALSE	0
120089	OptC_Shield_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	0	0	1	0	1	3	SHIELD_C	Option_IncShldDR	sys_enchant_good.ogg	2	FALSE	0
120091	OptC_Etc_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	10	1	ETC_C	Option_IncMSP	None	2	FALSE	0
120092	OptC_Etc_IncALv	TRUE	<$>31160</>	bright_yellow_14_ol	1	0	0	1	0	1	10	ETC_C	Option_IncSummonAR	sys_enchant_good.ogg	5	FALSE	0
120093	OptC_Etc_IncDLv	TRUE	<$>31161</>	bright_yellow_14_ol	1	0	0	1	0	1	10	ETC_C	Option_IncSummonDR	sys_enchant_good.ogg	5	FALSE	0
120095	OptC_Rosario_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	5	0	3	1	ROSARIO_C	Option_IncDEF	None	2	FALSE	0
120096	OptC_Rosario_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	10	0	5	1	ROSARIO_C	Option_IncMSP	None	2	FALSE	0
120097	OptC_Lght_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	40	0	15	40	LGHT_C	Option_HumanBane	sys_enchant_good.ogg	3	FALSE	0
120098	OptC_Shield_HumanBane	TRUE	<$>31123</>	bright_yellow_14_ol	1	0	0	5	0	2	25	SHIELD_C	Option_HumanBane	sys_enchant_good.ogg	2	FALSE	0
120099	OptC_Rosario_IncDLv	TRUE	<$>31121</>	bright_yellow_14_ol	1	0	0	1	0	1	10	ROSARIO_C	Option_IncShldDR	sys_enchant_good.ogg	5	FALSE	0
120100	OptC_ArmShield_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	3	0	1	10	ARMSLD_C	Option_IncDEF	None	2	FALSE	0
120101	OptC_ArmShield_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	0	0	5	0	2	5	ARMSLD_C	Option_IncBLK	None	2	FALSE	0
120102	OptC_ArmShield_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	0	0	4	0	1	1	ARMSLD_C	Option_IncRLGHT	None	2	FALSE	0
121000	Opt_LEGENDWEAPON_MELEE_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	LEGENDWEAPON_MELEE	Option_IncATK	None	2	FALSE	0
121001	Opt_LEGENDWEAPON_MELEE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	LEGENDWEAPON_MELEE	Option_IncASPD	None	2	FALSE	0
121002	Opt_LEGENDWEAPON_MELEE_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	0	0	10	0	1	15	LEGENDWEAPON_MELEE	Option_IncCRT	None	2	FALSE	0
121003	Opt_LEGENDWEAPON_MELEE_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_MELEE	Option_IncFireATK	None	2	FALSE	0
121004	Opt_LEGENDWEAPON_MELEE_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_MELEE	Option_IncIceATK	None	2	FALSE	0
121005	Opt_LEGENDWEAPON_MELEE_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_MELEE	Option_IncLghtATK	None	2	FALSE	0
121006	Opt_LEGENDWEAPON_MELEE_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_MELEE	Option_IncPsyATK	None	2	FALSE	0
121007	Opt_LEGENDWEAPON_MELEE_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	110	0	10	190	LEGENDWEAPON_MELEE	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121008	Opt_LEGENDWEAPON_MELEE_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_MELEE	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121009	Opt_LEGENDWEAPON_MELEE_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_MELEE	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
121010	Opt_LEGENDWEAPON_MELEE_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_MELEE	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
121011	Opt_LEGENDWEAPON_MELEE_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_MELEE	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
121012	Opt_LEGENDWEAPON_MELEE_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	LEGENDWEAPON_MELEE	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
121013	Opt_LEGENDWEAPON_MELEE_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_MELEE	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
121014	Opt_LEGENDWEAPON_MELEE_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_MELEE	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
121015	Opt_LEGENDWEAPON_MELEE_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_MELEE	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
121016	Opt_LEGENDWEAPON_MELEE_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_MELEE	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
121017	Opt_LEGENDWEAPON_MELEE_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_MELEE	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
121018	Opt_LEGENDWEAPON_MELEE_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_MELEE	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
121019	Opt_LEGENDWEAPON_SHOOT_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	LEGENDWEAPON_SHOOT	Option_IncATK	None	2	FALSE	0
121020	Opt_LEGENDWEAPON_SHOOT_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	LEGENDWEAPON_SHOOT	Option_IncASPD	None	2	FALSE	0
121021	Opt_LEGENDWEAPON_SHOOT_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	0	0	10	0	1	15	LEGENDWEAPON_SHOOT	Option_IncCRT	None	2	FALSE	0
121022	Opt_LEGENDWEAPON_SHOOT_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	0	0	20	0	1	15	LEGENDWEAPON_SHOOT	Option_IncHR	None	2	FALSE	0
121023	Opt_LEGENDWEAPON_SHOOT_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_SHOOT	Option_IncFireATK	None	2	FALSE	0
121024	Opt_LEGENDWEAPON_SHOOT_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_SHOOT	Option_IncIceATK	None	2	FALSE	0
121025	Opt_LEGENDWEAPON_SHOOT_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_SHOOT	Option_IncLghtATK	None	2	FALSE	0
121026	Opt_LEGENDWEAPON_SHOOT_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	0	0	50	0	1	15	LEGENDWEAPON_SHOOT	Option_IncPsyATK	None	2	FALSE	0
121027	Opt_LEGENDWEAPON_SHOOT_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	110	0	10	190	LEGENDWEAPON_SHOOT	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121028	Opt_LEGENDWEAPON_SHOOT_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_SHOOT	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121029	Opt_LEGENDWEAPON_SHOOT_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_SHOOT	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
121030	Opt_LEGENDWEAPON_SHOOT_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_SHOOT	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
121031	Opt_LEGENDWEAPON_SHOOT_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_SHOOT	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
121032	Opt_LEGENDWEAPON_SHOOT_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	LEGENDWEAPON_SHOOT	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
121033	Opt_LEGENDWEAPON_SHOOT_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_SHOOT	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
121034	Opt_LEGENDWEAPON_SHOOT_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_SHOOT	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
121035	Opt_LEGENDWEAPON_SHOOT_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_SHOOT	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
121036	Opt_LEGENDWEAPON_SHOOT_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_SHOOT	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
121037	Opt_LEGENDWEAPON_SHOOT_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_SHOOT	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
121038	Opt_LEGENDWEAPON_SHOOT_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_SHOOT	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
121039	Opt_LEGENDWEAPON_PSY_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	LEGENDWEAPON_PSY	Option_IncATK	None	2	FALSE	0
121040	Opt_LEGENDWEAPON_PSY_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	LEGENDWEAPON_PSY	Option_IncASPD	None	2	FALSE	0
121041	Opt_LEGENDWEAPON_PSY_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	LEGENDWEAPON_PSY	Option_IncMSP	None	2	FALSE	0
121042	Opt_LEGENDWEAPON_PSY_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	0	0	80	0	1	15	LEGENDWEAPON_PSY	Option_IncPsyATK	None	2	FALSE	0
121043	Opt_LEGENDWEAPON_PSY_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	110	0	10	190	LEGENDWEAPON_PSY	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121044	Opt_LEGENDWEAPON_PSY_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_PSY	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121045	Opt_LEGENDWEAPON_PSY_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_PSY	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
121046	Opt_LEGENDWEAPON_PSY_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_PSY	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
121047	Opt_LEGENDWEAPON_PSY_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_PSY	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
121048	Opt_LEGENDWEAPON_PSY_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	LEGENDWEAPON_PSY	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
121049	Opt_LEGENDWEAPON_PSY_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_PSY	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
121050	Opt_LEGENDWEAPON_PSY_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_PSY	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
121051	Opt_LEGENDWEAPON_PSY_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_PSY	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
121052	Opt_LEGENDWEAPON_PSY_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_PSY	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
121053	Opt_LEGENDWEAPON_PSY_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_PSY	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
121054	Opt_LEGENDWEAPON_PSY_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_PSY	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
121055	Opt_LEGENDWEAPON_FIRE_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	LEGENDWEAPON_FIRE	Option_IncATK	None	2	FALSE	0
121056	Opt_LEGENDWEAPON_FIRE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	LEGENDWEAPON_FIRE	Option_IncASPD	None	2	FALSE	0
121057	Opt_LEGENDWEAPON_FIRE_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	LEGENDWEAPON_FIRE	Option_IncMSP	None	2	FALSE	0
121058	Opt_LEGENDWEAPON_FIRE_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	0	0	80	0	1	15	LEGENDWEAPON_FIRE	Option_IncFireATK	None	2	FALSE	0
121059	Opt_LEGENDWEAPON_FIRE_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	110	0	10	190	LEGENDWEAPON_FIRE	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121060	Opt_LEGENDWEAPON_FIRE_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_FIRE	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121061	Opt_LEGENDWEAPON_FIRE_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_FIRE	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
121062	Opt_LEGENDWEAPON_FIRE_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_FIRE	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
121063	Opt_LEGENDWEAPON_FIRE_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_FIRE	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
121064	Opt_LEGENDWEAPON_FIRE_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	LEGENDWEAPON_FIRE	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
121065	Opt_LEGENDWEAPON_FIRE_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_FIRE	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
121066	Opt_LEGENDWEAPON_FIRE_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_FIRE	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
121067	Opt_LEGENDWEAPON_FIRE_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_FIRE	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
121068	Opt_LEGENDWEAPON_FIRE_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_FIRE	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
121069	Opt_LEGENDWEAPON_FIRE_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_FIRE	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
121070	Opt_LEGENDWEAPON_FIRE_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_FIRE	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
121071	Opt_LEGENDWEAPON_ICE_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	LEGENDWEAPON_ICE	Option_IncATK	None	2	FALSE	0
121072	Opt_LEGENDWEAPON_ICE_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	LEGENDWEAPON_ICE	Option_IncASPD	None	2	FALSE	0
121073	Opt_LEGENDWEAPON_ICE_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	LEGENDWEAPON_ICE	Option_IncMSP	None	2	FALSE	0
121074	Opt_LEGENDWEAPON_ICE_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	0	0	80	0	1	15	LEGENDWEAPON_ICE	Option_IncIceATK	None	2	FALSE	0
121075	Opt_LEGENDWEAPON_ICE_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	110	0	10	190	LEGENDWEAPON_ICE	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121076	Opt_LEGENDWEAPON_ICE_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_ICE	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121077	Opt_LEGENDWEAPON_ICE_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_ICE	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
121078	Opt_LEGENDWEAPON_ICE_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_ICE	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
121079	Opt_LEGENDWEAPON_ICE_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_ICE	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
121080	Opt_LEGENDWEAPON_ICE_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	LEGENDWEAPON_ICE	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
121081	Opt_LEGENDWEAPON_ICE_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_ICE	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
121082	Opt_LEGENDWEAPON_ICE_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_ICE	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
121083	Opt_LEGENDWEAPON_ICE_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_ICE	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
121084	Opt_LEGENDWEAPON_ICE_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_ICE	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
121085	Opt_LEGENDWEAPON_ICE_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_ICE	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
121086	Opt_LEGENDWEAPON_ICE_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_ICE	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
121087	Opt_LEGENDWEAPON_LGHT_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	0	0	50	0	1	2	LEGENDWEAPON_LGHT	Option_IncATK	None	2	FALSE	0
121088	Opt_LEGENDWEAPON_LGHT_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	0	0	30	0	1	5	LEGENDWEAPON_LGHT	Option_IncASPD	None	2	FALSE	0
121089	Opt_LEGENDWEAPON_LGHT_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	0	0	25	0	1	15	LEGENDWEAPON_LGHT	Option_IncMSP	None	2	FALSE	0
121090	Opt_LEGENDWEAPON_LGHT_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	0	0	80	0	1	15	LEGENDWEAPON_LGHT	Option_IncLghtATK	None	2	FALSE	0
121091	Opt_LEGENDWEAPON_LGHT_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	0	0	110	0	10	190	LEGENDWEAPON_LGHT	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121092	Opt_LEGENDWEAPON_LGHT_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_LGHT	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121093	Opt_LEGENDWEAPON_LGHT_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_LGHT	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
121094	Opt_LEGENDWEAPON_LGHT_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_LGHT	Option_UndeadBane	sys_enchant_good.ogg	4	FALSE	0
121095	Opt_LEGENDWEAPON_LGHT_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	0	0	110	0	10	160	LEGENDWEAPON_LGHT	Option_GolemBane	sys_enchant_good.ogg	4	FALSE	0
121096	Opt_LEGENDWEAPON_LGHT_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	0	0	5	0	3	90	LEGENDWEAPON_LGHT	Socket_IncIP	sys_enchant_good.ogg	3	FALSE	0
121097	Opt_LEGENDWEAPON_LGHT_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_LGHT	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
121098	Opt_LEGENDWEAPON_LGHT_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_LGHT	Option_IncAGI	sys_enchant_good.ogg	3	FALSE	0
121099	Opt_LEGENDWEAPON_LGHT_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_LGHT	Option_IncCON	sys_enchant_good.ogg	3	FALSE	0
121100	Opt_LEGENDWEAPON_LGHT_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_LGHT	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
121101	Opt_LEGENDWEAPON_LGHT_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_LGHT	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
121102	Opt_LEGENDWEAPON_LGHT_IncCHA	TRUE	<$>94386</>	bright_yellow_14_ol	1	0	0	5	0	3	50	LEGENDWEAPON_LGHT	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
121103	Opt_LEGENDWEAPONShield_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	0	0	5	0	1	5	LEGENDWEAPON_SHIELD	Option_IncDEF	None	2	FALSE	0
121104	Opt_LEGENDWEAPONShield_IncRFIRE	TRUE	<$>31084</>	water_blue_14_ol	0	0	0	50	0	1	10	LEGENDWEAPON_SHIELD	Option_IncRFIRE	None	2	FALSE	0
121105	Opt_LEGENDWEAPONShield_IncRICE	TRUE	<$>31085</>	water_blue_14_ol	0	0	0	50	0	1	10	LEGENDWEAPON_SHIELD	Option_IncRICE	None	2	FALSE	0
121106	Opt_LEGENDWEAPONShield_IncRLGHT	TRUE	<$>31086</>	water_blue_14_ol	0	0	0	50	0	1	10	LEGENDWEAPON_SHIELD	Option_IncRLGHT	None	2	FALSE	0
121107	Opt_LEGENDWEAPONShield_IncRSTAT	TRUE	<$>94385</>	water_blue_14_ol	0	0	0	50	0	1	10	LEGENDWEAPON_SHIELD	Option_IncRSTAT	None	2	FALSE	0
121108	Opt_LEGENDWEAPONShield_IncBLK	TRUE	<$>31122</>	water_blue_14_ol	0	0	0	15	0	1	5	LEGENDWEAPON_SHIELD	Option_IncBLK	None	2	FALSE	0
121109	Opt_LEGENDWEAPONShield_HumanLEGENDWEAPONShield	TRUE	<$>31123</>	bright_yellow_14_ol	1	0	0	25	0	1	180	LEGENDWEAPON_SHIELD	Option_HumanBane	sys_enchant_good.ogg	4	FALSE	0
121110	Opt_LEGENDWEAPONShield_BeastLEGENDWEAPONShield	TRUE	<$>31124</>	bright_yellow_14_ol	1	0	0	25	0	1	150	LEGENDWEAPON_SHIELD	Option_BeastBane	sys_enchant_good.ogg	4	FALSE	0
121111	Opt_LEGENDWEAPONShield_DemonLEGENDWEAPONShield	TRUE	<$>31125</>	bright_yellow_14_ol	1	0	0	25	0	1	150	LEGENDWEAPON_SHIELD	Option_DemonBane	sys_enchant_good.ogg	4	FALSE	0
