AIType	Attack	AttackHome	AutoLock	ClassID	ClassName	ClearMon	DropItem	DropLumin	Filter	HateCount	HateRange	Hatred	HomeSick	LifeTime	LtdMinion	LuminFreq	Move	MoveMax	MoveMin	Note	Rally	RunAway	ScpErrorChk	SeekRange	SelfBomb
DUN_ILE01_NORMAL	TRUE	FALSE	FALSE	10222	MON_DUN_ILE01_NORMAL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>166271</>	FALSE	FALSE	FALSE	2000	FALSE
MOVETOPC_M	TRUE	FALSE	FALSE	10223	MON_MOVETOPC_M	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	300	100	<$>166272</>	FALSE	FALSE	FALSE	1500	FALSE
DROPITEMORB_M	TRUE	FALSE	FALSE	10224	MON_DROPITEMORB_M	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	300	100	<$>166273</>	FALSE	FALSE	FALSE	1500	FALSE
ILLIER2_MISSION4	TRUE	FALSE	FALSE	10225	MON_ILLIER2_MISSION4	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	300	100	<$>166274</>	FALSE	FALSE	FALSE	1500	FALSE
SCT_DIERTRICH_BEDEL	TRUE	FALSE	FALSE	10226	MON_SCT_DIERTRICH_BEDEL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>166275</>	FALSE	FALSE	FALSE	2000	FALSE
ILE_DUN01_BOSS	TRUE	TRUE	FALSE	10227	MON_ILE_DUN01_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>166231</>	FALSE	FALSE	FALSE	2500	FALSE
AUTOBARON_T_RAID	TRUE	FALSE	FALSE	10228	MON_AUTOBARON_T_RAID	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166276</>	FALSE	FALSE	FALSE	2900	FALSE
AUTOBARON_T_DUMMY	FALSE	FALSE	FALSE	10229	MON_AUTOBARON_T_DUMMY	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166277</>	FALSE	FALSE	FALSE	0	FALSE
MON_AUTOBARON_ETC	TRUE	FALSE	FALSE	10230	MON_AUTOBARON_ETC	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166278</>	FALSE	FALSE	FALSE	1200	FALSE
VALVEN_MISSION04	TRUE	FALSE	FALSE	10231	MON_VALVEN_MISSION04	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166279</>	FALSE	FALSE	FALSE	1500	FALSE
VALVEN_MISSION04_BOSS	TRUE	FALSE	FALSE	10232	MON_VALVEN_MISSION04_BOSS	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166280</>	FALSE	FALSE	FALSE	1500	FALSE
AUTOBARON_T_MISSION	TRUE	FALSE	FALSE	10233	MON_AUTOBARON_T_MISSION	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166281</>	FALSE	FALSE	FALSE	2900	FALSE
MAIN_ILE02_1	TRUE	FALSE	FALSE	10234	MON_MAIN_ILE02_1	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>166282</>	FALSE	FALSE	FALSE	2000	FALSE
DUN_ILE02_NORMAL	TRUE	FALSE	FALSE	10235	MON_DUN_ILE02_NORMAL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>166271</>	FALSE	FALSE	FALSE	2000	FALSE
MAIN_ILE02_2	TRUE	FALSE	FALSE	10236	MON_MAIN_ILE02_2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166283</>	FALSE	FALSE	FALSE	2500	FALSE
MAIN_ILE02_3	TRUE	FALSE	FALSE	10237	MON_MAIN_ILE02_3	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166284</>	FALSE	FALSE	FALSE	2500	FALSE
MAIN_ILE02_4	TRUE	FALSE	FALSE	10238	MON_MAIN_ILE02_4	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166285</>	FALSE	FALSE	FALSE	2500	FALSE
MAIN_ILE02_5	TRUE	TRUE	FALSE	10239	MON_MAIN_ILE02_5	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>166286</>	FALSE	FALSE	FALSE	2500	FALSE
AGGRESSIVE	TRUE	FALSE	FALSE	10240	MON_AGGRESSIVE5	FALSE	0	None	None	0	0	FALSE	TRUE	300	FALSE	0	RANDOM	2000	500	<$>166287</>	FALSE	FALSE	FALSE	1500	FALSE
BEDEL_PARTY_CHAR	FALSE	FALSE	FALSE	10241	MON_BEDEL_PARTY_CHAR	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	3000	0	<$>166288</>	FALSE	TRUE	FALSE	0	FALSE
BEDEL_PARTY_MON	TRUE	FALSE	FALSE	10242	MON_BEDEL_PARTY_MON	FALSE	0	None	None	0	0	FALSE	FALSE	300	FALSE	0	RANDOM	3000	0	<$>166289</>	FALSE	FALSE	FALSE	1500	FALSE
SUMMON_BLOODNAVY	FALSE	FALSE	FALSE	10243	MON_SUMMON_BLOODNAVY	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	300	100	<$>166290</>	FALSE	FALSE	FALSE	0	FALSE
PRIVATE_ARM1	TRUE	FALSE	FALSE	10250	MON_PRIVATE_ARM1	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178433</>	FALSE	FALSE	FALSE	2900	FALSE
PRIVATE_ARM2	TRUE	FALSE	FALSE	10251	MON_PRIVATE_ARM2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178434</>	FALSE	FALSE	FALSE	2900	FALSE
PRIVATE_ARM3	TRUE	TRUE	FALSE	10252	MON_PRIVATE_ARM3	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178435</>	FALSE	FALSE	FALSE	1000	FALSE
PRIVATE_ARM_FAKE	FALSE	FALSE	FALSE	10253	MON_PRIVATE_ARM_FAKE	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178436</>	FALSE	FALSE	FALSE	0	FALSE
RAID_LAVID	TRUE	FALSE	FALSE	10254	MON_RAID_LAVID	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178437</>	FALSE	FALSE	FALSE	0	FALSE
RAID_MASU_FORDOI	TRUE	FALSE	FALSE	10255	MON_RAID_MASU_FORDOI	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>49810</>	FALSE	FALSE	FALSE	0	FALSE
RAID_MASU_VORDOI	TRUE	FALSE	FALSE	10256	MON_RAID_MASU_VORDOI	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>49805</>	FALSE	FALSE	FALSE	0	FALSE
RAID_MASU_GLUTTONY	TRUE	FALSE	FALSE	10257	MON_RAID_MASU_GLUTTONY	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>49816</>	FALSE	FALSE	FALSE	0	FALSE
FORDOI_MINION	TRUE	FALSE	FALSE	10258	MON_FORDOI_MINION	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	150	FALSE	0	RANDOM	1000	100	<$>178438</>	FALSE	FALSE	FALSE	1000	FALSE
LAVIDENERGY	TRUE	FALSE	FALSE	10259	MON_LAVIDENERGY	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178439</>	FALSE	FALSE	FALSE	0	FALSE
ORDENQUEST01_BOSS	TRUE	TRUE	FALSE	10300	MON_ORDENQUEST01_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178440</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST02_BOSS	TRUE	TRUE	FALSE	10301	MON_ORDENQUEST02_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>171465</>	FALSE	FALSE	FALSE	2000	FALSE
ORDENQUEST03_BOSS	TRUE	TRUE	FALSE	10302	MON_ORDENQUEST03_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>171471</>	FALSE	FALSE	FALSE	2000	FALSE
ORDENQUEST04_BOSS	TRUE	TRUE	FALSE	10303	MON_ORDENQUEST04_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>171478</>	FALSE	FALSE	FALSE	2000	FALSE
ORDENQUEST05_BOSS	TRUE	TRUE	FALSE	10304	MON_ORDENQUEST05_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178441</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST06_BOSS	TRUE	TRUE	FALSE	10305	MON_ORDENQUEST06_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178442</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST07_BOSS	TRUE	TRUE	FALSE	10306	MON_ORDENQUEST07_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178443</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST08_BOSS	TRUE	TRUE	FALSE	10307	MON_ORDENQUEST08_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178444</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST09_BOSS	TRUE	TRUE	FALSE	10308	MON_ORDENQUEST09_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178445</>	FALSE	FALSE	FALSE	4000	FALSE
LAVID_NORMAL	TRUE	FALSE	FALSE	10309	MON_LAVID_NORMAL	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	300	100	<$>178446</>	FALSE	FALSE	FALSE	1500	FALSE
ORDEN_MAIN02_NENA	TRUE	FALSE	FALSE	10310	MISSION_ORDEN_MAIN02_NENA	FALSE	0	None	None	0	0	FALSE	TRUE	300	FALSE	0	RANDOMLOCAL	500	0	<$>178447</>	FALSE	FALSE	FALSE	1500	FALSE
ORDEN_WEAKEN	TRUE	FALSE	FALSE	10311	MON_ORDEN_WEAKEN	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178448</>	FALSE	FALSE	FALSE	0	FALSE
SCT_LIUNG	TRUE	FALSE	FALSE	10321	MON_SCT_LIUNG	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>178449</>	FALSE	FALSE	FALSE	1800	FALSE
SCT_LIUNG_NOATTACK	FALSE	FALSE	FALSE	10322	MON_SCT_LIUNG_NOATTACK	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>178450</>	FALSE	FALSE	FALSE	0	FALSE
WEEK_ELE01	TRUE	FALSE	FALSE	10323	MON_WEEK_ELE01	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	500	0	<$>171005</>	FALSE	FALSE	FALSE	3000	FALSE
WEEK_ELE02	TRUE	FALSE	FALSE	10324	MON_WEEK_ELE02	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	500	0	<$>171003</>	FALSE	FALSE	FALSE	3000	FALSE
WEEK_ELE03	TRUE	FALSE	FALSE	10325	MON_WEEK_ELE03	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	500	0	<$>171009</>	FALSE	FALSE	FALSE	3000	FALSE
WEEK_ELE04	TRUE	FALSE	FALSE	10326	MON_WEEK_ELE04	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	500	0	<$>171000</>	FALSE	FALSE	FALSE	3000	FALSE
WEEK_ELE05	TRUE	FALSE	FALSE	10327	MON_WEEK_ELE05	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	500	0	<$>171007</>	FALSE	FALSE	FALSE	3000	FALSE
WEEK_ELE_ETC	FALSE	FALSE	FALSE	10328	MON_WEEK_ELE_ETC	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178451</>	FALSE	FALSE	FALSE	0	FALSE
None	FALSE	FALSE	FALSE	10330	MON_PRIVATE_ARM2_2	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178452</>	FALSE	FALSE	FALSE	0	FALSE
SELVAORDEN_LAVID_BOSS	TRUE	TRUE	FALSE	10332	MON_SELVAORDEN_LAVID_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178453</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST10_BOSS	TRUE	TRUE	FALSE	10333	MON_ORDENQUEST10_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178454</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST11_BOSS	TRUE	TRUE	FALSE	10334	MON_ORDENQUEST11_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178455</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST12_BOSS	TRUE	TRUE	FALSE	10335	MON_ORDENQUEST12_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178456</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST13_BOSS	TRUE	TRUE	FALSE	10336	MON_ORDENQUEST13_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178457</>	FALSE	FALSE	FALSE	4000	FALSE
SELVAORDEN_LAVID_BOSS2	TRUE	TRUE	FALSE	10338	MON_SELVAORDEN_LAVID_BOSS2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178458</>	FALSE	FALSE	FALSE	4000	FALSE
SELVAORDEN_ARGUSBRAIN	FALSE	FALSE	FALSE	10339	MON_SELVAORDEN_ARGUSBRAIN	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178459</>	FALSE	FALSE	FALSE	0	FALSE
SELVAORDEN_ARGUS	TRUE	TRUE	FALSE	10341	MON_SELVAORDEN_ARGUS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	500	0	<$>178460</>	FALSE	FALSE	FALSE	2000	FALSE
SELVAORDEN_BRIBANTRA	TRUE	FALSE	FALSE	10342	MON_SELVAORDEN_BRIBANTRA	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	99999999	FALSE	0	FOLLOWBOSS	0	0	<$>178461</>	FALSE	FALSE	FALSE	1000	FALSE
SELVAORDEN_SELVA	TRUE	FALSE	FALSE	10343	MON_SELVAORDEN_SELVA	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178462</>	FALSE	FALSE	FALSE	2000	FALSE
SELVAORDEN_SEKHMET	TRUE	TRUE	TRUE	10344	MON_SELVAORDEN_SEKHMET	FALSE	0	Boss	MonAndPC	0	0	FALSE	FALSE	0	FALSE	10	None	0	0	<$>178463</>	FALSE	FALSE	FALSE	2500	FALSE
SELVAORDEN_SEKHMET2	TRUE	TRUE	FALSE	10345	MON_SELVAORDEN_SEKHMET2	FALSE	0	Monster	MonAndPC	0	0	FALSE	FALSE	0	FALSE	50	RANDOMLOCAL	3000	0	<$>178464</>	FALSE	FALSE	FALSE	2000	FALSE
SELVAORDEN_GROUNDSKILL	FALSE	FALSE	FALSE	10346	MON_SELVAORDEN_GROUNDSKILL	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178465</>	FALSE	FALSE	FALSE	0	FALSE
SELVAORDEN_ARGUSBRAIN2	FALSE	FALSE	FALSE	10347	MON_SELVAORDEN_ARGUSBRAIN2	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178466</>	FALSE	FALSE	FALSE	0	FALSE
PRIVATE_ARM4	TRUE	TRUE	FALSE	10348	MON_PRIVATE_ARM4	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178467</>	FALSE	FALSE	FALSE	1000	FALSE
PRIVATE_ARM5	TRUE	TRUE	FALSE	10350	MON_PRIVATE_ARM5	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178468</>	FALSE	FALSE	FALSE	1000	FALSE
PRIVATE_ARM6	TRUE	TRUE	FALSE	10352	MON_PRIVATE_ARM6	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178469</>	FALSE	FALSE	FALSE	1000	FALSE
YUREGEN_D_BOSS	TRUE	TRUE	FALSE	10353	MON_YUREGEN_D_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178470</>	FALSE	FALSE	FALSE	4000	FALSE
YUREGEN_D_NOR	TRUE	FALSE	FALSE	10354	MON_YUREGEN_D_NOR	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>178471</>	FALSE	FALSE	FALSE	1800	FALSE
ORDENQUEST3_1	TRUE	FALSE	FALSE	10360	MON_ORDENQUEST3_1	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	RANDOMLOCAL	0	0	<$>178472</>	FALSE	FALSE	FALSE	1500	FALSE
ORDENQUEST3_2	TRUE	FALSE	FALSE	10361	MON_ORDENQUEST3_2	FALSE	0	None	None	0	0	FALSE	TRUE	300	FALSE	0	RANDOMLOCAL	500	0	<$>178473</>	FALSE	FALSE	FALSE	1500	FALSE
ORDEN_STORM	TRUE	FALSE	FALSE	10362	MON_ORDEN_STORM1	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178474</>	FALSE	FALSE	FALSE	0	FALSE
ORDEN_STORM2	TRUE	FALSE	FALSE	10363	MON_ORDEN_STORM2	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178475</>	FALSE	FALSE	FALSE	0	FALSE
ORDENQUEST14_BOSS	TRUE	TRUE	FALSE	10364	MON_ORDENQUEST14_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178476</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST15_BOSS	TRUE	TRUE	FALSE	10365	MON_ORDENQUEST15_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178477</>	FALSE	FALSE	FALSE	4000	FALSE
None	FALSE	FALSE	FALSE	10366	MON_ORDENQUEST15_TOWER	FALSE	0	None	None	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>178478</>	FALSE	FALSE	FALSE	0	FALSE
ORDENQUEST16_BOSS	TRUE	TRUE	FALSE	10367	MON_ORDENQUEST16_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178479</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST17_BOSS	TRUE	TRUE	FALSE	10368	MON_ORDENQUEST17_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178480</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST18_BOSS	TRUE	TRUE	FALSE	10369	MON_ORDENQUEST18_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178481</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST19_BOSS	TRUE	TRUE	FALSE	10370	MON_ORDENQUEST19_BOSS	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178482</>	FALSE	FALSE	FALSE	4000	FALSE
ORDENQUEST3_3	TRUE	FALSE	FALSE	10371	MON_ORDENQUEST3_3	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	0	FALSE	0	RANDOMLOCAL	1000	500	<$>178483</>	FALSE	FALSE	FALSE	1500	FALSE
ORDENQUEST3_4	TRUE	FALSE	FALSE	10372	MON_ORDENQUEST3_4	FALSE	0	None	MonAndPC	0	0	FALSE	TRUE	300	FALSE	0	RANDOMLOCAL	500	0	<$>178484</>	FALSE	FALSE	FALSE	1500	FALSE
ORDENQUEST3_5	TRUE	FALSE	FALSE	10373	MON_ORDENQUEST3_5	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>178485</>	FALSE	FALSE	FALSE	2000	FALSE
DUN_CLOCKTOWER_B10_NORMAL	TRUE	FALSE	FALSE	10374	MON_DUN_CLOCKTOWER_B10_NORMAL	FALSE	0	None	None	0	0	FALSE	TRUE	300	FALSE	0	RANDOMLOCAL	500	0	<$>178486</>	FALSE	FALSE	FALSE	1500	FALSE
SCT_FREEDAYQUEST01	TRUE	FALSE	FALSE	10375	MON_SCT_FREEDAYQUEST01	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>178487</>	FALSE	FALSE	FALSE	1800	FALSE
SCT_FREEDAYQUEST02	TRUE	FALSE	FALSE	10376	MON_SCT_FREEDAYQUEST02	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>178488</>	FALSE	FALSE	FALSE	1800	FALSE
SCT_FREEDAYQUEST03	TRUE	FALSE	FALSE	10377	MON_SCT_FREEDAYQUEST03	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1000	500	<$>178489</>	FALSE	FALSE	FALSE	1500	FALSE
SCT_FREEDAYQUEST04	FALSE	FALSE	FALSE	10378	MON_SCT_FREEDAYQUEST04	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOM	2000	0	<$>178490</>	FALSE	FALSE	FALSE	0	FALSE
SCT_FREEDAYQUEST05	TRUE	TRUE	FALSE	10379	MON_SCT_FREEDAYQUEST05	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178491</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_FREEDAYQUEST06	TRUE	TRUE	FALSE	10380	MON_SCT_FREEDAYQUEST06	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178492</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_FREEDAYQUEST07	TRUE	TRUE	FALSE	10381	MON_SCT_FREEDAYQUEST07	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178493</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_FREEDAYQUEST08	TRUE	TRUE	FALSE	10382	MON_SCT_FREEDAYQUEST08	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	1500	500	<$>178494</>	FALSE	FALSE	FALSE	2000	FALSE
CLOCK_STAGE1BOSS_QUEST	TRUE	FALSE	FALSE	10383	MON_CLOCK_STAGE1BOSS_QUEST	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>181092</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ROSE_HEART_QUEST	TRUE	TRUE	FALSE	10384	MON_MISSION_ROSE_HEART_QUEST	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>181093</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ROSE_FLOWER_QUEST	TRUE	TRUE	FALSE	10385	MON_MISSION_ROSE_FLOWER_QUEST	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>181094</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_ARBREMON_QUEST	TRUE	TRUE	FALSE	10386	MON_MISSION_ARBREMON_QUEST	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>181095</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_SAUTERELLE_QUEST	TRUE	TRUE	FALSE	10387	MON_MISSION_SAUTERELLE_QUEST	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>181096</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_MASU_QUEST	TRUE	TRUE	FALSE	10388	MON_MISSION_MASU_QUEST	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	200	0	<$>181097</>	FALSE	FALSE	FALSE	2000	FALSE
MISSION_CORTES_QUEST2	TRUE	FALSE	FALSE	10389	MON_MISSION_CORTES_QUEST2	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	None	0	0	<$>181098</>	FALSE	FALSE	FALSE	2500	FALSE
SCT_ROSE01	TRUE	FALSE	FALSE	10391	MON_SCT_ROSE01	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>181099</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_ROSE02	TRUE	FALSE	FALSE	10392	MON_SCT_ROSE02	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>181100</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_ROSE03	TRUE	FALSE	FALSE	10393	MON_SCT_ROSE03	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>181101</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_ROSE04	TRUE	FALSE	FALSE	10394	MON_SCT_ROSE04	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>181102</>	FALSE	FALSE	FALSE	2000	FALSE
SCT_ROSE05	TRUE	FALSE	FALSE	10395	MON_SCT_ROSE05	FALSE	0	None	MonAndPC	0	0	FALSE	FALSE	0	FALSE	0	RANDOMLOCAL	700	200	<$>181103</>	FALSE	FALSE	FALSE	2000	FALSE
