Bone	CamDist	CamOffset	ClassID	ClassName	Click	ClickVoice	Detect	EdgeColor	Eff1Emitter	Eff2Emitter	Eff3Emitter	Eff4Emitter	Eff5Emitter	Eff6Emitter	EffNode1	EffNode1Part	EffNode2	EffNode2Part	EffNode3	EffNode3Part	EffNode4	EffNode4Part	EffNode5	EffNode5Part	EffNode6	EffNode6Part	EffNode7	EffNode7Part	EffNode8	EffNode8Part	EngName	Enter	FileName	HP	Hidden	HitOffset	IDL	JobName	LODDist	Leave	Lock	Lv	MHP	Mass	MaterialSet	MouseOnCursor	NPCSign	NPCType	Name	Nation	NpcClassKey	NpcString01	NpcString02	NpcString03	NpcValue01	NpcValue02	NpcValue03	NpcValue04	NpcValue05	NpcValue06	NpcValue07	NpcValue08	NpcValue09	NpcValue10	NpcValue11	NpcValue12	NpcValue13	NpcValue14	NpcValue15	NpcValue16	NpcValue17	NpcValue18	NumSet	Occupation	Picking	Pose	QuestLimit	RSPD	RUN	Range	Reset	RootNode	SET	SET1	SET2	SET3	SET4	STD	Scale	Size	UseTypeName	WLK	WSPD
npc_bristia_man_a_set	150	120	180080	npc_bristia_man1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_a	146	FALSE	120	None	<$>152209</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_a_set	npc_bristia_man_a_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_bristia_man_b_set	150	120	180081	npc_bristia_man2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_b	146	FALSE	120	None	<$>152210</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_b_set	npc_bristia_man_b_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_bristia_man_c_set	150	120	180082	npc_bristia_man3	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_c	146	FALSE	120	None	<$>152211</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_c_set	npc_bristia_man_c_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_bristia_man_d_set	150	120	180083	npc_bristia_man4	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_d	146	FALSE	120	None	<$>152212</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_d_set	npc_bristia_man_d_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_bristia_woman_a_set	150	120	180084	npc_bristia_woman1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Woman	FALSE	npc_bristia_woman_a	146	FALSE	120	npc_bristia_bargirl2_idl	<$>152213</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151842</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_bargirl2_wlk	0	FALSE	Bip01	npc_bristia_woman_a_set	npc_bristia_woman_a_set1	None	None	None	npc_bristia_bargirl2_std	1	S	TRUE	npc_bristia_bargirl2_wlk	146
npc_bristia_woman_b_set	150	120	180085	npc_bristia_woman2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Woman	FALSE	npc_bristia_woman_b	146	FALSE	120	npc_bristia_bargirl2_idl	<$>152214</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151842</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_bargirl2_wlk	0	FALSE	Bip01	npc_bristia_woman_b_set	npc_bristia_woman_b_set1	None	None	None	npc_bristia_bargirl2_std	1	S	TRUE	npc_bristia_bargirl2_wlk	146
npc_bristia_woman_c_set	150	120	180086	npc_bristia_woman3	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Woman	FALSE	npc_bristia_woman_c	146	FALSE	120	npc_bristia_bargirl2_idl	<$>152215</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151842</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_bargirl2_wlk	0	FALSE	Bip01	npc_bristia_woman_c_set	npc_bristia_woman_c_set1	None	None	None	npc_bristia_bargirl2_std	1	S	TRUE	npc_bristia_bargirl2_wlk	146
npc_bristia_woman_d_set	150	120	180087	npc_bristia_woman4	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Woman	FALSE	npc_bristia_woman_d	146	FALSE	120	npc_bristia_bargirl2_idl	<$>152216</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151842</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_bargirl2_wlk	0	FALSE	Bip01	npc_bristia_woman_d_set	npc_bristia_woman_d_set1	None	None	None	npc_bristia_bargirl2_std	1	S	TRUE	npc_bristia_bargirl2_wlk	146
npc_bristia_yman_a_set	150	120	180090	npc_bristia_youngman1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Young Man	FALSE	npc_bristia_yman_a	146	FALSE	120	None	<$>152217</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151853</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_yman_a_set	npc_bristia_yman_a_set1	npc_bristia_yman_a_set2	None	None	npc_bristia_yman_c_std	1	S	TRUE	None	146
npc_bristia_yman_b_set	150	120	180091	npc_bristia_youngman2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Young Man	FALSE	npc_bristia_yman_b	146	FALSE	120	npc_bristia_brisien2_idl	<$>152218</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151853</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_yman_b_set	npc_bristia_yman_b_set1	npc_bristia_yman_b_set2	None	None	npc_bristia_brisien2_std	1	S	TRUE	None	146
npc_bristia_yman_c_set	150	120	180092	npc_bristia_youngman3	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Young Man	FALSE	npc_bristia_yman_c	146	FALSE	120	None	<$>152219</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151853</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_yman_c_set	npc_bristia_yman_c_set1	npc_bristia_yman_c_set2	None	None	npc_bristia_yman_c_std	1	S	TRUE	None	146
npc_bristia_yman_d_set	150	120	180093	npc_bristia_youngman4	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Young Man	FALSE	npc_bristia_yman_d	146	FALSE	120	None	<$>152220</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>151853</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_yman_d_set	npc_bristia_yman_d_set1	npc_bristia_yman_d_set2	None	None	npc_bristia_yman_d_std	1	S	TRUE	None	146
npc_kess_set	150	120	180094	npc_kess	TRUE	voice_select_kess_m_1.ogg,voice_select_kess_m_3.ogg,voice_select_kess_m_4.ogg,voice_select_kess_m_5.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Kess	FALSE	npc_kess	146	FALSE	120	None	<$>81499</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>81499</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_kess_std	0	FALSE	Bip01	npc_kess_set	npc_kess_set1	None	None	None	npc_kess_std	1	S	TRUE	npc_kess_std	146
npc_olivia_set	150	120	180095	npc_olivia	TRUE	voice_select_olivia_f_1.ogg,voice_select_olivia_f_3.ogg,voice_select_olivia_f_4.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Olivia	FALSE	npc_olivia	146	FALSE	120	None	<$>81500</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>81500</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_olivia_std	0	FALSE	Bip01	npc_olivia_set	npc_olivia_set1	None	None	None	npc_olivia_std	1	S	TRUE	npc_olivia_std	146
npc_heyran_set	150	120	180096	npc_hairan_quest	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Heiran	FALSE	npc_hairan	146	FALSE	120	npc_hairan_idl	<$>82268</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>82268</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_hairan_wlk	0	FALSE	Bip01	npc_heyran_set	npc_heyran_set1	None	None	None	npc_heyran_std	1	S	TRUE	npc_hairan_wlk	146
npc_kess_set	150	120	180097	npc_kess_quest	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Kess	FALSE	npc_kess	146	FALSE	120	None	<$>81499</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>81499</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_kess_std	0	FALSE	Bip01	npc_kess_set	npc_kess_set1	None	None	None	npc_kess_std	1	S	TRUE	npc_kess_std	146
npc_olivia_set	150	120	180098	npc_olivia_quest	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Olivia	FALSE	npc_olivia	146	FALSE	120	None	<$>81500</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>81500</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_olivia_std	0	FALSE	Bip01	npc_olivia_set	npc_olivia_set1	None	None	None	npc_olivia_std	1	S	TRUE	npc_olivia_std	146
npc_kess_set	150	120	180099	npc_kess2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Kess	FALSE	npc_kess	146	FALSE	120	None	<$>152221</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>81499</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_kess_std_desk	0	FALSE	Bip01	npc_kess_set	npc_kess_set1	None	None	None	npc_kess_std_desk	1	S	TRUE	npc_kess_std_desk	146
monster_bst_jack_set	150	120	180100	npc_quest_jack	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Jack	FALSE	COM_JACK	146	FALSE	120	NPC_COM_JACK_IDL	<$>152222</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>85</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE4	0	FALSE	Bip01	monster_bst_jack_set	monster_bst_jack_set1	monster_bst_jack_set2	None	None	NPC_COM_JACK_STD	1	S	TRUE	NPC_WLK_MALE4	146
npc_bristia_repair_hammer_set	150	120	180101	npc_repair3	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia RepairMan	FALSE	npc_bristia_repair_hammer	146	FALSE	120	npc_bristia_repair_hammer	<$>152223</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>152185</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_repair_hammer	0	FALSE	Bip01	npc_bristia_repair_hammer_set	npc_bristia_repair_hammer_set1	None	None	None	npc_bristia_repair_hammer	1	S	TRUE	npc_bristia_repair_hammer	146
npc_freeday_set	150	120	180102	npc_freeday	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Freeday	FALSE	npc_freeday	146	FALSE	120	npc_freeday_std	<$>87083</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>87083</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_freeday_std	0	FALSE	Bip01	npc_freeday_set	npc_freeday_set1	None	None	None	npc_freeday_std	1	S	TRUE	npc_freeday_std	146
npc_bristia_infantry_set	150	120	180103	npc_bristiainfanty_sleep	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Old Soldier	FALSE	npc_bristia_infantry	146	FALSE	120	npc_bristia_newsoldier_sleep	<$>152193</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>152193</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_infantry_set	None	None	None	None	npc_bristia_newsoldier_sleep	1	S	TRUE	None	146
npc_bristia_infantry2_set	150	120	180104	npc_bristiainfanty_block	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Old Soldier	FALSE	npc_bristia_infantry2	146	FALSE	120	npc_bristia_newsoldier_block	<$>152193</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>152193</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_infantry2_set	npc_bristia_infantry2_set1	None	None	None	npc_bristia_newsoldier_block	1	S	TRUE	None	146
npc_bristia_infantry1_set	150	120	180105	npc_bristiainfanty_grass	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Old Soldier	FALSE	npc_bristia_infantry1	146	FALSE	120	npc_bristia_newsoldier_grass	<$>152193</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>152193</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_infantry1_set	npc_bristia_infantry1_set1	None	None	None	npc_bristia_newsoldier_grass	1	S	TRUE	None	146
npc_bristia_infantry3_set	150	120	180106	npc_bristiainfanty_cannon	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Old Soldier	FALSE	npc_bristia_infantry3	146	FALSE	120	npc_bristia_newsoldier_cannon	<$>152193</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>152193</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_bristia_infantry3_set	npc_bristia_infantry3_set1	None	None	None	npc_bristia_newsoldier_cannon	1	S	TRUE	None	146
npc_vanhood01_l1_set	150	120	180107	npc_van_std	TRUE	voice_select_van_m_2,voice_select_van_m_3.ogg,voice_select_van_m_4.ogg,voice_select_van_m_5.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Van	FALSE	npc_vanhood01	146	FALSE	120	npc_vanhood01_l1_std1	<$>94851</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>94851</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_vanhood01_l1_wlk	0	FALSE	Bip01	npc_vanhood01_l1_set	npc_vanhood01_l1_set1	None	None	None	npc_vanhood01_l1_std1	1	S	TRUE	npc_vanhood01_l1_wlk	146
npc_vanhood01_l1_set	150	120	180108	npc_van_sit	TRUE	voice_select_van_m_2,voice_select_van_m_3.ogg,voice_select_van_m_4.ogg,voice_select_van_m_5.ogg	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Van	FALSE	npc_vanhood01	146	FALSE	120	npc_vanhood01_l1_std2	<$>94851</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>94851</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_vanhood01_l1_wlk	0	FALSE	Bip01	npc_vanhood01_l1_set	npc_vanhood01_l1_set1	None	None	None	npc_vanhood01_l1_std2	1	S	TRUE	npc_vanhood01_l1_wlk	146
monster_spectorlady_set	150	120	180109	npc_spectorlady	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Spectorlady	FALSE	monster_spectorlady	146	FALSE	120	monster_spectorlady_astd	<$>152224</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_NORMAL	Normal	<$>152224</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	monster_spectorlady_set	monster_spectorlady_set1	None	None	None	monster_spectorlady_astd	1	S	TRUE	None	146
monster_olivia_wep_set	150	120	180110	npc_olivia_scout	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Olivia	FALSE	npc_olivia	146	FALSE	120	None	<$>152225</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>81500</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	None	FALSE	FALSE	0	369	npc_olivia_std	0	FALSE	Bip01	monster_olivia_wep_set	monster_olivia_wep_set1	monster_olivia_wep_set2	monster_olivia_wep_set3	None	npc_olivia_std	1	S	TRUE	npc_olivia_std	146
npc_bristia_bargirl_set	150	120	180111	npc_bargirl_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia BarGirl	FALSE	npc_bristia_bargirl	146	FALSE	120	npc_bristia_bargirl_idl	<$>152187</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>152187</>	1	0	None	None	None	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_bargirl_wlk	0	FALSE	Bip01	npc_bristia_bargirl_set	None	None	None	None	npc_bristia_bargirl_std	1	S	TRUE	npc_bristia_bargirl_wlk	146
npc_bristia_bargirl2_set	150	120	180112	npc_bargirl2_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia BarGirl	FALSE	npc_bristia_bargirl2	146	FALSE	120	npc_bristia_bargirl2_idl	<$>152188</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>152187</>	1	0	None	None	None	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_bargirl2_wlk	0	FALSE	Bip01	npc_bristia_bargirl2_set	None	None	None	None	npc_bristia_bargirl2_std	1	S	TRUE	npc_bristia_bargirl2_wlk	146
npc_bristia_brisien_set	150	120	180113	npc_brisien_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Brisien	FALSE	npc_bristia_brisien	146	FALSE	120	npc_bristia_brisien_ild	<$>152189</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>152189</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_brisien_wlk	0	FALSE	Bip01	npc_bristia_brisien_set	None	None	None	None	npc_bristia_brisien_std	1	S	TRUE	npc_bristia_brisien_wlk	146
npc_bristia_brisien2_set	150	120	180114	npc_brisien2_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Brisien	FALSE	npc_bristia_brisien2	146	FALSE	120	npc_bristia_brisien2_idl	<$>152190</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>152189</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_brisien2_wlk	0	FALSE	Bip01	npc_bristia_brisien2_set	None	None	None	None	npc_bristia_brisien2_std	1	S	TRUE	npc_bristia_brisien2_wlk	146
npc_bristia_boy_set	150	120	180115	npc_bristiaboy_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Boy	FALSE	npc_bristia_boy	146	FALSE	120	npc_bristia_boy_std	<$>87276</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>87276</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_boy_wlk	0	FALSE	Bip01	npc_bristia_boy_set	None	None	None	None	npc_bristia_boy_std	1	S	TRUE	npc_bristia_boy_wlk	146
npc_bristia_girl_set	150	120	180116	npc_bristiagirl_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Girl	FALSE	npc_bristia_girl	146	FALSE	120	npc_bristia_girl_std	<$>152191</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>152191</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	npc_bristia_girl_wlk	0	FALSE	Bip01	npc_bristia_girl_set	None	None	None	None	npc_bristia_girl_std	1	S	TRUE	npc_bristia_girl_wlk	146
npc_bristia_man_a_set	150	120	180117	npc_bristia_man1_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_a	146	FALSE	120	None	<$>152209</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_a_set	npc_bristia_man_a_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_bristia_man_b_set	150	120	180118	npc_bristia_man2_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_b	146	FALSE	120	None	<$>152210</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_b_set	npc_bristia_man_b_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
npc_bristia_man_c_set	150	120	180119	npc_bristia_man3_Q_mission	FALSE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bristia Man	FALSE	npc_bristia_man_c	146	FALSE	120	None	<$>152211</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151844</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	NPC_RUN_MALE1	0	FALSE	Bip01	npc_bristia_man_c_set	npc_bristia_man_c_set1	None	None	None	NPC_REB_MANa_STD	1	S	TRUE	NPC_WLK_MALE1	146
