AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CASTINC	CRT	CRTATK	CRTDEF	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SOCKETWEIGHT	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42225	SchoolLookSCT3	CosSCT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34352</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Gold School look for Scout	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_schoollook3	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28999</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34739</>	0	1	42225	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42226	SchoolLookWIZ3	CosWIZ	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34353</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Gold School look for Wizard	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_schoollook3	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29000</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34740</>	0	1	42226	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42227	SchoolLookWAR3	CosWAR	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34354</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Gold School look for Warlock	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_schoollook3	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29001</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34741</>	0	1	42227	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42228	SantaCostumeFGT	CosFGT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34355</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Costume for Fighter	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29002</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34737</>	0	1	42228	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42229	SantaCostumeMUS	CosMUS	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34356</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Costume for Musketeer	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29003</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34738</>	0	1	42229	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42230	SantaCostumeSCT	CosSCT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34357</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Costume for Scout	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29004</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34739</>	0	1	42230	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42231	SantaCostumeWIZ	CosWIZ	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34358</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Costume for Wizard	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29005</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34740</>	0	1	42231	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42232	SantaCostumeWAR	CosWAR	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34359</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Costume for Warlock	COSTUME	equip_coat.ogg	None	2147483647	0	FALSE	it_c_santacostume	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29006</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34741</>	0	1	42232	1	None	1	0	Costume	None	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42261	SportsWearCHN_FGT	CosFGT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34376</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bejing Olympic Sports Wear for Fighter	COSTUME	equip_coat.ogg	None	2147483647	1	FALSE	it_c_sportswear	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>34375</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34737</>	0	1	42261	1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42262	SportsWearCHN_MUS	CosMUS	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34378</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bejing Olympic Sports Wear for Musketeer	COSTUME	equip_coat.ogg	None	2147483647	1	FALSE	it_c_sportswear	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>34377</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34738</>	0	1	42262	1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42263	SportsWearCHN_SCT	CosSCT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34380</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bejing Olympic Sports Wear for Scout	COSTUME	equip_coat.ogg	None	2147483647	1	FALSE	it_c_sportswear	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>34379</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34739</>	0	1	42263	1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42264	SportsWearCHN_WIZ	CosWIZ	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34382</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bejing Olympic Sports Wear for Wizard	COSTUME	equip_coat.ogg	None	2147483647	1	FALSE	it_c_sportswear	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>34381</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34740</>	0	1	42264	1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42265	SportsWearCHN_WAR	CosWAR	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34384</>	0	0	0	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bejing Olympic Sports Wear for Warlock	COSTUME	equip_coat.ogg	None	2147483647	1	FALSE	it_c_sportswear	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>34383</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34741</>	0	1	42265	1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42501	LeBlancCostume_US	CosALL	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>31934</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Le Blanc Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_leblanc	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29077</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34084</>	0	1	42501	1	None	0	0	Costume	<$>34183</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42502	CamisadeSoldado_Cos_US	CosFGT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>100882</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Camisa de Soldado Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_camisadesoldado	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29744</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34737</>	0	1	42502	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42503	TheGladiator_Cos_US	CosFGT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>100883</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	The Gladiator Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_thegladiator	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28818</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34737</>	0	1	42503	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42504	BoneFrameArmor_Cos_US	CosFGT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>34178</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Bone-frame Armor Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_boneframearmor	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28820</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34737</>	0	1	42504	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42505	RescueSuit_Cos_US	CosSCT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>31597</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Rescue suit Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_rescuesuit	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28824</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34739</>	0	1	42505	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42506	LaranjaEPreto_Cos_US	CosSCT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>100884</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Laranja e Preto Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_laranjaepreto	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28819</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34739</>	0	1	42506	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42507	CapezzoloDiPericolo_Cos_US	CosSCT	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>100861</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Capezzolo di Pericolo Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_capezzolodipericolo	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28825</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34739</>	0	1	42507	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42508	Striform_Cos_US	CosMUS	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>100885</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Striform Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_striform	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28828</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34738</>	0	1	42508	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	0	None	None	0	None	None	0	None	0	0	0	0	0	Costume	<$>27297</>	Costume_Body	<$>34084</>	42509	CorsairRosso_Cos_US	CosMUS	NO	0	0	FALSE	1	0	0	COSTUME	0	<$>100886</>	0	70	-10	0	None	None	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Corsair Rosso Costume	COSTUME	None	None	2147483647	0	FALSE	it_m_corsairrosso	0	0	0	0	0	Costume	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>28829</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	2	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>34738</>	0	1	42509	1.1	None	0	0	Costume	None	_NO	None	FALSE	0	None	TRUE	None	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
