ClassID	Group	LimitGroup	Ratio	RetryItem	RetryItemCount	TableName
2493	20075	0	10	None	0	None
2494	20070	0	5000	None	0	None
2495	20071	0	4890	None	0	None
2496	20088	0	30000	None	0	None
2497	20089	0	25500	None	0	None
2498	20085	0	14580	None	0	None
2499	20091	0	4000	None	0	None
2500	20092	0	4000	None	0	None
2501	20087	0	12000	None	0	None
2502	10042	0	20	None	0	None
2503	0	20088	0	Vis	4000000	GLimit_alca03
2504	20075	0	20	None	0	None
2505	20071	0	6000	None	0	None
2506	20072	0	5500	None	0	None
2507	20088	0	22000	None	0	None
2508	20089	0	25000	None	0	None
2509	20085	0	16940	None	0	None
2510	20091	0	5500	None	0	None
2511	20092	0	5500	None	0	None
2512	20087	0	13500	None	0	None
2513	10042	0	40	None	0	None
2514	0	20076	0	Vis	4000000	GLimit_alca04
2515	20075	0	20	None	0	None
2516	20071	0	6000	None	0	None
2517	20072	0	5500	None	0	None
2518	20088	0	22000	None	0	None
2519	20089	0	25000	None	0	None
2520	20085	0	16940	None	0	None
2521	20091	0	5500	None	0	None
2522	20092	0	5500	None	0	None
2523	20087	0	13500	None	0	None
2524	10042	0	40	None	0	None
2525	0	20079	0	Vis	5000000	GLimit_alca05
2526	20075	0	30	None	0	None
2527	20072	0	7000	None	0	None
2528	20073	0	6000	None	0	None
2529	20089	0	15000	None	0	None
2530	20090	0	19000	None	0	None
2531	20085	0	21910	None	0	None
2532	401	0	6500	None	0	None
2533	20087	0	15000	None	0	None
2534	20086	0	3000	None	0	None
2535	10042	0	60	None	0	None
2536	0	20079	0	Vis	5000000	GLimit_alca06
2537	20075	0	30	None	0	None
2538	20072	0	7000	None	0	None
2539	20073	0	6000	None	0	None
2540	20089	0	15000	None	0	None
2541	20090	0	19000	None	0	None
2542	20085	0	21910	None	0	None
2543	401	0	6500	None	0	None
2544	20087	0	15000	None	0	None
2545	20086	0	3000	None	0	None
2546	10042	0	60	None	0	None
2547	0	20079	0	Vis	8000000	GLimit_alca07
2548	20075	0	20	None	0	None
2549	20073	0	5000	None	0	None
2550	20074	0	4970	None	0	None
2551	20079	0	15000	None	0	None
2552	20080	0	15000	None	0	None
2553	20081	0	15000	None	0	None
2554	20082	0	15000	None	0	None
2555	20083	0	15000	None	0	None
2556	20084	0	15000	None	0	None
2557	961	0	10	None	0	None
2558	0	20079	0	Vis	8000000	GLimit_alca08
2559	20075	0	30	None	0	None
2560	20073	0	5000	None	0	None
2561	20074	0	4960	None	0	None
2562	20079	0	15000	None	0	None
2563	20080	0	15000	None	0	None
2564	20081	0	15000	None	0	None
2565	20082	0	15000	None	0	None
2566	20083	0	15000	None	0	None
2567	20084	0	15000	None	0	None
2568	961	0	10	None	0	None
2569	0	20079	0	Vis	9000000	GLimit_alca09
2570	20075	0	40	None	0	None
2571	20073	0	3000	None	0	None
2572	20074	0	6840	None	0	None
2573	20079	0	10000	None	0	None
2574	20080	0	10000	None	0	None
2575	20081	0	10000	None	0	None
2576	20082	0	20000	None	0	None
2577	20083	0	20000	None	0	None
2578	20084	0	20000	None	0	None
2579	961	0	10	None	0	None
2580	20095	0	10	None	0	None
2581	20096	0	100	None	0	None
2582	0	20079	0	Vis	10000000	GLimit_alca10
2583	20075	0	50	None	0	None
2584	20073	0	2000	None	0	None
2585	20074	0	7815	None	0	None
2586	20079	0	10000	None	0	None
2587	20080	0	10000	None	0	None
2588	20081	0	10000	None	0	None
2589	20082	0	20000	None	0	None
2590	20083	0	20000	None	0	None
2591	20084	0	20000	None	0	None
2592	20093	0	20	None	0	None
2593	20094	0	5	None	0	None
2594	20095	0	10	None	0	None
2595	20096	0	100	None	0	None
9001	0	10016	0	None	0	ZENIABOX_JPN
9002	10001	0	100	None	0	None
9003	10002	0	200	None	0	None
9004	10003	0	400	None	0	None
9005	10004	0	800	None	0	None
9006	10005	0	1000	None	0	None
9007	10006	0	1200	None	0	None
9008	10007	0	1500	None	0	None
9009	10008	0	2000	None	0	None
9010	10009	0	3000	None	0	None
9011	10010	0	5000	None	0	None
9012	10011	0	6000	None	0	None
9013	10012	0	10000	None	0	None
9014	10013	0	12000	None	0	None
9015	10014	0	15000	None	0	None
9016	10015	0	20000	None	0	None
9017	10016	0	30000	None	0	None
9018	0	10033	0	None	0	RALPHBOX_JPN
9019	10017	0	100	None	0	None
9020	10018	0	200	None	0	None
9021	10019	0	300	None	0	None
9022	10020	0	400	None	0	None
9023	10021	0	800	None	0	None
9024	10022	0	1000	None	0	None
9025	10023	0	1200	None	0	None
9026	10024	0	1500	None	0	None
9027	10025	0	3000	None	0	None
9028	10026	0	5000	None	0	None
9029	10027	0	7500	None	0	None
9030	10028	0	8000	None	0	None
9031	10029	0	10000	None	0	None
9032	10030	0	12000	None	0	None
9033	10031	0	15000	None	0	None
9034	10032	0	20000	None	0	None
9035	10033	0	30000	None	0	None
9036	0	10034	0	Vis	20000000	Montoro_Reward
9037	10034	0	171625	None	0	None
9038	10035	0	120000	None	0	None
9039	10036	0	200000	None	0	None
9040	10037	0	100000	None	0	None
9041	10038	0	100000	None	0	None
9042	10039	0	10000	None	0	None
9043	10040	0	10000	None	0	None
9044	10041	0	3500	None	0	None
9045	10042	0	30000	None	0	None
9046	10043	0	6000	None	0	None
9047	10044	0	248000	None	0	None
9048	10045	0	875	None	0	None
9049	0	10034	0	Vis	15000000	Renold_Reward
9050	10047	0	10000	None	0	None
9051	10048	0	4500	None	0	None
9052	10049	0	1000	None	0	None
9053	10050	0	24000	None	0	None
9054	10051	0	43500	None	0	None
9055	10052	0	21000	None	0	None
9056	10053	0	60000	None	0	None
9057	10054	0	135000	None	0	None
9058	10055	0	150000	None	0	None
9059	10056	0	80000	None	0	None
9060	10057	0	250000	None	0	None
9061	10058	0	100000	None	0	None
9062	10059	0	120000	None	0	None
9063	10062	0	4000	None	0	None
10001	0	21000	0	Vis	2000000	GLimit_alca01_J
10002	20145	0	10	None	0	None
10003	21000	0	18000	None	0	None
10004	21001	0	15000	None	0	None
10005	20128	0	18000	None	0	None
10006	20121	0	12650	None	0	None
10007	10011	0	9000	None	0	None
10008	20129	0	12000	None	0	None
10009	20087	0	3000	None	0	None
10010	10056	0	200	None	0	None
10011	20086	0	50	None	0	None
10012	52	0	12000	None	0	None
10013	20095	0	60	None	0	None
10014	10042	0	20	None	0	None
10015	20142	0	10	None	0	None
10020	0	21000	0	Vis	2000000	GLimit_alca02_J
10021	20145	0	10	None	0	None
10022	21000	0	18000	None	0	None
10023	21001	0	15000	None	0	None
10024	20128	0	18000	None	0	None
10025	20121	0	12650	None	0	None
10026	10011	0	9000	None	0	None
10027	20129	0	13000	None	0	None
10028	20087	0	3000	None	0	None
10029	10056	0	200	None	0	None
10030	20086	0	50	None	0	None
10031	52	0	12000	None	0	None
10032	20095	0	60	None	0	None
10033	10042	0	20	None	0	None
10034	20142	0	10	None	0	None
10040	0	21001	0	Vis	2500000	GLimit_alca03_J
10041	20145	0	30	None	0	None
10042	21001	0	18000	None	0	None
10043	21002	0	15000	None	0	None
10044	20128	0	18500	None	0	None
10045	20121	0	13000	None	0	None
10046	10011	0	9000	None	0	None
10047	20129	0	12000	None	0	None
10048	20087	0	3000	None	0	None
10049	10056	0	1200	None	0	None
10050	20086	0	50	None	0	None
10051	52	0	10000	None	0	None
10052	20095	0	80	None	0	None
10053	10042	0	20	None	0	None
10054	20130	0	100	None	0	None
10055	20142	0	20	None	0	None
10060	0	21001	0	Vis	2500000	GLimit_alca04_J
10061	20145	0	30	None	0	None
10062	21001	0	18000	None	0	None
10063	21002	0	15000	None	0	None
10064	20128	0	18500	None	0	None
10065	20121	0	13000	None	0	None
10066	10011	0	9000	None	0	None
10067	20129	0	12000	None	0	None
10068	20087	0	3000	None	0	None
10069	10056	0	1200	None	0	None
10070	20086	0	50	None	0	None
10071	52	0	10000	None	0	None
10072	20095	0	80	None	0	None
10073	10042	0	20	None	0	None
10074	20130	0	100	None	0	None
10075	20142	0	20	None	0	None
10080	0	21002	0	Vis	3000000	GLimit_alca05_J
10081	20144	0	50	None	0	None
10082	21002	0	18000	None	0	None
10083	21003	0	15000	None	0	None
10084	20128	0	19000	None	0	None
10085	20121	0	12130	None	0	None
10086	10011	0	9000	None	0	None
10087	10056	0	13500	None	0	None
10088	20086	0	4000	None	0	None
10089	20122	0	1200	None	0	None
10090	20132	0	50	None	0	None
10091	20117	0	8000	None	0	None
10092	20095	0	100	None	0	None
10093	10043	0	20	None	0	None
10094	20130	0	100	None	0	None
10095	20142	0	50	None	0	None
10100	0	21002	0	Vis	3000000	GLimit_alca06_J
10101	20144	0	50	None	0	None
10102	21002	0	18000	None	0	None
10103	21003	0	15000	None	0	None
10104	20128	0	19000	None	0	None
10105	20121	0	12130	None	0	None
10106	10011	0	9000	None	0	None
10107	10056	0	13500	None	0	None
10108	20086	0	4000	None	0	None
10109	20122	0	1200	None	0	None
10110	20132	0	50	None	0	None
10111	20117	0	8000	None	0	None
10112	20095	0	100	None	0	None
10113	10043	0	20	None	0	None
10114	20130	0	100	None	0	None
10115	20142	0	50	None	0	None
10120	0	21003	0	Vis	3500000	GLimit_alca07_J
10121	20144	0	70	None	0	None
10122	21003	0	18000	None	0	None
10123	21004	0	15000	None	0	None
10124	20128	0	19500	None	0	None
10125	20119	0	12295	None	0	None
10126	10034	0	10000	None	0	None
10127	10056	0	13500	None	0	None
10128	20086	0	4000	None	0	None
10129	20122	0	1200	None	0	None
10130	20132	0	50	None	0	None
10131	20117	0	6000	None	0	None
10132	20095	0	120	None	0	None
10133	21090	0	5	None	0	None
10134	10043	0	20	None	0	None
10135	20146	0	40	None	0	None
10136	20130	0	100	None	0	None
10137	20142	0	100	None	0	None
10140	0	21003	0	Vis	3500000	GLimit_alca08_J
10141	20144	0	70	None	0	None
10142	21003	0	18000	None	0	None
10143	21004	0	15000	None	0	None
10144	20128	0	19500	None	0	None
10145	20121	0	12295	None	0	None
10146	10011	0	10000	None	0	None
10147	10056	0	13500	None	0	None
10148	20086	0	4000	None	0	None
10149	20122	0	1200	None	0	None
10150	20132	0	50	None	0	None
10151	20117	0	6000	None	0	None
10152	20095	0	120	None	0	None
10153	21090	0	5	None	0	None
10154	10043	0	20	None	0	None
10155	20146	0	40	None	0	None
10156	20130	0	100	None	0	None
10157	20142	0	100	None	0	None
10160	0	20135	0	Vis	4000000	GLimit_alca09_J
10161	20143	0	80	None	0	None
10162	20135	0	18000	None	0	None
10163	20136	0	15000	None	0	None
10164	20128	0	20000	None	0	None
10165	20111	0	11145	None	0	None
10166	20147	0	10000	None	0	None
10167	10056	0	14000	None	0	None
10168	20086	0	4000	None	0	None
10169	20122	0	1200	None	0	None
10170	20132	0	50	None	0	None
10171	20117	0	6000	None	0	None
10172	20095	0	140	None	0	None
10173	21090	0	5	None	0	None
10174	10043	0	20	None	0	None
10175	20146	0	60	None	0	None
10176	20130	0	100	None	0	None
10177	20142	0	100	None	0	None
10180	0	20128	0	Vis	5000000	GLimit_alca10_J
10181	20143	0	100	None	0	None
10182	20137	0	18000	None	0	None
10183	20138	0	15000	None	0	None
10184	20128	0	20000	None	0	None
10185	10011	0	14795	None	0	None
10186	10055	0	10000	None	0	None
10187	20122	0	16000	None	0	None
10188	20132	0	4000	None	0	None
10189	20140	0	1200	None	0	None
10190	20141	0	50	None	0	None
10191	20146	0	150	None	0	None
10192	21090	0	5	None	0	None
10193	10043	0	20	None	0	None
10194	20146	0	80	None	0	None
10195	20130	0	100	None	0	None
10196	20142	0	500	None	0	None
10200	0	20118	0	Vis	400000	GLimit_clock1_J
10201	20150	0	3000	None	0	None
10202	20151	0	3000	None	0	None
10203	20152	0	5	None	0	None
10204	20153	0	200	None	0	None
10205	20154	0	10000	None	0	None
10206	20155	0	10000	None	0	None
10207	20118	0	12000	None	0	None
10208	20112	0	9000	None	0	None
10209	20156	0	9000	None	0	None
10210	1951	0	9000	None	0	None
10211	20157	0	25	None	0	None
10212	20148	0	500	None	0	None
10213	20149	0	10000	None	0	None
10214	20158	0	1000	None	0	None
10215	20159	0	10270	None	0	None
10216	20114	0	4000	None	0	None
10217	20160	0	2000	None	0	None
10218	2762	0	8000	None	0	None
10220	0	20118	0	Vis	400000	GLimit_clock2_J
10221	20150	0	3000	None	0	None
10222	20151	0	3000	None	0	None
10223	20152	0	5	None	0	None
10224	20153	0	200	None	0	None
10225	20154	0	10000	None	0	None
10226	20155	0	10000	None	0	None
10227	20118	0	12000	None	0	None
10228	20112	0	9000	None	0	None
10229	20156	0	9000	None	0	None
10230	1951	0	9000	None	0	None
10231	20157	0	25	None	0	None
10232	20148	0	500	None	0	None
10233	20149	0	10000	None	0	None
10234	20158	0	1000	None	0	None
10235	20159	0	10270	None	0	None
10236	20114	0	4000	None	0	None
10237	20160	0	2000	None	0	None
10238	2762	0	8000	None	0	None
10240	0	20118	0	Vis	750000	GLimit_clock3_J
10241	20150	0	3000	None	0	None
10242	20151	0	3000	None	0	None
10243	20152	0	5	None	0	None
10244	20153	0	200	None	0	None
10245	20154	0	10000	None	0	None
10246	20155	0	10000	None	0	None
10247	20118	0	12000	None	0	None
10248	20112	0	9000	None	0	None
10249	20156	0	9000	None	0	None
10250	1951	0	9000	None	0	None
10251	20157	0	25	None	0	None
10252	20148	0	500	None	0	None
10253	20149	0	10000	None	0	None
10254	20158	0	1000	None	0	None
10255	20159	0	10270	None	0	None
10256	20114	0	4000	None	0	None
10257	20160	0	2000	None	0	None
10258	2762	0	8000	None	0	None
10260	0	20118	0	Vis	750000	GLimit_clock4_J
10261	20150	0	300	None	0	None
10262	20151	0	300	None	0	None
10263	20152	0	10	None	0	None
10264	20153	0	500	None	0	None
10265	20154	0	8000	None	0	None
10266	20155	0	8000	None	0	None
10267	20118	0	12000	None	0	None
10268	20112	0	10000	None	0	None
10269	20156	0	9000	None	0	None
10270	1951	0	9000	None	0	None
10271	20157	0	50	None	0	None
10272	20148	0	800	None	0	None
10273	20149	0	6000	None	0	None
10274	20158	0	3000	None	0	None
10275	20159	0	10640	None	0	None
10276	20114	0	6000	None	0	None
10277	20160	0	3000	None	0	None
10278	2763	0	8000	None	0	None
10280	0	20118	0	Vis	750000	GLimit_clock5_J
10281	20150	0	3000	None	0	None
10282	20151	0	3000	None	0	None
10283	20152	0	10	None	0	None
10284	20153	0	500	None	0	None
10285	20154	0	8000	None	0	None
10286	20155	0	8000	None	0	None
10287	20118	0	12000	None	0	None
10288	20112	0	10000	None	0	None
10289	20156	0	9000	None	0	None
10290	1951	0	9000	None	0	None
10291	20157	0	50	None	0	None
10292	20148	0	800	None	0	None
10293	20149	0	6000	None	0	None
10294	20158	0	3000	None	0	None
10295	20159	0	10640	None	0	None
10296	20114	0	6000	None	0	None
10297	20160	0	3000	None	0	None
10298	2763	0	8000	None	0	None
10300	0	20118	0	Vis	1500000	GLimit_clock6_J
10301	20150	0	3000	None	0	None
10302	20151	0	3000	None	0	None
10303	20152	0	10	None	0	None
10304	20153	0	500	None	0	None
10305	20154	0	8000	None	0	None
10306	20155	0	8000	None	0	None
10307	20118	0	12000	None	0	None
10308	20112	0	10000	None	0	None
10309	20156	0	9000	None	0	None
10310	1951	0	9000	None	0	None
10311	20157	0	50	None	0	None
10312	20148	0	800	None	0	None
10313	20149	0	6000	None	0	None
10314	20158	0	3000	None	0	None
10315	20159	0	10640	None	0	None
10316	20114	0	6000	None	0	None
10317	20160	0	3000	None	0	None
10318	2763	0	8000	None	0	None
10320	0	20119	0	Vis	1500000	GLimit_clock7_J
10321	20150	0	3500	None	0	None
10322	20151	0	3500	None	0	None
10323	20152	0	20	None	0	None
10324	20153	0	800	None	0	None
10325	20164	0	10000	None	0	None
10326	20165	0	10000	None	0	None
10327	20119	0	12000	None	0	None
10328	20163	0	11000	None	0	None
10329	20156	0	7000	None	0	None
10330	20166	0	8000	None	0	None
10331	20157	0	200	None	0	None
10332	20148	0	1000	None	0	None
10333	20162	0	3000	None	0	None
10334	20159	0	12980	None	0	None
10335	20114	0	6000	None	0	None
10336	20160	0	3000	None	0	None
10337	2764	0	8000	None	0	None
10340	0	20119	0	Vis	1500000	GLimit_clock8_J
10341	20150	0	3500	None	0	None
10342	20151	0	3500	None	0	None
10343	20152	0	20	None	0	None
10344	20153	0	800	None	0	None
10345	20164	0	10000	None	0	None
10346	20165	0	10000	None	0	None
10347	20119	0	12000	None	0	None
10348	20163	0	11000	None	0	None
10349	20156	0	7000	None	0	None
10350	20166	0	8000	None	0	None
10351	20157	0	200	None	0	None
10352	20148	0	1000	None	0	None
10353	20162	0	3000	None	0	None
10354	20159	0	12980	None	0	None
10355	20114	0	6000	None	0	None
10356	20160	0	3000	None	0	None
10357	2764	0	8000	None	0	None
10360	0	20119	0	Vis	1500000	GLimit_clock9_J
10361	20150	0	3500	None	0	None
10362	20151	0	3500	None	0	None
10363	20152	0	20	None	0	None
10364	20153	0	800	None	0	None
10365	20164	0	10000	None	0	None
10366	20165	0	10000	None	0	None
10367	20119	0	12000	None	0	None
10368	20163	0	11000	None	0	None
10369	20156	0	7000	None	0	None
10370	20166	0	8000	None	0	None
10371	20157	0	200	None	0	None
10372	20148	0	1000	None	0	None
10373	20162	0	3000	None	0	None
10374	20159	0	12980	None	0	None
10375	20114	0	6000	None	0	None
10376	20160	0	3000	None	0	None
10377	2764	0	8000	None	0	None
10380	0	20085	0	Vis	1500000	GLimit_clock10_J
10381	20150	0	4000	None	0	None
10382	20151	0	4000	None	0	None
10383	20152	0	20	None	0	None
10384	20153	0	1000	None	0	None
10385	20167	0	8000	None	0	None
10386	20168	0	8000	None	0	None
10387	20085	0	12000	None	0	None
10388	20113	0	6000	None	0	None
10389	20156	0	8000	None	0	None
10390	20169	0	8000	None	0	None
10391	20157	0	30	None	0	None
10392	20148	0	2000	None	0	None
10393	20170	0	400	None	0	None
10394	20162	0	4000	None	0	None
10395	20159	0	13545	None	0	None
10396	20114	0	8000	None	0	None
10397	20160	0	5000	None	0	None
10398	2765	0	8000	None	0	None
10400	0	20085	0	Vis	2000000	GLimit_clock11_J
10401	20150	0	4000	None	0	None
10402	20151	0	4000	None	0	None
10403	20152	0	20	None	0	None
10404	20153	0	1000	None	0	None
10405	20167	0	8000	None	0	None
10406	20168	0	8000	None	0	None
10407	20085	0	12000	None	0	None
10408	20113	0	6000	None	0	None
10409	20156	0	8000	None	0	None
10410	20169	0	8000	None	0	None
10411	20157	0	30	None	0	None
10412	20148	0	2000	None	0	None
10413	20170	0	400	None	0	None
10414	20162	0	4000	None	0	None
10415	20159	0	13545	None	0	None
10416	20114	0	8000	None	0	None
10417	20160	0	5000	None	0	None
10418	2765	0	8000	None	0	None
10420	0	20085	0	Vis	2000000	GLimit_clock12_J
10421	20150	0	4000	None	0	None
10422	20151	0	4000	None	0	None
10423	20152	0	20	None	0	None
10424	20153	0	1000	None	0	None
10425	20167	0	8000	None	0	None
10426	20168	0	8000	None	0	None
10427	20085	0	12000	None	0	None
10428	20113	0	6000	None	0	None
10429	20156	0	8000	None	0	None
10430	20169	0	8000	None	0	None
10431	20157	0	30	None	0	None
10432	20148	0	2000	None	0	None
10433	20170	0	400	None	0	None
10434	20162	0	4000	None	0	None
10435	20159	0	13545	None	0	None
10436	20114	0	8000	None	0	None
10437	20160	0	5000	None	0	None
10438	2765	0	8000	None	0	None
10440	0	10011	0	Vis	4000000	GLimit_clockboss_J
10441	20150	0	8000	None	0	None
10442	20151	0	8000	None	0	None
10443	10046	0	1000	None	0	None
10444	20152	0	40	None	0	None
10445	20153	0	3000	None	0	None
10446	20171	0	8000	None	0	None
10447	20172	0	8000	None	0	None
10448	10011	0	12000	None	0	None
10449	10056	0	6000	None	0	None
10450	20156	0	9000	None	0	None
10451	20169	0	9000	None	0	None
10452	20157	0	500	None	0	None
10453	20148	0	4000	None	0	None
10454	20170	0	500	None	0	None
10455	20162	0	250	None	0	None
10456	20116	0	10000	None	0	None
10457	20110	0	12410	None	0	None
10458	20182	0	300	None	0	None
10460	0	20176	0	Vis	1500000	GLimit_tower1_J
10461	881	0	100	None	0	None
10462	861	0	1000	None	0	None
10463	20175	0	200	None	0	None
10464	945	0	1500	None	0	None
10465	1131	0	2000	None	0	None
10466	1121	0	2000	None	0	None
10467	631	0	2000	None	0	None
10468	1235	0	2000	None	0	None
10469	991	0	22000	None	0	None
10470	5000	0	11000	None	0	None
10471	20176	0	15000	None	0	None
10472	20177	0	8000	None	0	None
10473	271	0	13200	None	0	None
10474	20120	0	90000	None	0	None
10480	0	5031	0	Vis	2000000	GLimit_tower2_J
10481	881	0	50	None	0	None
10482	861	0	1000	None	0	None
10483	20175	0	200	None	0	None
10484	945	0	3000	None	0	None
10485	1131	0	2500	None	0	None
10486	1121	0	2500	None	0	None
10487	631	0	2500	None	0	None
10488	1235	0	2500	None	0	None
10489	991	0	21000	None	0	None
10490	5041	0	10000	None	0	None
10491	5031	0	15000	None	0	None
10492	20177	0	8000	None	0	None
10493	271	0	12750	None	0	None
10494	20180	0	3000	None	0	None
10500	0	991	0	Vis	2500000	GLimit_tower3_J
10501	891	0	100	None	0	None
10502	10042	0	100	None	0	None
10503	20175	0	300	None	0	None
10504	945	0	4000	None	0	None
10505	1131	0	3000	None	0	None
10506	1121	0	3000	None	0	None
10507	631	0	3000	None	0	None
10508	1235	0	3000	None	0	None
10509	991	0	19000	None	0	None
10510	5042	0	10000	None	0	None
10511	5032	0	15000	None	0	None
10512	61	0	9000	None	0	None
10513	271	0	9500	None	0	None
10514	20177	0	7000	None	0	None
10515	20123	0	10000	None	0	None
10516	20180	0	3000	None	0	None
10517	20181	0	1000	None	0	None
10520	0	20175	0	Vis	3000000	GLimit_towerB_J
10521	20184	0	2	None	0	None
10522	10043	0	10	None	0	None
10523	20183	0	30	None	0	None
10524	20175	0	40	None	0	None
10525	10042	0	20	None	0	None
10526	945	0	600	None	0	None
10527	601	0	250	None	0	None
10528	611	0	250	None	0	None
10529	641	0	200	None	0	None
10530	721	0	250	None	0	None
10531	1001	0	2500	None	0	None
10532	10056	0	1300	None	0	None
10533	10011	0	1600	None	0	None
10534	271	0	1308	None	0	None
10535	10058	0	1000	None	0	None
10536	20182	0	40	None	0	None
10537	20181	0	600	None	0	None
