ApplyTime	AttachEffectIndex	BodyColor	BuffRank	BuffType	Category	ChangeDefLayer	ClassID	ClassName	CookBuffPoint	Desc	ElapsedSeconds	Emitter	EmitterLoop	Emoticon	EscHitCount	Eventbuff	ExGroupIndex	GroupIndex	HitCount	HoldAttack	HoldItem	HoldMove	HoldSkill	IgnoreMagicalSkill	IgnoreNormalHit	IgnorePhysicalSkill	IgnoreTargetting	Invisible	Name	PartReveal	Particle	Partybuffpoint	Position	Range	Save	ShowDetailInfoToOther	TargetParticle	ToolTip	Unremovable	UpdateType	WeaponTail
0	None	None	0	None	buff	0	1037	Provoke2	0	Provoke2	0	None	NO	None	0	NO	None	10330	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>212738</>	FALSE	Buff_Scextension	0	Bottom	0	FALSE	TRUE	None	<$>212739</>	NO	SCRIPT	None
0	None	None	0	None	buff	0	1038	RoadExproving	0	RoadExproving	0	None	NO	None	0	YES	None	100003	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>210859</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>210860</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1039	FallIntoHell	0	FallIntoHell	0	None	NO	None	0	YES	None	100005	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>212632</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>212633</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1040	TranscendScience	0	TranscendScience	0	None	NO	None	0	YES	None	100006	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>212740</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>212741</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1041	FerroCity	0	FerroCity	0	None	NO	None	0	YES	None	100007	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>214282</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>214283</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1042	Isicleimagination	0	Isicleimagination	0	None	NO	None	0	YES	None	100008	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215007</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215008</>	YES	NORMAL	None
0	None	None	1	None	buff	0	1043	Vanguard	0	Vanguard	0	None	NO	None	0	YES	None	903	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216160</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216161</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1044	Laenatalnaar	0	Laenatalnaar	0	None	NO	None	0	YES	None	161	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216705</>	FALSE	mon_reybuff	0	None	0	FALSE	TRUE	None	<$>216706</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1045	Dsring_Concentrate	0	Concentrate	0	None	NO	None	0	NO	None	100012	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27707</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>96008</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1046	Necromantia	0	Necromantia	0	None	NO	None	0	YES	None	100013	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>218938</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>218939</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1047	Bedeljpndebuff	0	Physicallimits	0	None	NO	None	0	NO	None	100014	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219125</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219126</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1048	Aegis	0	Aegis	0	None	NO	None	0	YES	None	100015	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219656</>	FALSE	Buff_EnchantedArm	0	Bottom	0	FALSE	TRUE	None	<$>219657</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1049	LexSoloHard_Debuff	0	Physicallimits2	0	None	NO	None	0	NO	None	100016	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219658</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219659</>	NO	NORMAL	None
0	None	None	0	None	cash	0	1050	BurnigSteam	0	BurnigSteam	0	None	NO	None	0	NO	None	1050	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216707</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216708</>	YES	INFINITY	None
0	None	None	0	None	cash	0	1051	StartSteam	0	StartSteam	0	None	NO	None	0	NO	None	1051	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216709</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216710</>	YES	INFINITY	None
0	None	None	0	None	cash	0	1052	Evsteam1	0	Evsteam1	0	None	NO	None	0	NO	None	1053	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216711</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216712</>	YES	NORMAL	None
0	None	None	0	None	cash	0	1053	Evsteam2	0	Evsteam2	0	None	NO	None	0	NO	None	1053	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216713</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216714</>	YES	NORMAL	None
0	None	None	0	None	cash	0	1054	Evsteam3	0	Evsteam3	0	None	NO	None	0	NO	None	1053	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216715</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216716</>	YES	NORMAL	None
0	None	None	0	None	cash	0	1055	Evsteam4	0	Evsteam4	0	None	NO	None	0	NO	None	1053	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216717</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216718</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1056	Deathfire	0	Deathfire	0	None	NO	None	0	NO	None	792	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>210058</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>210059</>	NO	SCRIPT	None
0	None	None	1	None	buff	0	1057	MarkFire	0	Cancion	0	None	NO	None	0	NO	None	1057	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211954</>	FALSE	None	1	None	0	FALSE	TRUE	None	<$>211955</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	1058	MarkIce	0	Cancion	0	None	NO	None	0	NO	None	1058	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211956</>	FALSE	None	1	None	0	FALSE	TRUE	None	<$>211957</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	1059	dariabuff	0	Saint Force	0	None	NO	None	0	YES	None	1059	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>210060</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>210061</>	YES	NORMAL	None
0	Buff_daria_sword	None	100	None	buff	0	1060	daruabuff2	0	Holy Sword	0	None	NO	None	0	YES	None	1059	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>210062</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>210063</>	NO	INFINITY	None
0	None	None	0	None	debuff	0	1061	dariararemaze	0	Incapacitation	0	Buff_Stun	YES	None	0	NO	None	1	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>28080</>	FALSE	None	0	Top	0	FALSE	TRUE	None	<$>210064</>	YES	NORMAL	None
0	None	None	100	None	buff	0	1062	Aias	0	Aias	0	None	NO	None	0	NO	None	920	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>210065</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>210066</>	NO	NORMAL	None
0	None	None	100	None	buff	0	1063	Balisada	0	Balisada	0	None	NO	None	0	NO	None	920	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>210067</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>210068</>	NO	NORMAL	None
0	None	None	100	None	buff	0	1066	Mindstill	0	Mindstill	0	None	NO	None	0	NO	None	1066	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211958</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>211959</>	NO	SCRIPT	None
0	None	None	100	None	buff	0	1067	Majesty	0	Majesty	0	None	NO	None	0	NO	None	1067	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211960</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>211961</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1068	Blackmark	0	Blackmark	0	None	NO	None	0	NO	None	1068	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211962</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>211963</>	NO	SCRIPT	None
0	None	None	0	None	buff	0	1069	Goldenmark	0	Goldenmark	0	None	NO	None	0	NO	None	1069	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211964</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>211965</>	NO	SCRIPT	None
0	None	None	0	None	buff	0	1070	LightingShield1	0	Lighting Shield	0	None	YES	None	0	YES	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211966</>	FALSE	eileen_ling_buff	0	Middle	0	FALSE	TRUE	None	<$>211967</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1071	LightingShield2	0	Lighting Shield	0	None	YES	None	0	YES	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211966</>	FALSE	eileenrare_ling_buff	0	Middle	0	FALSE	TRUE	None	<$>211967</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1072	Souleileen	0	Souleileen	0	None	NO	None	0	NO	None	50	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>211968</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>211969</>	YES	INFINITY	None
0	None	None	0	None	debuff	0	1073	Pioneermark	0	Pioneermark	0	None	NO	None	0	NO	None	1073	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213166</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213167</>	YES	SCRIPT	None
0	None	None	100	None	buff	0	1074	Pioneerspeed	0	Pioneerspeed	0	None	NO	None	0	NO	G 604	1074	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213168</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213169</>	YES	SCRIPT	None
0	None	None	100	None	buff	0	1075	Pioneerwis	0	Pioneerwis	0	None	NO	None	0	NO	G 604	1074	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213170</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213171</>	YES	SCRIPT	None
0	None	None	0	None	debuff	0	1076	OrdenCurse	0	OrdenCurse	0	None	NO	None	0	NO	None	1076	0	NO	YES	NO	NO	NO	NO	NO	NO	NO	<$>222583</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>222584</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1078	Piratecode1	0	Piratecode1	0	None	NO	None	0	YES	None	1078	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213172</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213173</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1079	Piratecode2	0	Piratecode2	0	None	NO	None	0	YES	None	1078	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213174</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213175</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1080	Piratecode3	0	Piratecode3	0	None	NO	None	0	YES	None	1078	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213176</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213177</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1081	Navycode1	0	Navycode1	0	None	NO	None	0	YES	None	1078	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213178</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213179</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1082	Navycode2	0	Navycode2	0	None	NO	None	0	YES	None	1078	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213180</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213181</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1083	Navycode3	0	Navycode3	0	None	NO	None	0	YES	None	1078	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213182</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213183</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1084	Leviathanroar	0	Leviathanroar	0	None	NO	None	0	YES	None	49	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213184</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213185</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	1085	ArmorCrasher_Quest	0	Armor crasher	0	None	NO	None	0	NO	None	1	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213186</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213187</>	YES	NORMAL	None
0	None	None	0	DotBuff	buff	0	1086	Purification	0	Purification	0	None	NO	None	0	NO	None	1086	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213188</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213189</>	NO	SCRIPT	None
0	None	None	1	None	buff	0	1087	Tumar	0	Tumar	0	None	NO	None	0	NO	G 914	1087	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213190</>	FALSE	ITEM_wing	0	Top	0	FALSE	TRUE	None	<$>213191</>	YES	SCRIPT	None
0	None	None	1	None	buff	0	1088	Benedictus	0	Tumar	0	None	NO	None	0	NO	G 914	1088	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213192</>	FALSE	ITEM_wing	0	Top	0	FALSE	TRUE	None	<$>213193</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1089	Remedium	0	Remedium	0	None	NO	None	0	NO	G 912	1089	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213194</>	FALSE	None	20	None	0	FALSE	TRUE	None	<$>213195</>	NO	SCRIPT	None
0	None	FF454545	0	DotBuff	buff	0	1090	Cartias	0	Cartias	0	None	NO	None	0	NO	None	1090	0	YES	NO	YES	YES	YES	YES	YES	YES	NO	<$>213196</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>213197</>	NO	SCRIPT	None
0	None	None	0	DotBuff	buff	0	1091	Berserker	0	Berserker	0	None	NO	None	0	NO	None	1091	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>213198</>	FALSE	job_awakening_buff	0	None	0	FALSE	TRUE	None	<$>213199</>	NO	SCRIPT	None
0	Buff_bknight_sword	None	0	DotBuff	buff	0	1092	Oblivion	0	Oblivion	0	None	NO	None	0	YES	None	1092	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215784</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215785</>	NO	NORMAL	None
0	None	None	0	None	cash	0	1093	Year12	0	Year12	0	None	NO	None	0	NO	None	1093	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216426</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216427</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1094	FlameCharging	0	Flame Charging	0	None	NO	None	0	YES	None	1094	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216428</>	FALSE	bane_Buff_FlameProtection	0	None	0	FALSE	TRUE	None	<$>216429</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1095	FrozenCharging	0	Frozen Charging	0	None	NO	None	0	YES	None	1094	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216430</>	FALSE	Buff_CTouch	0	Bottom	0	FALSE	TRUE	HIT_Blood_ICE	<$>216431</>	NO	NORMAL	None
0	None	None	0	None	buff	0	1096	windup1	0	Wind up	0	None	NO	None	0	NO	None	1096	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>217046</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>217047</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1097	windup2	0	Wind up	0	None	NO	None	0	NO	None	1097	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>217046</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>217047</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1098	misabuff1	0	Reasoning	0	None	NO	None	0	NO	None	1098	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>217048</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>217049</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1099	misabuff2	0	Reasoning	0	None	NO	None	0	NO	None	1099	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>217048</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>217049</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1100	ColonyATK	0	ColonyATK	0	None	NO	None	0	NO	None	1100	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215786</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215786</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1101	ColonyDebuff	0	ColonyDebuff	0	None	NO	None	0	NO	None	1101	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215787</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215787</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1102	ColonyWardMHPUP	0	ColonyWardMHPUP	0	None	NO	None	0	NO	None	1102	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215788</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215788</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1103	ColonyDEF	0	ColonyDEF	0	None	NO	None	0	NO	None	1103	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215789</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215789</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1104	ColonyCast	0	ColonyCast	0	None	NO	None	0	NO	None	1104	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215790</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215790</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1105	ColonyCooltime	0	ColonyCooltime	0	None	NO	None	0	NO	None	1105	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215791</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215791</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1106	ColonyMHPUP	0	ColonyMHPUP	0	None	NO	None	0	NO	None	1106	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215792</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>215792</>	YES	SCRIPT	None
5000	None	FF4470FF	0	None	debuff	0	1107	OldShock	0	OldShock	0	None	NO	None	0	NO	None	1107	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>215793</>	FALSE	skl_shockwaves_hit	0	None	0	FALSE	TRUE	None	<$>27634</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1108	Redaccendo1	0	Redaccendo1	0	None	NO	None	0	NO	None	1108	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216310</>	FALSE	redaccendo1	0	None	0	FALSE	TRUE	None	<$>216311</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1109	Redaccendo2	0	Redaccendo2	0	None	NO	None	0	NO	None	1108	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216420</>	FALSE	redaccendo2	0	None	0	FALSE	TRUE	None	<$>216421</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1110	ShadowRein	0	ShadowRein	0	None	NO	None	0	NO	None	1110	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>216422</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216423</>	NO	NORMAL	None
0	None	AA000000	0	None	buff	0	1111	ShadowHide	0	ShadowHide	0	None	NO	None	0	NO	None	1110	0	YES	NO	NO	NO	NO	NO	NO	YES	YES	<$>216424</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>216425</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	1112	misadebuff	0	Electric Fail	0	None	NO	Buff_Silence	0	NO	None	1112	0	NO	NO	NO	YES	NO	NO	NO	NO	NO	<$>217050</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>217051</>	NO	NORMAL	None
0	None	None	0	None	cash	0	1113	CheerUpBarong	0	Cheer Up Barong	0	None	NO	None	0	NO	None	1113	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>217052</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>217053</>	NO	INFINITY	None
0	None	None	0	DotBuff	debuff	0	1114	Epidemic	0	EpidemicCorrosion	0	None	NO	None	0	NO	None	1114	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>222585</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>222586</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1115	PhysicalRHP	0	PhysicalRes	0	None	NO	None	0	NO	None	1115	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>222587</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>222588</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1116	MagicalRHP	0	MagicalRes	0	None	NO	None	0	NO	None	1115	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>222589</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>222590</>	YES	INFINITY	None
0	None	None	0	None	buff	0	1117	ShootRHP	0	MagicalRes	0	None	NO	None	0	NO	None	1115	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>222591</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>222592</>	YES	INFINITY	None
0	None	None	0	None	debuff	0	1118	ChainBind	0	ChainBind	0	None	NO	None	0	NO	None	1118	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>218401</>	FALSE	Buff_ChainBind	0	Middle	0	FALSE	TRUE	None	<$>218402</>	YES	NORMAL	None
0	None	None	100	None	buff	0	1119	Bloodlust	0	Bloodlust	0	None	NO	None	0	YES	G 9	821	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>218403</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>218404</>	NO	NORMAL	None
0	None	FFCA67CA	0	None	buff	0	1120	201804EventBuff1	0	201804EventBuff	0	None	NO	None	0	NO	None	1120	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>218399</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>218400</>	YES	NORMAL	2_1
0	None	None	0	None	buff	0	1121	Asparu	0	Asparu	0	None	NO	None	0	NO	None	1121	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219261</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219262</>	NO	SCRIPT	None
0	None	FFF1F8B2	0	None	debuff	0	1122	Paralysispoison	0	Slow	0	None	NO	None	0	NO	None	1122	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219263</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219264</>	YES	NORMAL	None
0	None	FFF1F8B2	90	None	debuff	0	1123	Paralysispoison2	0	Slow	0	None	NO	None	0	NO	None	1122	0	YES	NO	YES	YES	NO	NO	NO	NO	NO	<$>219263</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219264</>	YES	NORMAL	None
0	None	None	0	DotBuff	buff	0	1124	Areloa	0	Areloa	0	None	NO	None	0	NO	None	1124	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219265</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219266</>	NO	SCRIPT	None
0	None	FFFF3636	100	DotBuff	debuff	0	1125	Bleedingpoison	0	Bleedingpoison	0	None	NO	None	0	NO	None	1122	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219267</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>219268</>	YES	SCRIPT	None
0	None	None	0	DotBuff	buff	0	1126	Lahamu	0	Asparu	0	None	NO	None	0	NO	None	1126	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219269</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219270</>	NO	SCRIPT	None
0	None	None	0	None	cash	0	1127	Alt_Ev_Buff	0	Alt_Ev_Buff	0	None	NO	None	0	NO	None	1127	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219271</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>219272</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1128	Quest_Mission_Buff	0	Alt_Ev_Buff	0	None	NO	None	0	NO	None	1128	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219273</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219274</>	YES	NORMAL	None
0	None	FFF1F8B2	90	None	debuff	0	1129	Paralysispoison3	0	Slow	0	None	NO	None	0	NO	None	1122	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>219263</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>219264</>	YES	NORMAL	None
0	None	None	0	None	cash	0	1130	SP_Welcome	0	SP_Welcome	0	None	NO	None	0	NO	None	1130	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>222593</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>145433</>	YES	SCRIPT	None
0	None	None	0	None	buff	0	1132	ReinLght	0	ReinLght	0	None	NO	None	0	NO	None	1132	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>222596</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>222597</>	NO	INFINITY	None
0	None	None	0	None	cash	0	1133	RockSpirit	0	RockSpirit	0	None	NO	None	0	NO	None	1133	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>224904</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>224905</>	YES	NORMAL	None
0	None	None	0	None	buff	0	1134	Unsword	0	Unsword	0	None	NO	None	0	NO	None	1134	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>224507</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>224508</>	NO	INFINITY	None
0	None	None	1	None	buff	0	1135	Unsword2	0	Unsword2	0	None	NO	None	0	YES	None	1135	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>224509</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>224510</>	YES	NORMAL	None
0	Buff_sakura_sword	None	100	None	buff	0	1136	Unsword3	0	Unsword3	0	None	NO	None	0	YES	None	1135	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>224906</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>224511</>	NO	INFINITY	None
0	None	FFCA67CA	0	None	buff	0	1137	Rotation	0	Rotation	0	None	NO	None	0	NO	None	1120	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>225661</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>225662</>	YES	NORMAL	2_1
0	None	None	0	None	cash	0	1138	CheerUpBearBaby	0	Cheer Up Bear Baby	0	None	NO	None	0	NO	None	1138	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>224907</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>224908</>	NO	INFINITY	None
0	None	None	0	None	buff	0	1139	Daydream	0	daydream	0	None	NO	None	0	NO	None	1139	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>225663</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>225664</>	NO	NORMAL	None
