AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	89	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.ogg	0	0	32	0	0	0	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	10010	Sabrina	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>43973</>	0	160	90	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	40	None	Sabrina	SH	None	None	2147483647	0	FALSE	it_w_templarsword	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>34664</>	SYS_item_column_red	0	<$>43972</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154536</>	1	10010	1.5	None	990	0	0	Weapon	0	<$>43974</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	40	TRUE	10	3_1	0	0	0
0	0	0	89	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.ogg	0	0	32	0	0	0	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	10011	Priscilla	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>43976</>	0	160	90	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	40	None	Priscilla	SH	None	None	2147483647	0	FALSE	it_w_templarsword	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>34664</>	SYS_item_column_red	0	<$>43975</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154536</>	1	10011	1.5	None	990	0	0	Weapon	0	<$>43974</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	40	TRUE	10	3_1	0	0	0
0	0	0	152	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	40	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	10012	StaffofWhite	Staff	NO	0	0	FALSE	1	0	0	RH	25	<$>43978</>	0	-30	50	0	None	NormEqp	None	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	60	None	Staff of White	SH	None	None	2147483647	0	FALSE	it_w_dilosrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29653</>	SYS_item_column_red	0	<$>43977</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154918</>	1	10012	1	None	27500	0	0	Weapon	0	<$>43980</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	60	TRUE	15	None	0	0	0
0	0	0	180	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.ogg	0	0	45	0	0	0	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	10013	MaidBroom	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>43982</>	0	5	-50	0	None	NormEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	64	None	Maid broom	SH	None	None	2147483647	0	FALSE	it_w_maidbroom	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29641</>	SYS_item_column_red	0	<$>43981</>	CTYPE	1.2	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154492</>	1	10013	1	None	5500	0	0	Weapon	0	<$>43983</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	1_4	0	0	0
0	0	0	160	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	40	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	10014	MagicBroom	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>43984</>	0	-30	50	0	None	NormEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	64	None	Magic broom	SH	None	None	2147483647	0	FALSE	it_w_magicbroom	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29652</>	SYS_item_column_red	0	<$>14280</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	7	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154919</>	1	10014	1	None	5500	0	0	Weapon	0	<$>43986</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	128	0	0	R 10111	1	None	0	None	0	None	0	None	0	atk_sword1.ogg	0	0	32	0	0	0	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	10015	CayenneSword	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>43988</>	0	160	90	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	64	None	Cayenne's sword	SH	None	None	2147483647	0	FALSE	it_w_durandal	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>34664</>	SYS_item_column_red	0	<$>43987</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154492</>	1	10015	1.5	None	5500	0	0	Weapon	0	<$>43989</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	64	TRUE	16	3_1	0	0	0
0	0	0	108	0	0	R 10211	1	None	0	None	0	None	0	None	0	atk_rapier1.ogg	0	0	27	0	0	0	block_rapier.ogg	hit_rapier1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	10016	CayenneRapier	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>43990</>	0	-160	95	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	64	None	Cayenne's rapier	SH	None	None	2147483647	0	FALSE	it_w_rapier	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29638</>	SYS_item_column_red	0	<$>14233</>	BTYPE	0.9	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154492</>	1	10016	1.15	None	5500	0	0	Weapon	0	<$>43991</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	2_2	0	0	0
0	0	0	156	0	0	R 10312	1	None	0	None	0	None	0	None	0	atk_sabre1.ogg	0	0	39	0	0	0	block_sabre.ogg	hit_sabre1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	10017	CayenneSabre	Sabre	NO	0	0	FALSE	1	0	0	RH	0	<$>43992</>	0	-160	95	0	None	NormEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	64	None	Cayenne's blade	SH	None	None	2147483647	0	FALSE	it_w_cavalriersabre	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29639</>	SYS_item_column_red	0	<$>14232</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154492</>	1	10017	1.15	None	5500	0	0	Weapon	0	<$>43968</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	2_2	0	0	0
0	0	0	204	0	0	R 10411	1	None	0	None	0	None	0	None	0	atk_thsword1.ogg	0	0	51	0	0	0	block_thsword.ogg	hit_thsword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	10018	CayenneSlayer	THSword	YES	0	0	FALSE	1	0	0	RH	0	<$>43993</>	0	180	75	0	None	NormEqp	None	drop_thsword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	64	None	Cayenne's slayer	SH	None	None	2147483647	0	FALSE	it_w_merveilleuse	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29640</>	SYS_item_column_red	0	<$>14235</>	CTYPE	1.5	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	7	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154492</>	1	10018	1.15	None	5500	0	0	Weapon	0	<$>43994</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	1_1	0	0	0
0	0	0	96	0	0	R 10631	1	None	0	None	0	None	0	None	0	atk_dagger1.ogg	0	0	24	0	0	0	block_dagger.ogg	hit_dagger1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	10019	CayenneDagger	Dagger	NO	0	0	FALSE	1	0	0	RH	0	<$>43995</>	0	10	40	0	None	NormEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	64	None	Cayenne's dagger	SH	None	None	2147483647	0	FALSE	it_w_jambiya	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29642</>	SYS_item_column_red	0	<$>14234</>	ATYPE	0.5	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154516</>	1	10019	1.2	None	5500	0	0	Weapon	0	<$>43996</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	3_2	0	0	0
0	0	0	204	0	0	R 11113	1	R 11513	1	R 11133	1	None	0	None	0	atk_rifle1.ogg	0	0	51	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	10020	CayenneRifle	Rifle	NO	0	0	FALSE	1	0	0	RH	0	<$>43997</>	0	90	5	0	None	NormEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	Dummy_BACK_RIFLE	Dummy_BACK_RIFLE	TRUE	10	None	64	None	Cayenne's rifle	SH	None	None	2147483647	0	FALSE	it_w_dreyse	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29644</>	SYS_item_column_red	0	<$>14236</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	5	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154920</>	1	10020	1.2	None	5500	0	0	Weapon	0	<$>43998</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	144	0	0	R 11012	1	None	0	None	0	None	0	None	0	atk_pistol1.ogg	0	0	36	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	10021	CayenneHandgun	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>43999</>	0	90	5	0	None	NormEqp	None	drop_pistol.ogg	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	64	None	Cayenne's handgun	SH	None	None	2147483647	0	FALSE	it_w_revolver	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29643</>	SYS_item_column_red	0	<$>14237</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	3	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154921</>	1	10021	1.8	None	5500	0	0	Weapon	0	<$>44001</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	16	None	0	0	0
0	0	0	144	0	0	R 20211	1	None	0	None	0	None	0	None	0	atk_firebrc1.ogg	0	0	36	0	0	0	None	hit_firebrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac1	<$>29655</>	10022	CayenneBraceletFire	FireBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>44002</>	0	75	3	0	None	NormEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	64	None	Cayenne's fire bracelet	SH	None	None	2147483647	0	FALSE	it_w_thesalamander	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29655</>	SYS_item_column_red	0	<$>14238</>	FIRE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIRE	0	0	0	0	NO	1	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154586</>	1	10022	2	None	5500	0	0	Weapon	0	<$>44003</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	64	TRUE	16	None	0	0	0
0	0	0	144	0	0	R 20311	1	None	0	None	0	None	0	None	0	atk_icebrc1.ogg	0	0	36	0	0	0	None	hit_icebrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac2	<$>29656</>	10023	CayenneBraceletIce	IceBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>44004</>	0	75	3	0	None	NormEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	64	None	Cayenne's ice bracelet	SH	None	None	2147483647	0	FALSE	it_w_braceletofyeti	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29656</>	SYS_item_column_red	0	<$>14239</>	ICE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ICE	0	0	0	0	NO	1	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154586</>	1	10023	2	None	5500	0	0	Weapon	0	<$>44005</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	64	TRUE	16	None	0	0	0
0	0	0	144	0	0	R 20411	1	None	0	None	0	None	0	None	0	atk_lghtbrc1.ogg	0	0	36	0	0	0	None	hit_lghtbrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac3	<$>29657</>	10024	CayenneBraceletLightning	LghtBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>44006</>	0	75	3	0	None	NormEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	64	None	Cayenne's lightning bracelet	SH	None	None	2147483647	0	FALSE	it_w_lasylphide	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29657</>	SYS_item_column_red	0	<$>14240</>	LGHT	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LGHT	0	0	0	0	NO	1	None	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154586</>	1	10024	2	None	5500	0	0	Weapon	0	<$>44007</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	64	TRUE	16	None	0	0	0
0	-10	0	148	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.ogg	0	0	47	0	0	0	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	10025	FrozenMarlin	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>44009</>	0	5	-50	0	None	NormEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	44	None	Frozen marlin	SH	None	None	2147483647	0	FALSE	it_w_frozenmarlin	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	25	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29641</>	SYS_item_column_red	0	<$>44008</>	CTYPE	1.2	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154499</>	1	10025	1	None	330	0	0	Weapon	0	<$>44010</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	44	TRUE	11	1_4	0	0	0
0	0	0	187	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.ogg	0	0	36	0	0	0	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac5	<$>82236</>	10026	SkullicBracer	BoneBrc	NO	0	0	FALSE	1	0	0	LH	0	<$>44012</>	0	75	3	0	None	NormEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	84	None	Skullic bracer	SH	None	None	2147483647	0	FALSE	it_w_lordofelemental	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>82236</>	SYS_item_column_red	0	<$>44011</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	1	None	377000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154591</>	1	10026	2	None	103675	0	0	Weapon	0	<$>82473</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	84	TRUE	26	None	0	0	0
0	0	0	36	0	0	None	0	None	0	None	0	None	0	None	0	atk_firebrc1.ogg	0	0	36	0	0	0	None	hit_firebrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac1	<$>29655</>	10027	QueensFireBrace	FireBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>43949</>	0	75	3	0	None	NormEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	1	None	Queen's fire bracelet	SH	None	None	2147483647	0	FALSE	it_w_firebracelet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29655</>	SYS_item_column_red	0	<$>44015</>	FIRE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FIRE	0	0	0	0	NO	1	None	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154573</>	1	10027	2	None	11	0	0	Weapon	0	<$>44016</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	1	TRUE	1	None	0	0	0
0	0	0	36	0	0	None	0	None	0	None	0	None	0	None	0	atk_icebrc1.ogg	0	0	36	0	0	0	None	hit_icebrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac2	<$>29656</>	10028	QueensIceBrace	IceBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>43949</>	0	75	3	0	None	NormEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	1	None	Queen's ice bracelet	SH	None	None	2147483647	0	FALSE	it_w_icebracelet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29656</>	SYS_item_column_red	0	<$>44017</>	ICE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ICE	0	0	0	0	NO	1	None	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154573</>	1	10028	2	None	11	0	0	Weapon	0	<$>44018</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	1	TRUE	1	None	0	0	0
