AI	ARUN	ASPD	ASTD	ATK	ATKDN	ATKS	AniType	AtkLayer	AtkType	BLK	BaseOffset	BlkHand	ClassID	ClassName	ClassType	DebuffDef	DefLayer	DefType	Desc	Dummy_A_LH	Dummy_A_RH	EngName	EnterScp	Far	FileName	Heal25	Heal50	Heal75	HeightOffset1	HeightOffset2	HoldMove	IncASPD	IncBLK	IncCRT	IncHR	IncIMP	IncIP	IncPR	IncRSP	Initial	LHits	LeaveScp	MagicDef	Manual	MaxR	MeleeDef	MinR	MixMainMotion	Name	Near	RHits	RSPD	RSPType	ReqLv	ReqPromotionLv	ReqStn2ID	ReqStn2Lv	ReqStn3ID	ReqStn3Lv	ReqStnID	ReqStnLv	ShootDef	Skill1Req	Skill2Req	Skill3Req	Skill4Req	Skill5Req	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5	SkillName1	SkillName2	SkillName3	SkillName4	SkillName5	SklPts	SpendItemCount	SpendItemID	SplDam	SplLimit	SplRange	SplType	StnATK	StnBLK	StnEXP	StnHR	StnIMP	StnIP	StnIgnoreDEFPer	StnLv	StnMSPD	StnPR	StnRFIRE	StnRICE	StnRLGHT	StnRSTAT	Strong	TRANSFORM	ToolTip	TransformID	UseWeaponAnim	WSPD	Weak	XPType
ATTACKER	PC_ARUN_SBZ	2333	PC_ASTD_SBZ	PC_ATK_SBZ	None	1	Uni	2	Single	None	0	None	40600	Salvatize	MAGIC	100	1	None	<$>213959</>	None	None	Salvatize	None	YES	stn_sbz	NO	NO	NO	0	200	NO	0.4	0	0	0	0.4	0.6	0	0	_SLT	0	None	100	YES	1000	80	0	NO	<$>213958</>	YES	3	471	regenerate	1	2	0	0	0	0	0	0	110	5	10	15	20	25	30801	30802	30803	30804	30805	<$>213872</>	<$>213890</>	<$>213895</>	<$>213899</>	<$>213904</>	0	3	21429	0	0	0	None	2.35	0	0	100	5	15	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_BKNAN	1866	PC_ASTD_BKNAN	PC_ATK_BKNAN	PC_ATK_BKNAN	1	Uni	1	Single	None	0	None	40700	BareknuckNan	MELEE	100	1	None	<$>63638</>	None	None	BareknuckNan	None	YES	stn_bareknuckle	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_BKNAN	0	None	100	YES	100	100	0	YES	<$>29636</>	YES	2	631	regenerate	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	none	none	none	none	none	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	69	YES	10031
ATTACKER	PC_ARUN_FUR	2267	PC_ASTD_FUR	PC_ATK_FUR	None	1	Uni	1	Splash	PC_BLK_FUR	0	LH	40702	FuRar	MELEE	100	1	Block	<$>213961</>	None	None	FuRar	None	YES	stn_fur	NO	NO	NO	0	200	NO	0	0.2	0.8	1.2	0.4	1	0	0	_WH	0	None	110	YES	180	100	0	YES	<$>213960</>	YES	1	521	regenerate	100	2	0	0	0	0	0	0	80	1	5	10	15	20	30901	30902	30905	30906	30907	<$>213922</>	<$>213927</>	<$>213931</>	<$>213936</>	<$>213940</>	0	0	0	1.1	4	300	Circle	6.25	5	0	30	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	69	YES	10024
ATTACKER	PC_ARUN_TRV	2300	PC_ASTD_TRV	PC_ATK_TRV	PC_ATKDN_TRV	1	Uni	1	Double	PC_BLK_TRV	0	LH	40703	Tyrfing	MELEE	80	1	Block	<$>216087</>	None	None	Tyrfing	None	YES	stn_trv	NO	NO	NO	0	200	NO	0.2	0.4	0	1	0.6	0.8	0	0.8	_TRV	2	None	100	YES	180	100	0	NO	<$>216086</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	80	1	5	10	15	20	30911	30912	30913	30914	30915	<$>216049</>	<$>216067</>	<$>216071</>	<$>216075</>	<$>216079</>	0	0	0	0	0	0	None	2.71	5	0	15	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10024
HEALER	PC_ARUN_SBZ	1500	PC_ASTD_SBZ	PC_ATK_SBZ	None	0	Uni	2	Single	None	0	None	40704	EnhancedTactics8	ETC	70	1	None	<$>160882</>	None	None	Enhanced Tactics	None	NO	stn_enhancedtactics	YES	YES	YES	0	200	NO	0	0	0	0	0.4	0	0	1	_ETA2	0	None	90	YES	100	120	1	NO	<$>63600</>	NO	1	469	regenerate	100	2	0	0	0	0	0	0	90	5	10	15	20	25	30931	30932	30933	30934	30935	<$>62352</>	<$>62370</>	<$>62388</>	<$>62406</>	<$>25320</>	0	0	0	0	0	0	None	1	0	0	100	5	0	0	1	1.1	0	0	0	0	20	NO	None	<$>63591</>	0	NO	115	NO	10024
ATTACKER	PC_ARUN_TNB	1667	PC_ASTD_TNB	PC_ATK_TNB	PC_ATKDN_TNB	2	Uni	2	Single	PC_BLK_TNB	0	LH	40710	Tenebra	SHOOT	90	1	Block	<$>216354</>	None	None	Tenebra	None	YES	stn_tenebra	NO	NO	NO	0	200	NO	0.4	0	0.6	0.6	0.4	0.8	0	0.4	_TNB	0	None	80	YES	1400	110	75	YES	<$>216353</>	YES	3	520	regenerate	1	0	0	0	0	0	0	0	90	1	8	12	16	20	30921	30922	30923	30924	30925	<$>216331</>	<$>216335</>	<$>216340</>	<$>216344</>	<$>216349</>	0	3	21456	0	0	0	None	1.82	5	0	30	0	5	10	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_LIG	4133	PC_ASTD_LIG	PC_ATK_LIG	PC_ATKDN_LIG	1	Uni	2	Single	None	0	None	40720	Railgun	SHOOT	100	1	None	<$>217251</>	None	Dummy_cannon1	Rail Gun	None	YES	stn_Railgun	NO	NO	NO	0	200	NO	0.5	0	0.6	0	0.4	0.8	0	0.8	_LIG	0	None	75	YES	1500	100	0	YES	<$>217250</>	YES	5	457	regenerate	1	0	0	0	0	0	0	0	100	1	10	15	20	25	30936	30937	30938	30939	30940	<$>217192</>	<$>217217</>	<$>217218</>	<$>217252</>	EMP-0314	0	5	21443	0	0	0	None	1.46	0	0	10	5	5	10	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_GRP	2100	PC_ASTD_GRP	PC_ATK_GRP	PC_ATKDN_GRP	1	Uni	1	Splash	None	0	RH	40730	GrimReaper	MELEE	100	1	Parry	<$>218889</>	None	None	Lord of Death	None	YES	stn_grimreaper	NO	NO	NO	0	200	NO	0.6	0	0.4	0	0.8	0.8	0.4	0	_GRP	0	None	120	YES	200	90	0	YES	<$>218473</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	80	1	10	15	20	25	30951	30952	30953	30954	30955	<$>218867</>	<$>218872</>	<$>218876</>	<$>218881</>	<$>218885</>	0	0	0	0.8	4	150	Circle	3.33	0	0	40	0	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_DDMS	1866	PC_ASTD_DDMS	PC_ATK_DDMS	PC_ATKDN_DDMS	1	Uni	1	Single	PC_BLK_DDMS	0	None	40740	Dadamos	MELEE	100	1	Parry	<$>219620</>	None	None	Dadamos	None	YES	stn_ddms	NO	NO	NO	0	200	NO	1	0	0.6	0.6	0.6	0.8	0.8	1	_SAV	0	None	100	YES	125	80	0	NO	<$>219619</>	YES	3	631	regenerate	100	2	0	0	0	0	0	0	120	1	5	10	15	20	31001	31002	31003	31004	31005	<$>219549</>	<$>219550</>	<$>219551</>	<$>219552</>	<$>219608</>	0	0	0	0	0	0	None	2.85	0	0	60	0	5	0	1	1	20	0	0	0	0	YES	None	<$>63332</>	0	NO	69	YES	10024
ATTACKER	PC_ARUN_DDMS	1866	PC_ASTD_DDMS	PC_ATK_DDMS	PC_ATKDN_DDMS	1	Uni	1	Single	PC_BLK_DDMS	0	None	40741	DadamosRare	MELEE	100	1	Parry	<$>219620</>	None	None	Dadamos	None	YES	stn_ddms	NO	NO	NO	0	200	NO	1	0	0.6	0.6	0.6	0.8	0.8	1	_SAV	0	None	100	YES	125	80	0	NO	<$>219619</>	YES	3	631	regenerate	100	2	0	0	0	0	0	0	120	1	5	10	15	20	31001	31002	31003	31004	31006	<$>219549</>	<$>219550</>	<$>219551</>	<$>219552</>	<$>219613</>	0	0	0	0	0	0	None	2.85	0	0	60	0	5	0	1	1	20	0	0	0	0	YES	None	<$>63332</>	0	NO	69	YES	10024
ATTACKER	PC_ARUN_ELTB	2000	PC_ASTD_ELTB	PC_ATK_ELTB	None	1	Uni	2	Single	None	0	None	40742	ElectricaBillar	MAGIC	100	1	None	<$>224335</>	None	Dummy_L_Brace	Electrica Billar	None	YES	stn_electricabillar	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.8	0	0	_ELTB	0	None	90	YES	1200	80	0	YES	<$>224334</>	YES	1	462	regenerate	100	2	0	0	0	0	0	0	120	5	10	15	20	25	31051	31052	31053	31054	31055	<$>224297</>	<$>224301</>	<$>224306</>	<$>224310</>	<$>224169</>	0	1	21427	0	0	0	None	1.9	0	0	10	0	10	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_ISN	3016	PC_ASTD_ISN	PC_ATK_ISN	PC_ATKDN_ISN	1	Uni	1	Splash	None	0	None	40743	ISN	MELEE	90	1	Parry	<$>224600</>	None	Bip01 Prop1	Cherry blossom	None	YES	stn_Isn	NO	NO	NO	0	200	NO	0	0	1	0.4	0.6	0.4	0.2	0	_ISN	0	None	100	YES	175	100	0	YES	<$>224599</>	YES	3	440	regenerate	100	2	0	0	0	0	0	0	80	1	10	15	20	25	31100	31101	31102	31103	31104	<$>224576</>	<$>224581</>	<$>224586</>	<$>224590</>	<$>224594</>	0	0	0	1.1	3	100	Circle	2.02	0	0	20	5	15	0	1	1	5	0	0	0	0	YES	None	<$>63332</>	0	NO	116	YES	10024
ATTACKER	PC_ARUN_ISN	3016	PC_ASTD_ISN	PC_ATK_ISN	PC_ATKDN_ISN	1	Uni	1	Splash	None	0	None	40744	ISNRare	MELEE	90	1	Parry	<$>224600</>	None	Bip01 Prop1	Cherry blossom	None	YES	stn_Isn	NO	NO	NO	0	200	NO	0	0	1	0.4	0.6	0.4	0.2	0	_ISN	0	None	100	YES	175	100	0	YES	<$>224599</>	YES	3	440	regenerate	100	2	0	0	0	0	0	0	80	1	10	15	20	25	31100	31101	31102	31103	31104	<$>224576</>	<$>224581</>	<$>224586</>	<$>224590</>	<$>224594</>	0	0	0	1.1	3	100	Circle	2.02	0	0	20	5	15	0	1	1	5	0	0	0	0	YES	None	<$>63332</>	0	NO	116	YES	10024
ATTACKER	PC_ARUN_TLS	2600	PC_ASTD_TLS	PC_ATK_TLS	None	1	Uni	2	Splash	None	0	None	40745	Talasa	MAGIC	80	1	None	<$>226140</>	None	None	Talasa	None	YES	stn_tls	NO	NO	NO	0	200	NO	0	0	0	0	0.4	1	0	0	_TLS	0	None	100	YES	1000	80	0	YES	<$>226139</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	100	5	10	15	20	25	31201	31202	31203	31204	31205	<$>226117</>	<$>226122</>	<$>226126</>	<$>226130</>	<$>226135</>	0	3	21429	1	4	400	Circle	1.75	0	0	100	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_VOD	2267	PC_ASTD_VOD	PC_ATK_VOD	None	1	Uni	2	Single	None	0	None	40746	Void	MAGIC	90	1	None	<$>227211</>	None	None	Void	None	YES	stn_vod	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.8	0	1.4	_VOD	0	None	80	YES	1000	80	0	NO	<$>227210</>	YES	3	456	regenerate	100	2	0	0	0	0	0	0	110	5	10	15	20	25	31301	31302	31303	31304	31307	<$>140081</>	<$>227190</>	<$>227195</>	<$>227200</>	<$>227205</>	0	3	21427	0	0	0	None	2.25	0	0	100	5	10	0	1	1	0	0	0	0	10	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_KRM	3250	PC_ASTD_KRM	PC_ATK_KRM	PC_ATK_KRM	1	Uni	1	Splash	None	0	RH	40800	Karima	MELEE	90	1	Block	<$>228643</>	None	Bip01 Prop1	Karima	None	YES	stn_krm	NO	NO	NO	0	200	NO	0.6	0.4	0	0.4	0.4	0.8	0	0.8	_SML	0	None	110	YES	350	90	1	YES	<$>228421</>	YES	2	400	regenerate	100	2	0	0	0	0	0	0	100	1	8	12	16	20	31401	31402	31403	31404	31405	<$>228622</>	<$>228626</>	<$>228630</>	<$>228634</>	<$>228639</>	0	0	0	1	4	250	Circle	3.18	5	0	25	5	10	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_KRM	3250	PC_ASTD_KRM	PC_ATK_KRM	PC_ATK_KRM	1	Uni	1	Splash	None	0	RH	40801	KarimaRare	MELEE	90	1	Block	<$>228644</>	None	Bip01 Prop1	Karima	None	YES	stn_krm	NO	NO	NO	0	200	NO	0.6	0.4	0	0.4	0.4	0.8	0	0.8	_SML	0	None	110	YES	350	90	1	YES	<$>228421</>	YES	2	400	regenerate	100	2	0	0	0	0	0	0	100	1	8	12	16	20	31401	31402	31403	31404	31405	<$>228622</>	<$>228626</>	<$>228630</>	<$>228634</>	<$>228639</>	0	0	0	1	4	250	Circle	3.18	5	0	25	5	10	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_ITOX	2367	PC_ASTD_ITOX	PC_ATK_ITOX	None	1	Uni	2	Splash	None	0	None	40802	Intoxicacion	MAGIC	100	1	None	<$>229501</>	None	None	Intoxicacion	None	YES	stn_itox	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.8	0	0	_ITOX	0	None	100	YES	1100	100	0	NO	<$>229500</>	YES	2	461	regenerate	100	2	0	0	0	0	0	0	100	1	5	10	15	20	31406	31407	31408	31409	31412	<$>229468</>	<$>229408</>	<$>229477</>	<$>229482</>	<$>229486</>	0	2	21427	0.8	4	200	Circle	2.2	0	0	100	5	10	0	1	1	0	0	0	0	20	YES	None	<$>63538</>	0	YES	115	YES	10024
ATTACKER	PC_ARUN_NTH2	1866	PC_ASTD_NTH2	PC_ATK_NTH2	None	1	Uni	2	Single	PC_BLK_NTH2	0	RH	40803	Ninetail2	MAGIC	80	1	Block	<$>229630</>	None	None	Nine tail	None	YES	stn_nth	NO	NO	NO	0	200	NO	0	0.4	0	0	0.6	0.6	0	1.5	_NTH2	0	None	90	YES	1000	80	0	YES	<$>229533</>	YES	4	631	regenerate	100	2	0	0	0	0	0	0	110	1	5	10	15	20	31501	31502	31503	31504	31505	<$>229600</>	<$>229604</>	<$>229609</>	<$>229614</>	<$>229617</>	0	4	21429	0	0	0	None	2.1	5	0	100	5	10	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	69	YES	10024
ATTACKER	PC_ARUN_NTH	1866	PC_ASTD_NTH	PC_ATK_NTH	None	1	Uni	1	Single	PC_BLK_NTH	0	RH	40804	Ninetail	MAGIC	80	1	Parry	<$>229630</>	None	None	Nine tail	None	YES	stn_nth	NO	NO	NO	0	200	NO	0	0	0	0	0.6	0.6	0.4	1.5	_NTH	0	None	90	YES	100	80	0	YES	<$>229533</>	YES	4	631	regenerate	100	2	0	0	0	0	0	0	110	1	5	10	15	20	31601	31602	31603	31604	31605	<$>229600</>	<$>229621</>	<$>229623</>	<$>229625</>	<$>229627</>	0	0	0	0	0	0	None	1.95	0	0	100	5	10	0	1	1	5	0	0	0	0	YES	None	<$>63538</>	0	NO	69	YES	10024
ATTACKER	PC_ARUN_PRD	1300	PC_ASTD_PRD	PC_ATK_PRD	None	1	Uni	2	Single	None	0	None	40805	Prid	SHOOT	100	1	Parry	<$>230381</>	None	None	Prid	None	YES	stn_prd	NO	NO	NO	0	200	NO	0.2	0	0.4	1	0.6	0.6	0.2	0.8	_PRD	0	None	75	YES	1200	110	0	NO	<$>230380</>	YES	1	469	regenerate	1	0	0	0	0	0	0	0	100	1	5	10	15	20	31701	31702	31703	31704	31705	<$>230348</>	<$>230352</>	<$>230200</>	<$>230372</>	<$>230376</>	0	1	21458	0	0	0	None	3	0	0	0	5	10	10	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	No	115	YES	10024
ATTACKER	PC_ARUN_PIR	2600	PC_ASTD_PIR	PC_ATK_PIR	PC_ATKDN_PIR	1	Uni	1	Splash	PC_BLK_PIR	0	None	40806	Pilo	MELEE	90	1	Parry	<$>230535</>	None	Bip01 Prop1	Filo	None	YES	stn_pir	NO	NO	NO	0	200	NO	0	0	1	1	0.6	0.4	0.2	0	_PIR	0	None	110	YES	250	80	0	YES	<$>230534</>	YES	3	456	regenerate	1	2	0	0	0	0	0	0	80	1	10	15	20	25	31801	31802	31803	31804	31805	<$>230500</>	<$>230518</>	<$>230522</>	<$>230526</>	<$>230536</>	0	0	0	0	0	0	None	1.95	0	0	20	5	15	0	1	1	5	0	0	0	0	YES	None	<$>63332</>	0	NO	114	YES	10024
ATTACKER	PC_ARUN_BBS	1900	PC_ASTD_BBS	PC_ATK_BBS	None	1	Uni	2	Single	None	0	None	40807	Barbatos	SHOOT	100	1	None	<$>231875</>	None	None	Barbatos	None	YES	stn_bbs	NO	NO	NO	0	200	NO	0.6	0	0.6	0.6	0.4	0.8	0	0.8	_BBS	0	None	75	YES	1500	110	75	YES	<$>231808</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	100	1	8	12	16	20	31901	31902	31903	31904	31905	<$>231840</>	<$>231858</>	<$>231864</>	<$>231876</>	<$>231872</>	0	3	21419	0	0	0	None	1.72	0	0	15	5	5	10	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_RET	1900	PC_ASTD_RET	PC_ATK_RET	PC_ATKDN_RET	1	Uni	1	Single	PC_BLK_RET	0	LH	40808	Retribution	MELEE	90	1	Block	<$>237747</>	Dummy_L_shield	Bip01 Prop2	Retribution	None	YES	stn_ret	NO	NO	NO	0	200	NO	0.6	0.4	0.6	1	0.8	0.2	0	0.8	_RET	0	None	110	YES	250	80	0	YES	<$>232169</>	YES	2	469	regenerate	1	2	0	0	0	0	0	0	65	1	5	15	20	25	31906	31907	31908	31909	31910	<$>232191</>	<$>232176</>	<$>232165</>	<$>232184</>	<$>232187</>	0	0	0	0	0	0	None	2	5	0	35	5	15	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_MES	1800	PC_ASTD_MES	PC_ATK_MES	None	1	Uni	2	Single	None	0	None	40809	Messia	MAGIC	80	1	None	<$>234475</>	None	Bip01 Prop1	Messia	None	YES	stn_mes	NO	NO	NO	0	200	NO	0	0	0	0	0.4	0.6	0	1.5	_MES	0	None	100	YES	1300	90	50	NO	<$>234474</>	YES	1	372	regenerate	100	2	0	0	0	0	0	0	110	1	10	15	20	25	32000	32001	32004	32005	32006	<$>234439</>	<$>234457</>	<$>234461</>	<$>234465</>	<$>234421</>	0	1	21429	0	0	0	None	2	0	0	100	5	5	10	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_SVR	2600	PC_ASTD_SVR	PC_ATK_SVR	None	1	Uni	2	Single	None	0	None	40811	Savior	MAGIC	80	1	None	<$>234793</>	None	Bip01 Prop1	Savior	None	YES	stn_svr	NO	NO	NO	0	200	NO	0	0	0	0	0.4	1	0	0	_SVR	0	None	100	YES	1100	80	0	YES	<$>234792</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	100	5	10	15	20	25	33001	33002	33003	33004	33005	<$>234705</>	<$>234723</>	<$>234727</>	<$>234730</>	<$>234743</>	0	3	21429	0	0	0	Circle	1.9	0	0	100	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_ARMA	2600	PC_ASTD_ARMA	PC_ATK_ARMA	None	1	Uni	2	Single	None	0	None	40812	Arma	MAGIC	80	1	None	<$>234795</>	None	Bip01 Prop1	Arma	None	YES	stn_arma	NO	NO	NO	0	200	NO	0	0	0	0	0.4	1	0	0	_ARMA	0	None	100	YES	1100	80	0	YES	<$>234794</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	100	5	10	15	20	25	33101	33102	33103	33104	33105	<$>234761</>	<$>234723</>	<$>234727</>	<$>234784</>	<$>234788</>	0	3	21429	0	0	0	Circle	1.95	0	0	100	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_FLL	1866	PC_ASTD_FLL	PC_ATK_FLL	PC_ATKDN_FLL	2	Uni	1	Single	None	0	None	40825	FlameRoar	MAGIC	100	1	None	<$>235112</>	None	None	Flame Roar	None	YES	stn_fll	NO	NO	NO	0	200	NO	0	0	0	0	0.6	0.6	0	1.5	_FLL	0	None	85	YES	100	90	0	NO	<$>235111</>	YES	4	631	regenerate	100	2	0	0	0	0	0	0	110	1	5	10	15	20	35500	35501	35502	35503	35504	<$>235058</>	<$>235062</>	<$>235080</>	<$>235084</>	<$>235086</>	0	0	0	0	0	0	None	2	0	0	100	5	10	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	69	YES	10024
ATTACKER	PC_ARUN_LAM	1866	PC_ASTD_LAM	PC_ATK_LAM	None	1	Uni	2	Single	None	200	None	40826	Lama	MAGIC	100	2	None	<$>235114</>	None	None	Lama	None	YES	stn_lam	NO	NO	NO	-200	0	NO	0	0	0	0	0.6	1	0	2	_LAM	0	None	85	YES	1100	90	0	NO	<$>235113</>	YES	4	456	darkness	100	2	0	0	0	0	0	0	120	1	5	10	15	20	35600	35601	35602	35603	35604	<$>235089</>	<$>235093</>	<$>235098</>	<$>235102</>	<$>235106</>	0	4	21427	0	0	0	None	2.5	0	0	100	0	5	0	1	1	0	0	0	0	0	YES	None	<$>63538</>	0	NO	115	YES	10024
ATTACKER	PC_ARUN_SCS	1900	PC_ASTD_SCS	PC_ATK_SCS	None	1	Uni	2	Single	None	0	None	40828	ShootingCorperation	SHOOT	100	1	None	<$>238054</>	None	Bip01 Prop1	Shooting Suppotly	None	YES	stn_scs	NO	NO	NO	0	200	NO	0.6	0	0.6	0.6	0.8	0.6	0	0.8	_SCS	0	None	75	YES	1500	110	0	YES	<$>238053</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	80	5	10	15	20	25	35700	35701	35702	35703	35704	<$>237988</>	<$>238007</>	<$>238026</>	<$>238030</>	<$>238034</>	0	3	21419	0	0	0	None	2.05	0	0	15	5	5	10	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10024
BYSTANDER	PC_ARUN_BG	500	PC_ASTD_BG	PC_ATK_BG	PC_ATKDN_BG	2	Uni	1	Single	None	0	None	19000	BackGuardGame	MELEE	100	1	None	<$>140125</>	None	None	Back-guard	None	YES	stn_backguard	NO	NO	NO	0	200	NO	0.12	0.54	0	0	0	0	0	0	_BG	0	None	100	YES	150	100	0	NO	<$>63345</>	YES	1	469	regenerate	1	0	0	0	0	0	0	0	100	1	1	0	0	0	10113	20010	0	0	0	<$>58865</>	<$>94893</>	none	none	none	0	0	0	0	0	0	None	1	14	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10031
BYSTANDER	PC_ARUN_KNE	500	PC_ASTD_KNE	PC_ATK_KNE	PC_ATKDN_KNE	1	Uni	2	Single	None	0	None	19001	KneelingShotGame	SHOOT	100	1	None	<$>140184</>	None	None	Kneeling shot	None	YES	stn_kneelingshot	NO	NO	NO	0	200	NO	0.32	0	0.72	1.4	0	0	0	0	_KNE	0	None	100	YES	2500	100	150	NO	<$>63485</>	YES	1	0	regenerate	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	none	none	none	none	none	0	0	0	0	0	0	None	1.2	0	0	60	0	0	2	1	0	0	0	0	0	0	YES	None	<$>63467</>	0	NO	0	YES	10041
BYSTANDER	PC_ARUN_PEN	500	PC_ASTD_PEN	PC_ATK_PWP	PC_ATKDN_PWP	1	Uni	1	Single	None	0	None	19002	PuppetLancerGame	MELEE	70	1	None	<$>79825</>	None	None	Brandish Arm	None	YES	stn_brandisharm	NO	NO	NO	0	200	NO	0.8	0	0.8	0	0.4	0.4	0	0	_PWP	0	None	100	YES	150	100	1	NO	<$>63618</>	YES	1	0	regenerate	1	0	0	0	0	0	0	0	100	1	0	0	0	0	20011	0	0	0	0	<$>94896</>	none	none	none	none	0	0	0	0	0	0	None	1.9	0	0	60	10	10	0	1	0	0	0	0	0	0	YES	None	<$>63332</>	0	NO	0	YES	10012
BYSTANDER	PC_ARUN_WIZ	1700	PC_ASTD_WIZ	PC_ATK_WIZ	None	1	Each	2	Single	None	0	None	19003	IncantationGame	MAGIC	100	1	None	<$>97435</>	None	None	Incantation	None	YES	stn_incantation	NO	NO	NO	0	200	NO	0	0	0	0	0	0	0	0	_INC	0	None	100	YES	10	100	0	NO	<$>63543</>	YES	1	1	regenerate	100	0	0	0	0	0	0	0	100	1	0	0	0	0	25005	0	0	0	0	<$>61223</>	none	none	none	none	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	0	0	0	0	0	0	YES	None	<$>63538</>	0	NO	1	YES	10001
BYSTANDER	PC_ARUN_LEV	1700	PC_ASTD_LEV	PC_ATK_LEV	None	1	Each	2	Splash	None	200	None	19004	LevitationGame	MAGIC	100	2	None	<$>97436</>	None	None	Levitation	None	YES	stn_levitation	NO	NO	NO	-200	0	NO	0	0	0	0	0	0	0	0	_LEV	0	None	100	YES	10	100	0	NO	<$>63044</>	YES	1	1	regenerate	60	0	0	0	0	0	0	0	100	1	0	0	0	0	25005	0	0	0	0	<$>61223</>	none	none	none	none	0	0	0	1	2	200	Circle	1	0	0	100	0	0	0	1	0	0	0	0	0	0	YES	None	<$>63538</>	0	NO	1	YES	10061
BYSTANDER	PC_ARUN_AIM	1500	PC_ASTD_AIM	PC_ATK_AIM	PC_ATKDN_AIM	1	Uni	2	Single	PC_BLK_AIM	0	None	19005	AimingShotGame	SHOOT	100	1	None	<$>97438</>	None	None	Infiltration	None	YES	stn_aimingshot	NO	NO	NO	0	200	NO	0.48	0	0.64	1.2	0	0	0	0	_AIM	0	None	100	YES	900	100	50	NO	<$>97437</>	YES	1	469	regenerate	24	0	0	0	0	0	0	0	100	1	0	0	0	0	25006	0	0	0	0	<$>58077</>	none	none	none	none	0	0	0	0	0	0	None	1	0	0	50	0	0	2	1	1	0	0	0	0	0	YES	None	<$>63467</>	0	NO	115	YES	10041
ATTACKER	PC_ARUN_CBS	1866	PC_ASTD_CBS	PC_ATK_CBS	PC_ATKDN_CBS	1	Uni	1	Double	PC_BLK_CBS	0	None	19006	CustomShadowAssault	MELEE	80	1	Parry	<$>140172</>	None	None	Shadow Assault	None	YES	stn_blitzassault	NO	NO	NO	0	200	NO	1	0	1	0	0.4	0.8	1	0	_CBS	2	None	100	YES	100	100	1	NO	<$>99482</>	YES	2	469	regenerate	100	0	0	0	0	0	0	0	100	1	8	12	16	20	20012	20013	20014	20015	20016	<$>3190</>	<$>99437</>	<$>99452</>	<$>99447</>	<$>99456</>	0	0	0	0	0	0	None	1.7	0	0	100	5	10	0	1	1.1	15	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
