AR	ASPD	ASPD_Opt	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP2	MHP2_Opt	MHP_Opt	MKP	MSP	MSP2	MSP2_Opt	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	450002	Tyrant_Gloves_Custom	Glove	NO	15	FALSE	1	10	GLOVE	0	<$>193833</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Tyrant Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_pioneergloves	0	10	0	Glove	0	0	0	0	0	0	0	10	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>233597</>	None	0	1000	0	10	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDGLOVE	0	0	0	0	NO	1	None	90000	3	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	450002	1.6	None	27500	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	450003	AbyssArma_Gloves_Custom	Glove	NO	12	FALSE	1	2	GLOVE	0	<$>237044</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Abyss Arma Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	2	0	Glove	0	0	0	0	0	0	0	2	it_a_absarmaGlove	0	0	0	0	0	1000	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>234193</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	VALELON_GLOVE	0	0	0	0	NO	1	None	90000	4	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	450003	1.6	None	27500	11	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove3	<$>38154</>	501001	WanderingChainGloves_1day	MGlove	NO	3	FALSE	1	0	GLOVE	0	<$>184061</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Chain Bracer	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_chainbracers	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	700	0	30	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104714</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154624</>	1	501001	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	13	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove2	<$>38149</>	501002	WanderingLeatherGloves_1day	LGlove	NO	2	FALSE	1	0	GLOVE	0	<$>184062</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Leather gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leathergloves	0	0	0	Glove	0	3	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104715</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154684</>	1	501002	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	15	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501003	WanderingGloves_1day	Glove	NO	1	FALSE	1	0	GLOVE	0	<$>184063</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gloves	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104716</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	501003	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove3	<$>38154</>	501004	WanderingChainGloves_7days	MGlove	NO	3	FALSE	1	0	GLOVE	0	<$>184061</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Chain Bracer	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_chainbracers	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	700	0	30	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104696</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154624</>	1	501004	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	13	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove2	<$>38149</>	501005	WanderingLeatherGloves_7days	LGlove	NO	2	FALSE	1	0	GLOVE	0	<$>184062</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Leather gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leathergloves	0	0	0	Glove	0	3	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104697</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154684</>	1	501005	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	15	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501006	WanderingGloves_7days	Glove	NO	1	FALSE	1	0	GLOVE	0	<$>184063</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gloves	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104698</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	501006	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	10	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove3	<$>38154</>	501007	WanderingChainGloves_15days	MGlove	NO	3	FALSE	1	0	GLOVE	0	<$>184061</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Chain Bracer	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_chainbracers	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	700	0	30	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104678</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154624</>	1	501007	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	13	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove2	<$>38149</>	501008	WanderingLeatherGloves_15days	LGlove	NO	2	FALSE	1	0	GLOVE	0	<$>184062</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Leather gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leathergloves	0	0	0	Glove	0	3	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104679</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154684</>	1	501008	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	15	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501009	WanderingGloves_15days	Glove	NO	1	FALSE	1	0	GLOVE	0	<$>184063</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Wandering Merchant's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gloves	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>104680</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	501009	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	15	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501010	NewbieGloves_30days	Glove	NO	1	FALSE	1	0	GLOVE	0	<$>184064</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Newbie Graduation Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gloves	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	500	0	50	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>109387</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	501010	1.6	None	1	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501011	Armonia_Gloves_1day	Glove	NO	12	FALSE	1	0	GLOVE	0	<$>190473</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Armonia Gloves 1 day	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	0	0	Glove	0	0	0	0	0	0	0	0	it_a_armGloves	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38144</>	SYS_item_column_red	0	<$>190202</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_GLOVE	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	501011	1.6	None	27500	4	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	25	None	0	0	0
0	-5	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501012	Gerelo_Gloves_1days_10add	Glove	NO	12	FALSE	1	3	GLOVE	0	<$>237045</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Gerelo's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	3	0	Glove	0	0	0	0	7	0	0	3	it_a_gereloglove	0	0	0	0	0	3000	0	600	0	10	TRUE	<$>38144</>	SYS_item_column_red	0	<$>236841</>	None	0	1000	0	3	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	4	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	501012	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501013	Ogjeff_Gloves_1days_10add	Glove	NO	12	FALSE	1	5	GLOVE	0	<$>237046</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Ogjeff's Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	5	0	Glove	0	0	0	0	7	0	0	5	it_a_ogjeffglove	10	0	0	0	0	0	0	600	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>236842</>	None	0	1000	0	5	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	4	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	501013	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	20	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501014	ChloeGlove_1days_10add	Glove	NO	24	FALSE	1	20	GLOVE	0	<$>237048</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	112	None	Judgment of Star's Glove	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	20	0	Glove	0	0	0	0	0	0	0	20	it_m_chloeGlove	0	0	0	0	0	7000	0	500	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>237047</>	None	0	1000	0	20	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	0	4	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154840</>	1	501014	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	FALSE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove3	<$>38154</>	501501	Master_Gloves_Metal_Ev	MGlove	NO	12	FALSE	1	2	GLOVE	0	<$>148066</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Magic Gauntlets for Event	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_metalgauntlets	0	2	0	Glove	0	0	0	0	0	0	0	2	it_m_mastergauntlets	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>175652</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	GLOVEM2	0	0	0	0	NO	1	None	90000	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32014</>	1	501501	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove2	<$>38149</>	501502	Master_Gloves_Leather_Ev	LGlove	NO	9	FALSE	1	2	GLOVE	0	<$>148067</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Magic Leather Gloves for Event	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_leathergloves	0	2	0	Glove	0	0	0	0	0	0	0	2	it_m_masterlgloves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>175654</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	GLOVEL2	0	0	0	0	NO	1	None	90000	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32336</>	1	501502	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501503	Master_Gloves_Soft_Ev	Glove	NO	6	FALSE	1	2	GLOVE	0	<$>148068</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Magic Gloves for Event	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_gloves	0	2	0	Glove	0	0	0	0	0	0	0	2	it_m_mastergloves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>175656</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	GLOVES2	0	0	0	0	NO	1	None	90000	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	501503	1.6	None	0	0	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501504	Bristia_Gloves_Ev	Glove	NO	12	FALSE	1	2	GLOVE	0	<$>204231</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Bristia Gloves for Event	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_metalgauntlets	0	2	0	Glove	0	0	0	0	0	0	0	2	it_m_bristiagloves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>175658</>	None	0	1000	0	2	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	GLOVEM2	0	0	0	0	NO	1	None	90000	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	501504	1.6	None	0	2	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501505	Devil_Gloves_Ev	Glove	NO	12	FALSE	1	0	GLOVE	0	<$>204228</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Strata Devil Gloves for Event	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	0	0	Glove	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>175659</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDGLOVE	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	501505	1.6	None	0	1	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Glove1	<$>38144</>	501506	Zodiac_Gloves_Ev	Glove	NO	12	FALSE	1	0	GLOVE	0	<$>204230</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Zodiac Gloves	GLOVE	equip_clothe.ogg	None	2147483647	0	FALSE	it_m_stratadevilGlove	0	0	0	Glove	0	0	0	0	0	0	0	0	it_m_ZodiacGolve	0	0	0	0	0	0	0	0	0	0	TRUE	<$>38144</>	SYS_item_column_red	0	<$>225781</>	None	0	1000	0	0	No	0	0	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ELITECONGLOVE	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	501506	1.6	None	27500	7	0	None	<$>38146</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
