ClassID	ClassName	LinkID	LinkKey	Parent	QuestComplete	QuestMail	Title
82006	viron_sub_sharon_5	section1611	443	viron_sub_sharon	200	Quest_64110	None
82007	viron_sub_sharon_6	section1612	443	viron_sub_sharon	200	Quest_64111	None
82008	viron_sub_sharon_7	section1613	443	viron_sub_sharon	200	Quest_64112	None
82009	viron_sub_sharon_8	section1614	443	viron_sub_sharon	200	Quest_64113	None
82010	viron_sub_sharon_9	section1615	443	viron_sub_sharon	200	Quest_64114	None
82011	viron_sub_vincent	None	0	viron_sub	0	None	<$>112917</>
82012	viron_sub_vincent_1	section1482	412	viron_sub_vincent	200	Quest_148208	None
82013	viron_sub_vincent_2	section1483	412	viron_sub_vincent	200	Quest_148209	None
82014	viron_sub_vincent_3	section1484	412	viron_sub_vincent	200	Quest_148210	None
82015	viron_sub_vincent_4	section1485	412	viron_sub_vincent	200	Quest_148211	None
82016	viron_sub_vincent_5	section1486	412	viron_sub_vincent	200	Quest_148212	None
82017	viron_sub_veatrice	None	0	viron_sub	0	None	<$>112918</>
82018	viron_scout_veatrice_10	section1541	427	viron_scout_veatrice	200	Quest_148107	None
82019	viron_sub_veatrice_1	section1542	427	viron_sub_veatrice	200	Quest_148108	None
82020	viron_sub_ion	None	0	viron_sub	0	None	<$>112919</>
82021	viron_sub_ion_1	section1543	428	viron_sub_ion	200	Quest_148019	None
82022	viron_sub_ion_2	section1544	428	viron_sub_ion	200	Quest_148020	None
82023	viron_sub_grandies	None	0	viron_sub	0	None	<$>112920</>
82024	viron_sub_grandies_1	section1481	411	viron_sub_grandies	200	Quest_148317	None
82025	viron_sub_berroniff	None	0	viron_sub	0	None	<$>113595</>
82026	viron_sub_berroniff_1	section1538	426	viron_sub_berroniff	200	Quest_86029	None
82027	viron_sub_berroniff_2	section1539	426	viron_sub_berroniff	200	Quest_86030	None
82028	viron_sub_ludin	None	0	viron_sub	0	None	<$>112921</>
82029	viron_sub_ludin_1	section1536	425	viron_sub_ludin	200	Quest_146018	None
82030	viron_sub_ludin_2	section1537	425	viron_sub_ludin	200	Quest_146019	None
82031	viron_sub_raven1	None	0	viron_sub	0	None	<$>143958</>
82032	viron_sub_raven1_1	section1524	421	viron_sub_raven1	200	Quest_85007	None
82033	viron_sub_raven	None	0	viron_sub	0	None	<$>143959</>
82034	viron_sub_raven_1	section1526	422	viron_sub_raven	200	Quest_85012	None
82035	viron_sub_raven_2	section1527	422	viron_sub_raven	200	Quest_85013	None
82036	viron_sub_raven_3	section1528	422	viron_sub_raven	200	Quest_85014	None
82037	viron_sub_raven_4	section1529	422	viron_sub_raven	200	Quest_85015	None
82038	viron_sub_raven_5	section1530	422	viron_sub_raven	200	Quest_85016	None
82039	viron_sub_raven_6	section1531	422	viron_sub_raven	200	Quest_85017	None
82040	viron_sub_raven_7	section1532	422	viron_sub_raven	200	Quest_85018	None
83001	viron_etc_clock	None	0	viron_etc	0	None	<$>112923</>
83002	viron_etc_clock_1	section2209	544	viron_etc_clock	200	Quest_83008	None
83003	viron_etc_clock_2	section2810	544	viron_etc_clock	200	Quest_89201	None
83004	viron_etc_clock_3	section2811	544	viron_etc_clock	200	Quest_89202	None
83005	viron_etc_clock_4	section2812	544	viron_etc_clock	200	Quest_06009	None
83006	viron_etc_clock_5	section2813	544	viron_etc_clock	200	Quest_06010	None
83007	viron_etc_clock_6	section2813	544	viron_etc_clock	200	Quest_89203	None
83008	viron_etc_clock_7	section2814	544	viron_etc_clock	200	Quest_06011	None
83009	viron_etc_clock_8	section2210	544	viron_etc_clock	200	Quest_82513	None
83010	viron_etc_clock_9	section2210	544	viron_etc_clock	200	Quest_82514	None
83011	viron_etc_clock_10	section2815	544	viron_etc_clock	200	Quest_89204	None
83012	viron_etc_clock_11	section2211	544	viron_etc_clock	200	Quest_83009	None
83013	viron_etc_zenia	None	0	viron_etc	0	None	<$>112924</>
83014	viron_etc_zenia_1	section1867	465	viron_etc_zenia	200	Quest_82501	None
83015	viron_etc_zenia_2	section1868	465	viron_etc_zenia	200	Quest_82502	None
83016	viron_etc_zenia_3	section1869	465	viron_etc_zenia	200	Quest_82503	None
83017	viron_etc_zenia_4	section1870	465	viron_etc_zenia	200	Quest_82504	None
83018	viron_etc_zenia_5	section1871	465	viron_etc_zenia	200	Quest_82505	None
83019	viron_etc_BnW	None	0	viron_etc	0	None	<$>14669</>
83020	viron_etc_BnW_1	section1872	466	viron_etc_BnW	200	Quest_82004	None
83021	viron_etc_BnW_2	section1873	466	viron_etc_BnW	200	Quest_84008	None
83022	viron_etc_BnW_3	section1874	466	viron_etc_BnW	200	Quest_82005	None
83023	viron_etc_BnW_4	section1875	466	viron_etc_BnW	200	Quest_82006	None
83024	viron_etc_BnW_5_root1	None	0	viron_etc_BnW	0	None	<$>29588</>
83025	viron_etc_BnW_5_root1_1	section2192	466	viron_etc_BnW_5_root1	200	Quest_82007	None
83026	viron_etc_BnW_5_root1_2	section2192	466	viron_etc_BnW_5_root1	200	Quest_82512	None
83027	viron_etc_BnW_5_root2	None	0	viron_etc_BnW	0	None	<$>29589</>
83028	viron_etc_BnW_5_root2_1	section2193	466	viron_etc_BnW_5_root2	200	Quest_88002	None
83029	viron_etc_BnW_5_root2_2	section2193	466	viron_etc_BnW_5_root2	200	Quest_83006	None
83030	viron_etc_dominion	None	0	viron_etc	0	None	<$>14668</>
83031	viron_etc_dominion_1	section1866	464	viron_etc_dominion	200	Quest_87001	None
83032	viron_etc_dominion_2	section1866	464	viron_etc_dominion	200	Quest_84004	None
83033	viron_etc_dominion_3	section1866	464	viron_etc_dominion	200	Quest_87002	None
83034	viron_etc_dominion_4	section1866	464	viron_etc_dominion	200	Quest_88001	None
83035	viron_etc_dominion_5	section1866	464	viron_etc_dominion	200	Quest_89001	None
83036	viron_etc_dominion_6	section1866	464	viron_etc_dominion	200	Quest_89002	None
83037	viron_etc_dominion_7	section1866	464	viron_etc_dominion	200	Quest_89003	None
83038	viron_etc_dominion_8	section1866	464	viron_etc_dominion	200	Quest_89004	None
83039	viron_etc_dominion_9	section1866	464	viron_etc_dominion	200	Quest_89005	None
83040	viron_etc_dominion_10	section1866	464	viron_etc_dominion	200	Quest_84005	None
83041	viron_etc_dominion_11	section1866	464	viron_etc_dominion	200	Quest_83005	None
83042	viron_etc_dominion_12	section1866	464	viron_etc_dominion	200	Quest_87003	None
83043	viron_etc_dominion_13	section1866	464	viron_etc_dominion	200	Quest_84006	None
83044	viron_etc_oswalts	None	0	viron_etc	0	None	<$>64970</>
83045	viron_etc_oswalts_1	section2194	542	viron_etc_oswalts	200	Quest_141001	None
83046	viron_etc_oswalts_2	section2195	542	viron_etc_oswalts	200	Quest_141002	None
83047	viron_etc_oswalts_3	section2196	542	viron_etc_oswalts	200	Quest_141003	None
83048	viron_etc_oswalts_4	section2197	542	viron_etc_oswalts	200	Quest_141004	None
83049	viron_etc_oswalts_5	section2198	542	viron_etc_oswalts	200	Quest_141005	None
83050	viron_etc_oswalts_6	section2199	542	viron_etc_oswalts	200	Quest_141006	None
83051	viron_etc_oswalts_7	section2200	542	viron_etc_oswalts	200	Quest_141007	None
83052	viron_etc_oswalts_8	section2201	542	viron_etc_oswalts	200	Quest_141008	None
83053	viron_etc_oswalts_9	section2202	542	viron_etc_oswalts	200	Quest_141009	None
83054	viron_etc_oswalts_10	section2203	542	viron_etc_oswalts	200	Quest_141010	None
83055	viron_etc_oswalts_11	section2204	542	viron_etc_oswalts	200	Quest_141011	None
83056	viron_etc_oswalts_12	section1563	435	viron_etc_oswalts	200	Quest_141012	None
83057	viron_etc_oswalts_13	section1564	435	viron_etc_oswalts	200	Quest_141013	None
83058	viron_etc_oswalts_14	section1565	435	viron_etc_oswalts	200	Quest_141014	None
83059	viron_etc_ship	None	0	viron_etc	0	None	<$>112925</>
83060	viron_etc_ship_1	section2205	543	viron_etc_ship	200	Quest_142001	None
83061	viron_etc_ship_2	section2206	543	viron_etc_ship	200	Quest_142002	None
83062	viron_etc_ship_3	section2207	543	viron_etc_ship	200	Quest_142003	None
83063	viron_etc_ship_4	section2208	543	viron_etc_ship	200	Quest_142004	None
90001	bst_scenario_ep1	None	0	bst_scenario	0	None	<$>112926</>
90002	bst_scenario_ep1_1	section42	7	bst_scenario_ep1	200	Quest_150001	None
90003	bst_scenario_ep1_2	section42	7	bst_scenario_ep1	200	Quest_150002	None
90004	bst_scenario_ep1_3	section42	7	bst_scenario_ep1	200	Quest_150003	None
90005	bst_scenario_ep1_4	None	0	bst_scenario_ep1	0	None	<$>112927</>
90006	bst_scenario_jack	None	0	bst_scenario_ep1_4	0	None	<$>85</>
90007	bst_scenario_jack_1	section1635	449	bst_scenario_jack	200	Quest_150004	None
90008	bst_scenario_jack_2	section1636	449	bst_scenario_jack	200	Quest_150005	None
90009	bst_scenario_jack_3	section1637	449	bst_scenario_jack	200	Quest_150006	None
90010	bst_scenario_jack_4	section1638	449	bst_scenario_jack	200	Quest_150007	None
90011	bst_scenario_jack_5	section1639	449	bst_scenario_jack	200	Quest_150008	None
90012	bst_scenario_jack_6	section1640	449	bst_scenario_jack	200	Quest_150009	None
90013	bst_scenario_berneli	None	0	bst_scenario_ep1_4	0	None	<$>11086</>
90014	bst_scenario_berneli_1	section1652	451	bst_scenario_berneli	200	Quest_04010	None
90015	bst_scenario_berneli_2	section1653	451	bst_scenario_berneli	200	Quest_04011	None
90016	bst_scenario_berneli_3	section1654	451	bst_scenario_berneli	200	Quest_04012	None
90017	bst_scenario_berneli_4	section1655	451	bst_scenario_berneli	200	Quest_04013	None
90018	bst_scenario_berneli_5	section1656	451	bst_scenario_berneli	200	Quest_04014	None
90019	bst_scenario_berneli_6	section1657	451	bst_scenario_berneli	200	Quest_04015	None
90020	bst_scenario_berneli_7	section1658	451	bst_scenario_berneli	200	Quest_04016	None
90021	bst_scenario_berneli_8	section1659	451	bst_scenario_berneli	200	Quest_04017	None
90022	bst_scenario_berneli_9	section1660	451	bst_scenario_berneli	200	Quest_04018	None
90023	bst_scenario_berneli_10	section1661	451	bst_scenario_berneli	200	Quest_04019	None
90024	bst_scenario_berneli_11	section1662	451	bst_scenario_berneli	200	Quest_04020	None
90025	bst_scenario_berneli_12	section1663	451	bst_scenario_berneli	200	Quest_04021	None
90026	bst_scenario_berneli_13	section1664	451	bst_scenario_berneli	200	Quest_04022	None
90027	bst_scenario_berneli_14	section1665	451	bst_scenario_berneli	200	Quest_04023	None
90028	bst_scenario_berneli_15	section1666	451	bst_scenario_berneli	200	Quest_04024	None
90029	bst_scenario_berneli_16	section1666	451	bst_scenario_berneli	200	Quest_04025	None
90030	bst_scenario_berneli_17	section1667	451	bst_scenario_berneli	200	Quest_04026	None
90031	bst_scenario_berneli_18	section1668	451	bst_scenario_berneli	200	Quest_04027	None
90032	bst_scenario_berneli_19	section1669	451	bst_scenario_berneli	200	Quest_04028	None
90033	bst_scenario_berneli_20	section1670	451	bst_scenario_berneli	200	Quest_04029	None
90034	bst_scenario_berneli_21	section1671	451	bst_scenario_berneli	200	Quest_04030	None
90035	bst_scenario_berneli_22	section1672	451	bst_scenario_berneli	200	Quest_04031	None
90036	bst_scenario_berneli_23	section1673	451	bst_scenario_berneli	200	Quest_04032	None
90037	bst_scenario_berneli_24	section1674	451	bst_scenario_berneli	200	Quest_04033	None
90038	bst_scenario_berneli_25	section1675	451	bst_scenario_berneli	200	Quest_04034	None
90039	bst_scenario_berneli_26	section1676	451	bst_scenario_berneli	200	Quest_04035	None
90040	bst_scenario_berneli_27	section1677	451	bst_scenario_berneli	200	Quest_04036	None
90041	bst_scenario_selva	None	0	bst_scenario_ep1_4	0	None	<$>113596</>
90042	bst_scenario_selva_1	section1678	452	bst_scenario_selva	200	Quest_58014	None
90043	bst_scenario_selva_2	section1679	452	bst_scenario_selva	200	Quest_58015	None
90044	bst_scenario_selva_3	section1680	452	bst_scenario_selva	200	Quest_58016	None
90045	bst_scenario_selva_4	section1681	452	bst_scenario_selva	200	Quest_58017	None
90046	bst_scenario_selva_5	section1682	452	bst_scenario_selva	200	Quest_58018	None
90047	bst_scenario_raven	None	0	bst_scenario_ep1_4	0	None	<$>112929</>
90048	bst_scenario_raven_1	section1641	450	bst_scenario_raven	200	Quest_85019	None
90049	bst_scenario_raven_2	section1642	450	bst_scenario_raven	200	Quest_85020	None
90050	bst_scenario_raven_3	section1643	450	bst_scenario_raven	200	Quest_85021	None
90051	bst_scenario_raven_4	section1644	450	bst_scenario_raven	200	Quest_85022	None
90052	bst_scenario_raven_5	section1645	450	bst_scenario_raven	200	Quest_85023	None
90053	bst_scenario_raven_6	section1646	450	bst_scenario_raven	200	Quest_85024	None
90054	bst_scenario_raven_7	section1647	450	bst_scenario_raven	200	Quest_85025	None
90055	bst_scenario_raven_8	section1648	450	bst_scenario_raven	200	Quest_85026	None
90056	bst_scenario_raven_9	section1649	450	bst_scenario_raven	200	Quest_85027	None
90057	bst_scenario_raven_10	section1650	450	bst_scenario_raven	200	Quest_85028	None
90058	bst_scenario_raven_11	section1651	450	bst_scenario_raven	200	Quest_85029	None
90059	bst_scenario_ep1_5	section47	7	bst_scenario_ep1	200	Quest_150010	None
90060	bst_scenario_ep2	None	0	bst_scenario	0	None	<$>91230</>
90061	bst_scenario_ep2_1	section48	7	bst_scenario_ep2	200	Quest_150011	None
90062	bst_scenario_ep2_2	section2512	7	bst_scenario_ep2	200	Quest_150012	None
90063	bst_scenario_ep3	None	0	bst_scenario	0	None	<$>92859</>
90064	bst_scenario_ep3_1	section49	7	bst_scenario_ep3	200	Quest_150013	None
90065	bst_scenario_ep3_2	section49	7	bst_scenario_ep3	200	Quest_150014	None
90066	bst_scenario_ep3_3	section49	7	bst_scenario_ep3	200	Quest_150015	None
90067	bst_scenario_ep3_4	section49	7	bst_scenario_ep3	200	Quest_150016	None
90068	bst_scenario_ep4	None	0	bst_scenario	0	None	<$>112930</>
90069	bst_scenario_ep4_1	section50	7	bst_scenario_ep4	200	Quest_150017	None
90070	bst_scenario_ep4_2	section2540	7	bst_scenario_ep4	200	Quest_150018	None
90071	bst_scenario_ep4_3	section2540	7	bst_scenario_ep4	200	Quest_150019	None
90072	bst_scenario_ep4_4	section2541	7	bst_scenario_ep4	200	Quest_150020	None
90073	bst_scenario_ep5_line1	None	0	bst_scenario	0	None	<$>112931</>
90074	bst_scenario_ep5_line1_1	section52	7	bst_scenario_ep5_line1	200	Quest_150021	None
90075	bst_scenario_ep5_line1_2	section52	7	bst_scenario_ep5_line1	200	Quest_150022	None
90076	bst_scenario_ep5_line1_3	section52	7	bst_scenario_ep5_line1	200	Quest_150023	None
90077	bst_scenario_ep5_line1_4	section52	7	bst_scenario_ep5_line1	200	Quest_150024	None
90078	bst_scenario_ep5_line1_5	section52	7	bst_scenario_ep5_line1	200	Quest_150027	None
90079	bst_scenario_ep5_line2	None	0	bst_scenario	0	None	<$>112932</>
90080	bst_scenario_ep5_line2_1	section51	7	bst_scenario_ep5_line2	200	Quest_150025	None
90081	bst_scenario_ep5_line2_2	section51	7	bst_scenario_ep5_line2	200	Quest_150026	None
90082	bst_scenario_ep6	None	0	bst_scenario	0	None	<$>112933</>
90083	bst_scenario_ep6_1	section53	7	bst_scenario_ep6	200	Quest_150028	None
90084	bst_scenario_ep6_2	section53	7	bst_scenario_ep6	200	Quest_150029	None
90085	bst_scenario_ep6_3	section2542	7	bst_scenario_ep6	200	Quest_150030	None
90086	bst_scenario_ep6_4	section2542	7	bst_scenario_ep6	200	Quest_150031	None
90087	bst_scenario_ep6_5	section2542	7	bst_scenario_ep6	200	Quest_150032	None
90088	bst_scenario_ep6_6	section2542	7	bst_scenario_ep6	200	Quest_150033	None
90089	bst_scenario_ep6_7	section2543	7	bst_scenario_ep6	200	Quest_150034	None
90090	bst_scenario_ep6_8	section2543	7	bst_scenario_ep6	200	Quest_150035	None
90091	bst_scenario_ep6_9	section2543	7	bst_scenario_ep6	200	Quest_150036	None
90092	bst_scenario_ep7	None	0	bst_scenario	0	None	<$>101141</>
90093	bst_scenario_ep7_1	section2543	7	bst_scenario_ep7	200	Quest_150037	None
90094	bst_scenario_ep7_2	section2543	7	bst_scenario_ep7	200	Quest_150038	None
90095	bst_scenario_ep7_3	section2543	7	bst_scenario_ep7	200	Quest_150039	None
90096	bst_scenario_ep7_4	section2543	7	bst_scenario_ep7	200	Quest_150040	None
90097	bst_scenario_ep8	None	0	bst_scenario	0	None	<$>112934</>
90098	bst_scenario_ep8_1	section54	7	bst_scenario_ep8	200	Quest_150041	None
90099	bst_scenario_ep8_2	section54	7	bst_scenario_ep8	200	Quest_150042	None
90100	bst_scenario_ep8_3	section54	7	bst_scenario_ep8	200	Quest_150043	None
90101	bst_scenario_ep8_4	section54	7	bst_scenario_ep8	200	Quest_150044	None
91001	bst_scout_kano	section2	2	bst_scout	0	None	<$>88702</>
91002	bst_scout_kano_1	section1262	382	bst_scout_kano	200	Quest_00050	None
91003	bst_scout_kano_2	section1263	382	bst_scout_kano	200	Quest_00051	None
91004	bst_scout_kano_3	section1264	382	bst_scout_kano	200	Quest_00052	None
91005	bst_scout_kano_4	section1265	382	bst_scout_kano	200	Quest_00053	None
91006	bst_scout_kano_5	section1266	382	bst_scout_kano	200	Quest_00054	None
91007	bst_scout_kano_6	section1267	382	bst_scout_kano	200	Quest_00055	None
91008	bst_scout_kano_7	section1268	382	bst_scout_kano	200	Quest_00056	None
91009	bst_scout_kano_8	section1269	382	bst_scout_kano	200	Quest_00057	None
91010	bst_scout_kano_9	section1270	382	bst_scout_kano	200	Quest_00058	None
91011	bst_scout_kano_10	section1271	382	bst_scout_kano	200	Quest_00059	None
91012	bst_scout_kano_11	section1272	382	bst_scout_kano	200	Quest_00060	None
91013	bst_scout_heyran	None	0	bst_scout	0	None	<$>85014</>
91014	bst_scout_heyran_1	section1253	380	bst_scout_heyran	200	Quest_03600	None
91015	bst_scout_heyran_2	section1254	380	bst_scout_heyran	200	Quest_03601	None
91016	bst_scout_heyran_3	section1255	380	bst_scout_heyran	200	Quest_03602	None
91017	bst_scout_heyran_4	section1256	380	bst_scout_heyran	200	Quest_03603	None
91018	bst_scout_heyran_5	section1257	380	bst_scout_heyran	200	Quest_03604	None
91019	bst_scout_barrel	None	0	bst_scout	0	None	<$>88705</>
91020	bst_scout_barrel_1	section1245	379	bst_scout_barrel	200	Quest_23100	None
91021	bst_scout_barrel_2	section1246	379	bst_scout_barrel	200	Quest_23101	None
91022	bst_scout_barrel_3	section1247	379	bst_scout_barrel	200	Quest_23102	None
91023	bst_scout_barrel_4	section1248	379	bst_scout_barrel	200	Quest_23103	None
91024	bst_scout_barrel_5	section1249	379	bst_scout_barrel	200	Quest_23104	None
91025	bst_scout_barrel_6	section1250	379	bst_scout_barrel	200	Quest_23105	None
91026	bst_scout_barrel_7	section1251	379	bst_scout_barrel	200	Quest_23106	None
91027	bst_scout_barrel_8	section1252	379	bst_scout_barrel	200	Quest_23107	None
91028	bst_scout_marchetti	None	0	bst_scout	0	None	<$>88700</>
91029	bst_scout_marchetti_1	section1237	377	bst_scout_marchetti	200	Quest_150201	None
91030	bst_scout_marchetti_2	section1238	377	bst_scout_marchetti	200	Quest_150202	None
91031	bst_scout_marchetti_3	section1239	377	bst_scout_marchetti	200	Quest_150203	None
91032	bst_scout_marchetti_4	section1240	377	bst_scout_marchetti	200	Quest_150204	None
91033	bst_scout_marchetti_5	section1241	377	bst_scout_marchetti	200	Quest_150205	None
91034	bst_scout_marchetti_6	section1242	377	bst_scout_marchetti	200	Quest_150206	None
91035	bst_scout_marchetti_7	section1243	377	bst_scout_marchetti	200	Quest_150207	None
91036	bst_scout_olivia	None	0	bst_scout	0	None	<$>84326</>
91037	bst_scout_olivia_1	section1273	383	bst_scout_olivia	200	Quest_142700	None
91038	bst_scout_olivia_2	section1274	383	bst_scout_olivia	200	Quest_142701	None
91039	bst_scout_olivia_3	section1276	383	bst_scout_olivia	200	Quest_142702	None
91040	bst_scout_hektor	None	0	bst_scout	0	None	<$>179644</>
91041	bst_scout_hektor_1	None	0	bst_scout_hektor	200	Quest_144301	None
91042	bst_scout_hektor_2	None	0	bst_scout_hektor	200	Quest_144302	None
91043	bst_scout_hektor_3	None	0	bst_scout_hektor	200	Quest_144303	None
91044	bst_scout_hektor_4	None	0	bst_scout_hektor	200	Quest_144304	None
91045	bst_scout_hektor_5	None	0	bst_scout_hektor	200	Quest_144305	None
91046	bst_scout_hektor_6	None	0	bst_scout_hektor	200	Quest_144306	None
91047	bst_scout_hektor_7	None	0	bst_scout_hektor	200	Quest_144307	None
91048	bst_scout_hektor_8	None	0	bst_scout_hektor	200	Quest_144308	None
92001	bst_sub_jd	None	0	bst_sub	0	None	<$>112935</>
92002	bst_sub_jd_1	section1633	448	bst_sub_jd	200	Quest_00070	None
92003	bst_sub_jd_2	section1634	448	bst_sub_jd	200	Quest_00071	None
92004	bst_sub_jd_3	section1634	448	bst_sub_jd	200	Quest_00072	None
92005	bst_sub_jd2	None	0	bst_sub	0	None	<$>112936</>
92006	bst_sub_jd2_1	section1627	446	bst_sub_jd2	200	Quest_142515	None
92007	bst_sub_berneli	None	0	bst_sub	0	None	<$>112875</>
92008	bst_sub_berneli_1	section3116	736	bst_sub_berneli	200	Quest_04037	None
92009	bst_sub_berneli_2	section3117	736	bst_sub_berneli	200	Quest_04038	None
92010	bst_sub_selva	None	0	bst_sub	0	None	<$>112937</>
92011	bst_sub_selva_1	section3118	737	bst_sub_selva	200	Quest_58019	None
92012	bst_sub_selva_2	section3119	737	bst_sub_selva	200	Quest_58020	None
92013	bst_sub_selva_3	section3120	737	bst_sub_selva	200	Quest_58021	None
93001	bst_etc_ork	None	0	bst_etc	0	None	<$>84410</>
93002	bst_etc_ork_1	section3121	738	bst_etc_ork	200	Quest_142301	None
93003	bst_etc_lica	None	0	bst_etc	0	None	<$>89569</>
93004	bst_etc_lica_1	section3122	739	bst_etc_lica	200	Quest_142307	None
93005	bst_etc_cymondaniel	None	0	bst_etc	0	None	<$>91369</>
93006	bst_etc_cymondaniel_1	None	0	bst_etc_cymondaniel	200	Quest_142316	None
93007	bst_etc_victore	None	0	bst_etc	0	None	<$>112938</>
93008	bst_etc_victore_1	section3123	741	bst_etc_victore	200	Quest_142157	None
93009	bst_etc_victore_2	section3123	741	bst_etc_victore	200	Quest_142212	None
93010	bst_etc_cherina	None	0	bst_etc	0	None	<$>90371</>
93011	bst_etc_cherina_1	section3124	742	bst_etc_cherina	200	Quest_142162	None
93012	bst_etc_gregory	None	0	bst_etc	0	None	<$>112939</>
93013	bst_etc_gregory_1	None	0	bst_etc_gregory	200	Quest_142161	None
93014	bst_etc_gregory_2	None	0	bst_etc_gregory	200	Quest_142013	None
93015	bst_etc_gregory_3	None	0	bst_etc_gregory	200	Quest_142014	None
93016	bst_etc_gregory_4	None	0	bst_etc_gregory	200	Quest_142015	None
93017	bst_etc_durang	None	0	bst_etc	0	None	<$>89534</>
93018	bst_etc_durang_1	section3129	744	bst_etc_durang	200	Quest_142305	None
93019	bst_etc_doraph	None	0	bst_etc	0	None	<$>112940</>
93020	bst_etc_doraph_1	section3155	745	bst_etc_doraph	200	Quest_142156	None
93021	bst_etc_peterdemire	None	0	bst_etc	0	None	<$>112941</>
93022	bst_etc_peterdemire_1	section3157	746	bst_etc_peterdemire	200	Quest_142154	None
93023	bst_etc_peterdemire_2	section3158	746	bst_etc_peterdemire	200	Quest_142102	None
93024	bst_etc_peterdemire_3	section3158	746	bst_etc_peterdemire	200	Quest_142103	None
93025	bst_etc_peterdemire_4	section3159	746	bst_etc_peterdemire	200	Quest_142104	None
93026	bst_etc_peterdemire_5	section3159	746	bst_etc_peterdemire	200	Quest_142105	None
93027	bst_etc_peterdemire_6	section3159	746	bst_etc_peterdemire	200	Quest_142106	None
93028	bst_etc_peterdemire_7	section3160	746	bst_etc_peterdemire	200	Quest_142107	None
93029	bst_etc_peterdemire_8	section3160	746	bst_etc_peterdemire	200	Quest_142108	None
93030	bst_etc_peterdemire_9	section3160	746	bst_etc_peterdemire	200	Quest_142109	None
93031	bst_etc_peterdemire_10	section3161	746	bst_etc_peterdemire	200	Quest_142110	None
93032	bst_etc_peterdemire_11	section3162	746	bst_etc_peterdemire	200	Quest_142111	None
93033	bst_etc_peterdemire_12	section3163	746	bst_etc_peterdemire	200	Quest_142112	None
93034	bst_etc_peterdemire_13	section3164	746	bst_etc_peterdemire	200	Quest_142113	None
93035	bst_etc_explosion1	None	0	bst_etc	0	None	<$>112942</>
93036	bst_etc_explosion1_1	section2217	546	bst_etc_explosion1	200	Quest_142600	None
93037	bst_etc_explosion1_2	section2218	546	bst_etc_explosion1	200	Quest_142601	None
93038	bst_etc_explosion2	None	0	bst_etc	0	None	<$>112943</>
93039	bst_etc_explosion2_1	section2219	546	bst_etc_explosion2	200	Quest_142604	None
93040	bst_etc_explosion2_2	section2219	546	bst_etc_explosion2	200	Quest_142605	None
100001	arm_scenario_1	None	0	arm_scenario	0	None	<$>115064</>
100002	arm_scenario_1_1	section2860	684	arm_scenario_1	200	Quest_170002	None
100003	arm_scenario_1_2	section2861	684	arm_scenario_1	200	Quest_170003	None
100004	arm_scenario_1_3	section2862	684	arm_scenario_1	200	Quest_170004	None
100005	arm_scenario_1_4	section2863	684	arm_scenario_1	200	Quest_170005	None
100006	arm_scenario_1_5	section2864	684	arm_scenario_1	200	Quest_170006	None
100007	arm_scenario_1_6	section2865	684	arm_scenario_1	200	Quest_170007	None
100008	arm_scenario_1_7	section2866	684	arm_scenario_1	200	Quest_170008	None
100009	arm_scenario_1_8	section2867	684	arm_scenario_1	200	Quest_170009	None
100010	arm_scenario_1_9	section2868	684	arm_scenario_1	200	Quest_170010	None
100011	arm_scenario_1_10	section2869	684	arm_scenario_1	200	Quest_170011	None
100012	arm_scenario_1_11	section2870	684	arm_scenario_1	200	Quest_170012	None
100013	arm_scenario_1_12	section2871	684	arm_scenario_1	200	Quest_170013	None
100014	arm_scenario_1_13	section2872	684	arm_scenario_1	200	Quest_170014	None
100015	arm_scenario_1_14	section2873	684	arm_scenario_1	200	Quest_170015	None
100016	arm_scenario_1_15	section2874	684	arm_scenario_1	200	Quest_170016	None
100017	arm_scenario_1_16	section2875	684	arm_scenario_1	200	Quest_170017	None
100018	arm_scenario_1_17	section2876	684	arm_scenario_1	200	Quest_170018	None
100019	arm_scenario_1_18	section2877	684	arm_scenario_1	200	Quest_170019	None
100020	arm_scenario_1_19	section2878	684	arm_scenario_1	200	Quest_170020	None
100021	arm_scenario_2	None	0	arm_scenario	0	None	<$>125268</>
100022	arm_scenario_2_1	section3004	707	arm_scenario_2	200	Quest_170021	None
100023	arm_scenario_2_2	section3005	707	arm_scenario_2	200	Quest_170022	None
100024	arm_scenario_2_3	section3006	707	arm_scenario_2	200	Quest_170023	None
100025	arm_scenario_2_4	section3007	707	arm_scenario_2	200	Quest_170024	None
100026	arm_scenario_2_5	section3008	707	arm_scenario_2	200	Quest_170025	None
100027	arm_scenario_2_6	section3009	707	arm_scenario_2	200	Quest_170026	None
100028	arm_scenario_2_7	section3010	707	arm_scenario_2	200	Quest_170027	None
100029	arm_scenario_2_8	section3011	707	arm_scenario_2	200	Quest_170028	None
100030	arm_scenario_2_9	section3012	707	arm_scenario_2	200	Quest_170029	None
100031	arm_scenario_2_10	section3013	707	arm_scenario_2	200	Quest_170030	None
100032	arm_scenario_3	None	0	arm_scenario	0	None	<$>129079</>
100033	arm_scenario_3_1	section3047	717	arm_scenario_3	200	Quest_170031	None
100034	arm_scenario_3_2	section3049	717	arm_scenario_3	200	Quest_170032	None
100035	arm_scenario_3_3	section3050	717	arm_scenario_3	200	Quest_170033	None
100036	arm_scenario_3_4	section3051	717	arm_scenario_3	200	Quest_170034	None
