ClassID	ClassName	Condition1	Condition2	Condition3	Condition4	Condition5	Condition6	Condition7	Condition8	Location1	Location2	Location3	Location4	Location5	Location6	Location7	Location8	Map1	Map2	Map3	Map4	Map5	Map6	Map7	Map8	Npc1	Npc2	Npc3	Npc4	Npc5	Npc6	Npc7	Npc8	QuestLv1	QuestLv2	QuestLv3	QuestLv4	QuestLv5	QuestLv6	QuestLv7	QuestLv8	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Scenario	StartMap	StartNpc	Title	TotalStage	Type	WarLocation1	WarLocation2	WarLocation3	WarLocation4	WarLocation5	WarLocation6	WarLocation7	WarLocation8
40050	Quest_40050	<$>223835</>	None	<$>223836</>	<$>223837</>	None	<$>223838</>	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>224401</>	<$>220229</>	None	None	alt_basic	None	alt_basic	alt_basic	None	alt_basic	None	None	C1_ALT_WILLAM	None	C1_ALT_WILLAM	C1_ALT_WILLAM	None	C1_ALT_WILLAM	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>35882</>	None	None	<$>223834</>	None	None	<$>223833</>	6	Msg	None	fld_alt01 - -	None	None	fld_auch - -	None	None	None
40051	Quest_40051	<$>223840</>	None	<$>223841</>	<$>223842</>	None	<$>223843</>	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>224402</>	<$>220229</>	None	None	alt_basic	None	alt_basic	alt_basic	None	alt_basic	None	None	C1_ALT_LUCIA	None	C1_ALT_LUCIA	C1_ALT_LUCIA	None	C1_ALT_LUCIA	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223839</>	None	None	<$>221523</>	6	Msg	None	fld_alt01 - -	None	None	fld_auch - -	None	None	None
40052	Quest_40052	<$>223845</>	None	<$>223846</>	<$>223847</>	None	<$>223848</>	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>224403</>	<$>220229</>	None	None	alt_basic	None	alt_basic	alt_basic	None	alt_basic	None	None	C1_ALT_JD	None	C1_ALT_JD	C1_ALT_JD	None	C1_ALT_JD	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223844</>	None	None	<$>221490</>	6	Msg	None	fld_alt01 - -	None	None	fld_auch - -	None	None	None
40053	Quest_40053	<$>223851</>	None	<$>223852</>	<$>223853</>	None	<$>223854</>	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>224404</>	<$>220229</>	None	None	alt_basic	None	alt_basic	alt_basic	None	alt_basic	None	None	C1_ALT_KANO	None	C1_ALT_KANO	C1_ALT_KANO	None	C1_ALT_KANO	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223850</>	None	None	<$>223849</>	6	Msg	None	fld_alt01 - -	None	None	fld_auch - -	None	None	None
40054	Quest_40054	<$>223857</>	None	<$>223858</>	<$>223859</>	None	<$>223860</>	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>224405</>	<$>220229</>	None	None	alt_basic	None	alt_basic	alt_basic	None	alt_basic	None	None	C1_ALT_JOSHUA	None	C1_ALT_JOSHUA	C1_ALT_JOSHUA	None	C1_ALT_JOSHUA	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223856</>	None	None	<$>223855</>	6	Msg	None	fld_alt01 - -	None	None	fld_auch - -	None	None	None
40055	Quest_40055	<$>223863</>	None	<$>223864</>	<$>223865</>	None	<$>223866</>	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>220229</>	<$>224406</>	<$>220229</>	None	None	alt_basic	None	alt_basic	alt_basic	None	alt_basic	None	None	C1_ALT_EILEENRARE	None	C1_ALT_EILEENRARE	C1_ALT_EILEENRARE	None	C1_ALT_EILEENRARE	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223862</>	None	None	<$>223861</>	6	Msg	None	fld_alt01 - -	None	None	fld_auch - -	None	None	None
40068	Quest_40068	<$>234133</>	<$>234484</>	None	None	None	None	None	None	<$>234116</>	<$>234116</>	None	None	None	None	None	None	dun_qiritatio01	None	None	None	None	None	None	None	C1_QUIRI_CASSANDRA	None	None	None	None	None	None	None	130	130	1	1	1	1	130	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>234129</>	None	None	<$>234132</>	2	Msg	None	dun_qiritatio01 27 -5081 3439	None	None	None	None	None	None
41003	Quest_41003	None	None	None	<$>223876</>	None	None	None	None	<$>224407</>	<$>47336</>	<$>224408</>	<$>223871</>	None	None	None	None	None	None	None	bah_old	None	None	None	None	None	None	None	C1_BAH_LEONORA	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	None	<$>35882</>	None	None	None	None	<$>223874</>	None	None	<$>223873</>	5	Choice	btl_bah01 - -	mission_masung_bah - -	btl_bah03 - -	None	None	None	None	None
41004	Quest_41004	<$>223879</>	<$>223880</>	<$>223881</>	None	None	None	None	None	<$>47486</>	<$>54119</>	<$>47486</>	None	None	None	None	None	btl_ktv04	None	btl_ktv04	None	None	None	None	None	C1_KTV_INVIERNO	None	C1_KTV_INVIERNO	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>223878</>	None	None	<$>223877</>	4	Choice	None	btl_ktv03 - - btl_ktv04 - -	None	None	None	None	None	None
41102	Quest_41102	<$>117598</>	None	<$>117598</>	None	None	None	None	None	<$>114033</>	<$>224409</>	<$>114033</>	None	None	None	None	None	arm_cathedral	arm_dunbasic	arm_cathedral	None	None	None	None	None	C1_ARM_LENON	arm_necrobible	C1_ARM_LENON	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>223927</>	None	None	<$>223930</>	3	Choice	None	None	None	None	None	None	None	None
41103	Quest_41103	<$>166542</>	<$>117598</>	None	None	None	None	None	None	<$>106355</>	<$>114033</>	<$>223934</>	<$>141981</>	<$>224410</>	<$>224411</>	None	None	arm_basic	arm_cathedral	None	None	arm_dunbasic	arm_dunbasic	None	None	C1_ARM_SURAN	C1_ARM_LENON	None	None	arm_necrobible	arm_necrobible	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223933</>	None	None	<$>223932</>	6	Choice	None	None	dun_arm03 - -	dun_arm04 - -	None	None	None	None
41113	Quest_41113	None	<$>209746</>	<$>224412</>	None	<$>209746</>	<$>203484</>	None	None	<$>223948</>	<$>203287</>	<$>203287</>	<$>224413</>	<$>203287</>	<$>203291</>	None	None	None	ile_basic	ile_basic	None	ile_basic	dun_casile01_normal	None	None	None	ile_basic_shop	ile_basic_shop	None	ile_basic_shop	C1_ILE_JOSHUA	None	None	130	130	130	130	130	130	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>223947</>	None	None	<$>223946</>	5	Choice	dun_casile02_normal - - dun_casile02_hard - -	None	None	fld_ile02 3657 16974 -381	None	None	None	None
41114	Quest_41114	<$>203484</>	None	<$>203484</>	None	<$>203484</>	None	None	None	<$>203291</>	<$>223953</>	<$>203291</>	<$>224414</>	<$>203291</>	None	None	None	dun_casile01_normal	None	dun_casile01_normal	None	dun_casile01_normal	None	None	None	C1_ILE_JOSHUA	None	C1_ILE_JOSHUA	None	C1_ILE_JOSHUA	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>223952</>	None	None	<$>223951</>	5	Choice	None	dun_casile02_normal - - dun_casile02_hard - -	None	reb_basic - -	None	None	None	None
41122	Quest_41122	None	None	None	<$>223964</>	None	None	None	None	<$>224415</>	<$>223963</>	<$>163301</>	<$>3976</>	None	None	None	None	None	None	None	reb_basic	None	None	None	None	None	None	None	C1_REB_SHARIF	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>200774</>	None	None	None	None	<$>223961</>	None	None	<$>223960</>	5	Choice	fld_auch1 - -	mission_masung_cas01 - -	btl_viron01 - - btl_viron02 - - btl_viron03 - -	None	None	None	None	None
41123	Quest_41123	None	None	None	<$>223964</>	None	None	None	None	<$>47976</>	<$>223968</>	<$>163301</>	<$>3976</>	None	None	None	None	None	None	None	reb_basic	None	None	None	None	None	None	None	C1_REB_SHARIF	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>200774</>	None	None	None	None	<$>223966</>	None	None	<$>223965</>	5	Choice	fld_coim -17517 5428 801	mission_masung_cas02 - -	btl_viron02 - - btl_viron03 - -	None	None	None	None	None
41124	Quest_41124	None	None	None	<$>223964</>	None	None	None	None	<$>47975</>	<$>223972</>	<$>163301</>	<$>3976</>	None	None	None	None	None	None	None	reb_basic	None	None	None	None	None	None	None	C1_REB_SHARIF	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>200774</>	None	None	None	None	<$>223970</>	None	None	<$>223969</>	5	Choice	fld_coim -17517 5428 801	mission_masung_ktv - -	btl_viron01 - - btl_viron02 - - btl_viron03 - -	None	None	None	None	None
41151	Quest_41151	<$>160428</>	None	<$>160428</>	None	None	None	None	None	<$>54904</>	<$>29411</>	<$>54904</>	None	None	None	None	None	cas_basic	None	cas_basic	None	None	None	None	None	C1_CAS_ADRIANA	None	C1_CAS_ADRIANA	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>223997</>	None	None	<$>223996</>	3	Choice	None	cas_basic 3406 5824 1583	None	None	None	None	None	None
41152	Quest_41152	<$>160391</>	None	None	None	<$>160391</>	None	None	None	<$>47860</>	<$>47858</>	<$>54847</>	<$>224416</>	<$>47860</>	None	None	None	viron_basic	None	None	None	viron_basic	None	None	None	C1_VIRON_LEONELE	None	None	None	C1_VIRON_LEONELE	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>223999</>	None	None	<$>223998</>	5	Choice	None	btl_cas01 - -	btl_cas01 41098 -1508 -375	btl_cas02 - -	None	None	None	None
41154	Quest_41154	None	<$>160428</>	<$>160391</>	<$>160428</>	None	None	None	None	<$>148805</>	<$>54904</>	<$>47860</>	<$>54904</>	None	None	None	None	None	cas_basic	viron_basic	cas_basic	None	None	None	None	None	C1_CAS_ADRIANA	C1_VIRON_LEONELE	C1_CAS_ADRIANA	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>36766</>	None	None	None	None	<$>224007</>	None	None	<$>224006</>	4	Choice	btl_cas02 -40 40067 6397	None	None	None	None	None	None	None
42001	Quest_42001	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	1	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224010</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42002	Quest_42002	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224011</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42003	Quest_42003	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224012</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42004	Quest_42004	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224013</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42005	Quest_42005	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224014</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42006	Quest_42006	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224015</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42007	Quest_42007	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224016</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42008	Quest_42008	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224016</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42009	Quest_42009	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224016</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
42010	Quest_42010	None	None	None	None	None	None	None	None	<$>220229</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	130	130	130	1	1	1	1	1	None	None	None	None	None	None	None	None	<$>224016</>	None	None	<$>224009</>	1	Choice	None	None	None	None	None	None	None	None
43001	Quest_43001	<$>166537</>	None	<$>224019</>	None	<$>224019</>	None	None	None	<$>220229</>	<$>223663</>	<$>220229</>	<$>223663</>	<$>220229</>	None	None	None	alt_basic	None	alt_basic	None	alt_basic	None	None	None	C1_ALT_BATPAN	None	C1_ALT_BATPAN	None	C1_ALT_BATPAN	None	None	None	130	130	130	130	130	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	<$>224018</>	alt_basic	C1_ALT_BATPAN	<$>224017</>	5	Scout	None	fld_alt01 - -	None	fld_alt01 - -	None	None	None	None
43002	Quest_43002	<$>160466</>	<$>224022</>	<$>224022</>	<$>224022</>	<$>224023</>	<$>224024</>	<$>224024</>	<$>224024</>	<$>220229</>	<$>223663</>	<$>223663</>	<$>223663</>	<$>220229</>	<$>223663</>	<$>223663</>	<$>223663</>	alt_basic	None	None	None	alt_basic	None	None	None	C1_ALT_LEONA	None	None	None	C1_ALT_LEONA	None	None	None	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>224021</>	None	None	<$>224020</>	8	Scout	None	fld_alt01 32477 -25463 239	fld_alt01 6943 17554 867	fld_alt01 -23649 30699 999	None	fld_alt01 32477 -25463 239	fld_alt01 6943 17554 867	fld_alt01 -23649 30699 999
43003	Quest_43003	<$>224027</>	<$>224028</>	<$>224029</>	None	<$>224030</>	<$>224031</>	<$>224032</>	None	<$>220229</>	<$>220229</>	<$>220229</>	<$>114035</>	<$>220229</>	<$>220229</>	<$>220229</>	None	alt_basic	alt_basic	alt_basic	None	alt_basic	alt_basic	alt_basic	None	C1_ALT_LEONA	C1_ALT_OLGA	C1_ALT_OLGA	None	C1_ALT_OLGA	C1_ALT_LEONA	C1_ALT_LEONA	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>224026</>	None	None	<$>224025</>	7	Scout	None	None	None	btl_arm01 - -	None	None	None	None
43004	Quest_43004	<$>224035</>	None	None	<$>224036</>	<$>160466</>	<$>224037</>	<$>160466</>	<$>224038</>	<$>223664</>	<$>223664</>	<$>223664</>	<$>223664</>	<$>220229</>	<$>223664</>	<$>220229</>	<$>223664</>	None	None	None	fld_alt02	alt_basic	fld_alt02	alt_basic	fld_alt02	None	None	None	C1_ALT_COA	C1_ALT_LEONA	C1_ALT_COA	C1_ALT_LEONA	C1_ALT_COA	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>224034</>	None	None	<$>224033</>	8	Scout	fld_alt02 22008 -22706 8931	fld_alt02 - -	fld_alt02 - -	None	None	None	None	None
43005	Quest_43005	<$>224041</>	<$>166537</>	<$>224042</>	None	<$>224043</>	None	<$>166537</>	None	<$>220229</>	<$>220229</>	<$>220229</>	<$>223663</>	<$>220229</>	<$>28795</>	<$>220229</>	None	alt_basic	alt_basic	alt_basic	None	alt_basic	None	alt_basic	None	C1_ALT_LEONA	C1_ALT_BATPAN	C1_ALT_BATPAN	None	C1_ALT_BATPAN	None	C1_ALT_BATPAN	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>224040</>	None	None	<$>224039</>	7	Scout	None	None	None	fld_alt01 - -	None	btl_reb02 - -	None	None
43006	Quest_43006	<$>160466</>	<$>224046</>	<$>224047</>	None	<$>224048</>	None	<$>224048</>	None	<$>220229</>	<$>3977</>	<$>3977</>	<$>223664</>	<$>3977</>	<$>47400</>	<$>3977</>	None	alt_basic	auch_basic	auch_basic	None	auch_basic	None	auch_basic	None	C1_ALT_LEONA	C1_AUCH_MI	C1_AUCH_MI	None	C1_AUCH_MI	None	C1_AUCH_MI	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>224045</>	None	None	<$>224044</>	7	Scout	None	None	None	fld_alt02 - -	None	dun_jaq_c01 - -	None	None
43007	Quest_43007	<$>160466</>	<$>224051</>	<$>224052</>	None	<$>224053</>	None	<$>224051</>	<$>160466</>	<$>220229</>	<$>220229</>	<$>220229</>	<$>93177</>	<$>220229</>	<$>56823</>	<$>220229</>	<$>220229</>	alt_basic	alt_basic	alt_basic	None	alt_basic	None	alt_basic	alt_basic	C1_ALT_LEONA	C1_ALT_KANO	C1_ALT_KANO	None	C1_ALT_KANO	None	C1_ALT_KANO	C1_ALT_LEONA	130	130	130	130	130	130	130	130	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>224050</>	None	None	<$>224049</>	8	Scout	None	None	None	btl_bst01 - -	None	btl_bah01 - - btl_bah02 - - btl_bah03 - - btl_bah04 - -	None	None
43008	Quest_43008	<$>224056</>	<$>224057</>	<$>224056</>	<$>160466</>	None	None	None	None	<$>223664</>	<$>223664</>	<$>223664</>	<$>220229</>	None	None	None	None	fld_alt02	fld_alt02	fld_alt02	alt_basic	None	None	None	None	C1_ALT_CHARLOT	C1_ALT_COA	C1_ALT_CHARLOT	C1_ALT_LEONA	None	None	None	None	130	130	130	130	1	1	1	1	<$>27187</>	<$>27187</>	<$>219303</>	<$>27187</>	None	None	None	None	<$>224055</>	None	None	<$>224054</>	8	Scout	None	None	None	None	None	None	None	None
800335	Quest_800335	<$>234515</>	<$>234516</>	<$>234515</>	None	None	None	None	None	<$>3976</>	<$>3976</>	<$>3976</>	None	None	None	None	None	reb_basic	reb_basic	reb_basic	None	None	None	None	None	EVENT_NPC_COA	EVENT_NPC_COA	EVENT_NPC_COA	None	None	None	None	None	1	1	1	1	1	1	1	1	None	<$>219316</>	<$>219316</>	None	None	None	None	None	<$>224130</>	reb_basic	EVENT_NPC_COA	<$>234514</>	3	Event	None	None	None	None	None	None	None	None
67017	Quest_67017	<$>237401</>	<$>237402</>	<$>237403</>	<$>237823</>	<$>237405</>	<$>237406</>	<$>237407</>	None	<$>237256</>	<$>237256</>	<$>236528</>	<$>236527</>	<$>114037</>	<$>237256</>	<$>237256</>	None	None	None	None	None	arm_dunbasic	None	None	None	None	None	None	None	arm_necrobible	None	None	None	130	130	130	130	130	130	130	1	<$>27187</>	<$>27187</>	None	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	<$>237400</>	None	None	<$>237399</>	7	Msg	ifarm_basic 0 -14866 435	ifarm_basic -2 7738 -5	fld_ifarm01 - -	fld_ifarm02 - -, ifarm_basic -2 7738 -5	None	ifarm_basic -2 7738 -5	ifarm_basic -10 4183 -16	None
800111	Quest_800111	<$>231976</>	<$>224168</>	None	None	None	None	None	None	<$>190723</>	<$>3976</>	None	None	None	None	None	None	reb_basic	reb_basic	None	None	None	None	None	None	EVENT_STEAM_03SIM	EVENT_STEAM_03SIM	None	None	None	None	None	None	1	1	1	1	1	1	1	1	<$>224167</>	<$>224167</>	None	None	None	None	None	None	<$>224166</>	reb_basic	EVENT_STEAM_03SIM	<$>224165</>	2	Event	None	None	None	None	None	None	None	None
