ClassID	ClassName	Cumulative	Desc	DescFont	Grade	MaxValue	MinValue	Rarity	ReqGroupName	Script	Sound	SoundGrade	UseCashItem	Value
45024	Opt_GloveL2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	15	5	1	GLOVEL2	Option_IncASPD	None	2	FALSE	0
45025	Opt_GloveL2_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	10	5	1	GLOVEL2	Option_IncHR	None	2	FALSE	0
45026	Opt_GloveS2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	GLOVES2	Option_IncMHP2	None	2	FALSE	0
45027	Opt_GloveS2_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	100	1	1	GLOVES2	Option_IncMSP2	None	2	FALSE	0
45028	Opt_GloveS2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	GLOVES2	Option_IncDEF	None	2	FALSE	0
45029	Opt_GloveS2_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	15	5	1	GLOVES2	Option_IncASPD	None	2	FALSE	0
45030	Opt_GloveS2_IncMSP2	TRUE	<$>31110</>	bright_yellow_14_ol	1	10	5	1	GLOVES2	Option_IncMSP	sys_enchant_good.ogg	2	FALSE	0
46001	Opt_BootsM1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1500	1	1	BOOTSM1	Option_IncMHP2	None	2	FALSE	0
46002	Opt_BootsM1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BOOTSM1	Option_IncDEF	None	2	FALSE	0
46003	Opt_BootsM1_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	15	5	1	BOOTSM1	Option_IncMSPD	None	2	FALSE	0
46004	Opt_BootsL1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	BOOTSL1	Option_IncMHP2	None	2	FALSE	0
46005	Opt_BootsL1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BOOTSL1	Option_IncDEF	None	2	FALSE	0
46006	Opt_BootsL1_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	15	5	1	BOOTSL1	Option_IncMSPD	None	2	FALSE	0
46007	Opt_BootsS1_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	BOOTSS1	Option_IncMHP2	None	2	FALSE	0
46008	Opt_BootsS1_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BOOTSS1	Option_IncDEF	None	2	FALSE	0
46009	Opt_BootsS1_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	15	5	1	BOOTSS1	Option_IncMSPD	None	2	FALSE	0
46010	Opt_BootsM2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2500	1	1	BOOTSM2	Option_IncMHP2	None	2	FALSE	0
46011	Opt_BootsM2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BOOTSM2	Option_IncDEF	None	2	FALSE	0
46012	Opt_BootsM2_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	15	5	1	BOOTSM2	Option_IncMSPD	None	2	FALSE	0
46013	Opt_BootsL2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	BOOTSL2	Option_IncMHP2	None	2	FALSE	0
46014	Opt_BootsL2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BOOTSL2	Option_IncDEF	None	2	FALSE	0
46015	Opt_BootsL2_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	15	5	1	BOOTSL2	Option_IncMSPD	None	2	FALSE	0
46016	Opt_BootsS2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2000	1	1	BOOTSS2	Option_IncMHP2	None	2	FALSE	0
46017	Opt_BootsS2_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BOOTSS2	Option_IncDEF	None	2	FALSE	0
46018	Opt_BootsS2_IncMSPD	TRUE	<$>31088</>	water_blue_14_ol	0	15	5	1	BOOTSS2	Option_IncMSPD	None	2	FALSE	0
47001	Opt_Ring2_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1500	500	1	RING2	Option_IncMHP2	None	2	FALSE	0
47002	Opt_Ring2_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	150	1	1	RING2	Option_IncMSP2	None	2	FALSE	0
47003	Opt_Ring2_RedDam_Shoot	TRUE	<$>31130</>	bright_yellow_14_ol	1	5	1	1	RING2	Option_RedDam_Shoot	sys_enchant_good.ogg	2	FALSE	0
47004	Opt_Ring2_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	2	1	100	RING2	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
47101	Opt_Ring3_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1500	500	1	RING3	Option_IncMHP2	None	2	FALSE	0
47102	Opt_Ring3_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	150	1	1	RING3	Option_IncMSP2	None	2	FALSE	0
47103	Opt_Ring3_RedDam_Magic	TRUE	<$>31131</>	bright_yellow_14_ol	1	5	1	1	RING3	Option_RedDam_Magic	sys_enchant_good.ogg	2	FALSE	0
47104	Opt_Ring3_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	2	1	100	RING3	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
47201	Opt_Ring4_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	RING4	Option_IncMHP2	None	2	FALSE	0
47202	Opt_Ring4_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	150	100	1	RING4	Option_IncMSP2	None	2	FALSE	0
47203	Opt_Ring4_RedDam_Melee	TRUE	<$>31129</>	bright_yellow_14_ol	1	5	1	1	RING4	Option_RedDam_Melee	sys_enchant_good.ogg	2	FALSE	0
47204	Opt_Ring4_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	2	1	100	RING4	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
47205	Opt_Ring5_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1000	1	1	RING5	Option_IncMHP2	None	2	FALSE	0
47206	Opt_Ring5_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	150	100	1	RING5	Option_IncMSP2	None	2	FALSE	0
47207	Opt_Ring5_RedDam_Melee	TRUE	<$>31129</>	bright_yellow_14_ol	1	5	1	1	RING5	Option_RedDam_Melee	sys_enchant_good.ogg	2	FALSE	0
47208	Opt_Ring5_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	2	1	100	RING5	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
47301	Opt_EnRing_Melee_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	3000	1500	1	ENRING_MELEE	Option_IncMHP2	None	2	FALSE	0
47302	Opt_EnRing_Melee_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	250	50	1	ENRING_MELEE	Option_IncMSP2	None	2	FALSE	0
47303	Opt_EnRing_Melee_RedDam_Shoot	TRUE	<$>31130</>	bright_yellow_14_ol	1	7	2	1	ENRING_MELEE	Option_RedDam_Shoot	sys_enchant_good.ogg	2	FALSE	0
47304	Opt_EnRing_Melee_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	2	1	100	ENRING_MELEE	Option_IncSTR	sys_enchant_good.ogg	3	FALSE	0
47401	Opt_EnRing_Shoot_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	2500	1000	1	ENRING_SHOOT	Option_IncMHP2	None	2	FALSE	0
47402	Opt_EnRing_Shoot_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	250	50	1	ENRING_SHOOT	Option_IncMSP2	None	2	FALSE	0
47403	Opt_EnRing_Shoot_RedDam_Magic	TRUE	<$>31131</>	bright_yellow_14_ol	1	7	2	1	ENRING_SHOOT	Option_RedDam_Magic	sys_enchant_good.ogg	2	FALSE	0
47404	Opt_EnRing_Shoot_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	2	1	100	ENRING_SHOOT	Option_IncDEX	sys_enchant_good.ogg	3	FALSE	0
47501	Opt_EnRing_Magic_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1500	500	1	ENRING_MAGIC	Option_IncMHP2	None	2	FALSE	0
47502	Opt_EnRing_Magic_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	400	100	1	ENRING_MAGIC	Option_IncMSP2	None	2	FALSE	0
47503	Opt_EnRing_Magic_RedDam_Melee	TRUE	<$>31129</>	bright_yellow_14_ol	1	7	2	1	ENRING_MAGIC	Option_RedDam_Melee	sys_enchant_good.ogg	2	FALSE	0
47504	Opt_EnRing_Magic_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	2	1	100	ENRING_MAGIC	Option_IncINT	sys_enchant_good.ogg	3	FALSE	0
47601	Opt_EnRing_ETC_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1500	500	1	ENRING_ETC	Option_IncMHP2	None	2	FALSE	0
47602	Opt_EnRing_ETC_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	400	100	1	ENRING_ETC	Option_IncMSP2	None	2	FALSE	0
47603	Opt_EnRing_ETC_RedDam_Melee	TRUE	<$>31129</>	bright_yellow_14_ol	1	7	2	1	ENRING_ETC	Option_RedDam_Melee	sys_enchant_good.ogg	2	FALSE	0
47604	Opt_EnRing_ETC_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	2	1	100	ENRING_ETC	Option_IncCHA	sys_enchant_good.ogg	3	FALSE	0
48001	Opt_Back_IncAR	TRUE	<$>31094</>	bright_yellow_14_ol	1	1	1	1	BACK	Option_IncARBACK	sys_enchant_good.ogg	2	FALSE	0
48002	Opt_Back_IncDR	TRUE	<$>31121</>	bright_yellow_14_ol	1	1	1	1	BACK	Option_IncDRBACK	sys_enchant_good.ogg	2	FALSE	0
48003	Opt_Back_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	10	10	1	BACK	Option_IncASPD	None	2	FALSE	0
48004	Opt_Back_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	10	10	1	BACK	Option_IncATKBACK	None	2	FALSE	0
48005	Opt_Back_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	1500	1500	1	BACK	Option_IncMHP2	None	2	FALSE	0
48006	Opt_Back_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	300	300	1	BACK	Option_IncMSP2	None	2	FALSE	0
48007	Opt_Back_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	10	1	BACK	Option_IncDEF	None	2	FALSE	0
48008	Opt_Back_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	30	30	1	BACK	Option_IncFireATK	None	2	FALSE	0
48009	Opt_Back_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	30	30	1	BACK	Option_IncIceATK	None	2	FALSE	0
48010	Opt_Back_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	30	30	1	BACK	Option_IncLghtATK	None	2	FALSE	0
48011	Opt_Back_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	30	30	1	BACK	Option_IncPsyATK	None	2	FALSE	0
48014	Opt_Back_HumanBane	TRUE	<$>31135</>	bright_yellow_14_ol	1	10	10	1	BACK	Option_HumanBane	sys_enchant_good.ogg	2	FALSE	0
48015	Opt_Back_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	10	10	1	BACK	Option_BeastBane	sys_enchant_good.ogg	2	FALSE	0
48016	Opt_Back_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	10	10	1	BACK	Option_DemonBane	sys_enchant_good.ogg	2	FALSE	0
48017	Opt_Back_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	15	15	1	BACK	Option_UndeadBane	sys_enchant_good.ogg	2	FALSE	0
48018	Opt_Back_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	15	15	1	BACK	Option_GolemBane	sys_enchant_good.ogg	2	FALSE	0
48019	Opt_Back_IncIP	TRUE	<$>31186</>	bright_yellow_14_ol	1	3	3	1	BACK	Socket_IncIP	sys_enchant_good.ogg	2	FALSE	0
48020	Opt_Back_HPDrain	TRUE	<$>31098</>	bright_yellow_14_ol	1	5	5	1	BACK	Option_HPDrain	sys_enchant_good.ogg	2	FALSE	0
48021	Opt_Ear6_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	3000	1	1	EAR6	Option_IncMHP2	None	2	FALSE	0
48022	Opt_Ear6_IncMSP	TRUE	<$>31179</>	water_blue_14_ol	0	200	1	1	EAR6	Option_IncMSP2	None	2	FALSE	0
48023	Opt_Belt5_IncMHP	TRUE	<$>31178</>	water_blue_14_ol	0	4000	2500	1	BELT5	Option_IncMHP2	None	2	FALSE	0
48024	Opt_Belt5_IncDEF	TRUE	<$>31082</>	water_blue_14_ol	0	10	5	1	BELT5	Option_IncDEF	None	2	FALSE	0
49001	Opt_WepCosOH_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	2	1	1	WepCosOH	Option_IncSTR	sys_enchant_good.ogg	2	FALSE	0
49002	Opt_WepCosOH_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	2	1	1	WepCosOH	Option_IncAGI	sys_enchant_good.ogg	2	FALSE	0
49003	Opt_WepCosOH_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	2	1	1	WepCosOH	Option_IncCON	sys_enchant_good.ogg	2	FALSE	0
49004	Opt_WepCosOH_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	2	1	1	WepCosOH	Option_IncDEX	sys_enchant_good.ogg	2	FALSE	0
49005	Opt_WepCosOH_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	2	1	1	WepCosOH	Option_IncINT	sys_enchant_good.ogg	2	FALSE	0
49006	Opt_WepCosOH_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	2	1	1	WepCosOH	Option_IncCHA	sys_enchant_good.ogg	2	FALSE	0
49007	Opt_WepCosTH_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	3	1	1	WepCosTH	Option_IncSTR	sys_enchant_good.ogg	2	FALSE	0
49008	Opt_WepCosTH_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	3	1	1	WepCosTH	Option_IncAGI	sys_enchant_good.ogg	2	FALSE	0
49009	Opt_WepCosTH_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	3	1	1	WepCosTH	Option_IncCON	sys_enchant_good.ogg	2	FALSE	0
49010	Opt_WepCosTH_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	3	1	1	WepCosTH	Option_IncDEX	sys_enchant_good.ogg	2	FALSE	0
49011	Opt_WepCosTH_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	3	1	1	WepCosTH	Option_IncINT	sys_enchant_good.ogg	2	FALSE	0
49012	Opt_WepCosTH_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	3	1	1	WepCosTH	Option_IncCHA	sys_enchant_good.ogg	2	FALSE	0
49013	Opt_WepCosETC_IncSTR	TRUE	<$>31180</>	bright_yellow_14_ol	1	3	1	1	WepCosETC	Option_IncSTR	sys_enchant_good.ogg	2	FALSE	0
49014	Opt_WepCosETC_IncAGI	TRUE	<$>31181</>	bright_yellow_14_ol	1	3	1	1	WepCosETC	Option_IncAGI	sys_enchant_good.ogg	2	FALSE	0
49015	Opt_WepCosETC_IncCON	TRUE	<$>31182</>	bright_yellow_14_ol	1	3	1	1	WepCosETC	Option_IncCON	sys_enchant_good.ogg	2	FALSE	0
49016	Opt_WepCosETC_IncDEX	TRUE	<$>31183</>	bright_yellow_14_ol	1	3	1	1	WepCosETC	Option_IncDEX	sys_enchant_good.ogg	2	FALSE	0
49017	Opt_WepCosETC_IncINT	TRUE	<$>31184</>	bright_yellow_14_ol	1	3	1	1	WepCosETC	Option_IncINT	sys_enchant_good.ogg	2	FALSE	0
49018	Opt_WepCosETC_IncCHA	TRUE	<$>98845</>	bright_yellow_14_ol	1	3	1	1	WepCosETC	Option_IncCHA	sys_enchant_good.ogg	2	FALSE	0
49101	Opt_WepCosOH_IncPCATK	TRUE	<$>95795</>	bright_yellow_14_ol	0	10	1	1	WepCosOH	Option_IncPCATK	None	2	FALSE	0
49102	Opt_WepCosOH_IncMSATK	TRUE	<$>95796</>	bright_yellow_14_ol	0	10	1	1	WepCosOH	Option_IncMSATK	None	2	FALSE	0
49103	Opt_WepCosOH_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	10	1	1	WepCosOH	Option_IncASPD	None	2	FALSE	0
49104	Opt_WepCosOH_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	1	1	WepCosOH	Option_IncCRT	None	2	FALSE	0
49105	Op_WepCosOH_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	10	1	1	WepCosOH	Option_IncHR	None	2	FALSE	0
49106	Opt_WepCosTH_IncPCATK	TRUE	<$>95795</>	bright_yellow_14_ol	0	10	1	1	WepCosTH	Option_IncPCATK	None	2	FALSE	0
49107	Opt_WepCosTH_IncMSATK	TRUE	<$>95796</>	bright_yellow_14_ol	0	10	1	1	WepCosTH	Option_IncMSATK	None	2	FALSE	0
49108	Opt_WepCosTH_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	10	1	1	WepCosTH	Option_IncASPD	None	2	FALSE	0
49109	Opt_WepCosTH_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	1	1	WepCosTH	Option_IncCRT	None	2	FALSE	0
49110	Op_WepCosTH_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	10	1	1	WepCosTH	Option_IncHR	None	2	FALSE	0
49111	Opt_WepCosETC_IncMHP	TRUE	<$>96895</>	water_blue_14_ol	1	5000	1	1	WepCosETC	Option_IncMHP2	None	2	FALSE	0
49112	Op_WepCosETC_IncMSP	TRUE	<$>96896</>	water_blue_14_ol	0	600	1	1	WepCosETC	Option_IncMSP2	None	2	FALSE	0
49113	Opt_WepCosOH_IncCRTdam	TRUE	<$>96883</>	water_blue_14_ol	0	5	1	1	WepCosOH	Option_IncCRTATK	None	2	FALSE	0
49114	Opt_WepCosOH_IncAllDam	TRUE	<$>96858</>	water_blue_14_ol	0	5	1	1	WepCosOH	Option_IncAllATK	None	2	FALSE	0
49115	Op_WepCosOH_IncDrain	TRUE	<$>96859</>	water_blue_14_ol	0	5	1	1	WepCosOH	Option_HPDrain	None	2	FALSE	0
49116	Opt_WepCosTH_IncCRTdam	TRUE	<$>96883</>	water_blue_14_ol	0	5	1	1	WepCosTH	Option_IncCRTATK	None	2	FALSE	0
49117	Opt_WepCosTH_IncAllDam	TRUE	<$>96858</>	water_blue_14_ol	0	5	1	1	WepCosTH	Option_IncAllATK	None	2	FALSE	0
49118	Op_WepCosTH_IncDrain	TRUE	<$>96859</>	water_blue_14_ol	0	5	1	1	WepCosTH	Option_HPDrain	None	2	FALSE	0
90001	OptS_melee_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	130	50	1	MELEE_S	Option_IncATK	None	2	FALSE	0
90002	OptS_melee_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	40	15	1	MELEE_S	Option_IncASPD	None	2	FALSE	0
90003	OptS_melee_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	5	1	MELEE_S	Option_IncCRT	None	2	FALSE	0
90004	OptS_melee_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	40	5	5	MELEE_S	Option_IncFireATK	None	2	FALSE	0
90005	OptS_melee_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	40	5	5	MELEE_S	Option_IncIceATK	None	2	FALSE	0
90006	OptS_melee_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	40	5	5	MELEE_S	Option_IncLghtATK	None	2	FALSE	0
90007	OptS_melee_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	40	5	5	MELEE_S	Option_IncPsyATK	None	2	FALSE	0
90008	OptS_melee_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	50	20	10	MELEE_S	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
90009	OptS_melee_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	50	20	10	MELEE_S	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
90010	OptS_melee_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	50	20	10	MELEE_S	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
90011	OptS_melee_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	50	20	10	MELEE_S	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
90013	OptS_shoot_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	130	50	1	SHOOT_S	Option_IncATK	None	2	FALSE	0
90014	OptS_shoot_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	40	15	1	SHOOT_S	Option_IncASPD	None	2	FALSE	0
90015	OptS_shoot_IncCRT	TRUE	<$>31075</>	water_blue_14_ol	0	10	5	1	SHOOT_S	Option_IncCRT	None	2	FALSE	0
90016	OptS_shoot_IncHR	TRUE	<$>31104</>	water_blue_14_ol	0	20	5	4	SHOOT_S	Option_IncHR	None	2	FALSE	0
90017	OptS_shoot_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	40	5	5	SHOOT_S	Option_IncFireATK	None	2	FALSE	0
90018	OptS_shoot_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	40	5	5	SHOOT_S	Option_IncIceATK	None	2	FALSE	0
90019	OptS_shoot_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	40	5	5	SHOOT_S	Option_IncLghtATK	None	2	FALSE	0
90020	OptS_shoot_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	40	5	5	SHOOT_S	Option_IncPsyATK	None	2	FALSE	0
90022	OptS_shoot_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	50	20	10	SHOOT_S	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
90023	OptS_shoot_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	50	20	10	SHOOT_S	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
90024	OptS_shoot_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	50	20	10	SHOOT_S	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
90025	OptS_shoot_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	50	20	10	SHOOT_S	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
90027	OptS_Psy_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	130	50	1	PSY_S	Option_IncATK	None	2	FALSE	0
90028	OptS_Psy_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	40	15	1	PSY_S	Option_IncASPD	None	2	FALSE	0
90029	OptS_Psy_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	1	PSY_S	Option_IncMSP	None	2	FALSE	0
90030	OptS_Psy_IncPsyATK	TRUE	<$>31134</>	water_blue_14_ol	0	80	10	2	PSY_S	Option_IncPsyATK	None	2	FALSE	0
90031	OptS_Psy_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	50	20	10	PSY_S	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
90032	OptS_Psy_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	50	20	10	PSY_S	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
90033	OptS_Psy_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	50	20	10	PSY_S	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
90034	OptS_Psy_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	50	20	10	PSY_S	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
90036	OptS_Fire_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	130	50	1	FIRE_S	Option_IncATK	None	2	FALSE	0
90037	OptS_Fire_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	40	15	1	FIRE_S	Option_IncASPD	None	2	FALSE	0
90038	OptS_Fire_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	1	FIRE_S	Option_IncMSP	None	2	FALSE	0
90039	OptS_Fire_IncFireATK	TRUE	<$>31077</>	water_blue_14_ol	0	80	10	2	FIRE_S	Option_IncFireATK	None	2	FALSE	0
90040	OptS_Fire_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	50	20	10	FIRE_S	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
90041	OptS_Fire_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	50	20	10	FIRE_S	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
90042	OptS_Fire_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	50	20	10	FIRE_S	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
90043	OptS_Fire_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	50	20	10	FIRE_S	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
90045	OptS_Ice_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	130	50	1	ICE_S	Option_IncATK	None	2	FALSE	0
90046	OptS_Ice_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	40	15	1	ICE_S	Option_IncASPD	None	2	FALSE	0
90047	OptS_Ice_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	1	ICE_S	Option_IncMSP	None	2	FALSE	0
90048	OptS_Ice_IncIceATK	TRUE	<$>31078</>	water_blue_14_ol	0	80	10	2	ICE_S	Option_IncIceATK	None	2	FALSE	0
90049	OptS_Ice_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	50	20	10	ICE_S	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
90050	OptS_Ice_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	50	20	10	ICE_S	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
90051	OptS_Ice_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	50	20	10	ICE_S	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
90052	OptS_Ice_GolemBane	TRUE	<$>31093</>	bright_yellow_14_ol	1	50	20	10	ICE_S	Option_GolemBane	sys_enchant_good.ogg	3	FALSE	0
90054	OptS_Lght_IncATK	TRUE	<$>31072</>	water_blue_14_ol	0	130	50	1	LGHT_S	Option_IncATK	None	2	FALSE	0
90055	OptS_Lght_IncASPD	TRUE	<$>31073</>	water_blue_14_ol	0	40	15	1	LGHT_S	Option_IncASPD	None	2	FALSE	0
90056	OptS_Lght_IncMSP	TRUE	<$>31110</>	water_blue_14_ol	0	25	5	1	LGHT_S	Option_IncMSP	None	2	FALSE	0
90057	OptS_Lght_IncLghtATK	TRUE	<$>31079</>	water_blue_14_ol	0	80	10	2	LGHT_S	Option_IncLghtATK	None	2	FALSE	0
90058	OptS_Lght_BeastBane	TRUE	<$>31090</>	bright_yellow_14_ol	1	50	20	10	LGHT_S	Option_BeastBane	sys_enchant_good.ogg	3	FALSE	0
90059	OptS_Lght_DemonBane	TRUE	<$>31091</>	bright_yellow_14_ol	1	50	20	10	LGHT_S	Option_DemonBane	sys_enchant_good.ogg	3	FALSE	0
90060	OptS_Lght_UndeadBane	TRUE	<$>31092</>	bright_yellow_14_ol	1	50	20	10	LGHT_S	Option_UndeadBane	sys_enchant_good.ogg	3	FALSE	0
