Arbitrary	ClassID	ClassName	GroupName	ItemID	ItemName
1	15013	REB_ITEMSHOP_JPN_15005	REB_ITEMSHOP_JPN	20008	HealthFiller
1	15014	REB_ITEMSHOP_JPN_15006	REB_ITEMSHOP_JPN	23120	IntensifiedHF
1	15015	REB_ITEMSHOP_JPN_15007	REB_ITEMSHOP_JPN	23210	IntensifiedHF3
1	15016	REB_ITEMSHOP_JPN_15008	REB_ITEMSHOP_JPN	20061	SoulPotion
1	15017	REB_ITEMSHOP_JPN_15009	REB_ITEMSHOP_JPN	20060	SoulLiquor
1	15018	REB_ITEMSHOP_JPN_15010	REB_ITEMSHOP_JPN	20009	SoulFiller
1	15019	REB_ITEMSHOP_JPN_15011	REB_ITEMSHOP_JPN	23121	IntensifiedSF
1	15020	REB_ITEMSHOP_JPN_15012	REB_ITEMSHOP_JPN	20003	Mitridart
1	15021	REB_ITEMSHOP_JPN_15013	REB_ITEMSHOP_JPN	21100	RessurrectivePotion
1	15022	REB_ITEMSHOP_JPN_15014	REB_ITEMSHOP_JPN	21444	MetalshellBOX
1	15023	REB_ITEMSHOP_JPN_15015	REB_ITEMSHOP_JPN	21457	SteelBoltBOX
1	15024	REB_ITEMSHOP_JPN_15016	REB_ITEMSHOP_JPN	21420	SteelBulletBox
1	15025	REB_ITEMSHOP_JPN_15017	REB_ITEMSHOP_JPN	21440	Intencified_HeavyShellBox
1	15026	REB_ITEMSHOP_JPN_15018	REB_ITEMSHOP_JPN	21441	AntiCastleShell
1	15027	REB_ITEMSHOP_JPN_15019	REB_ITEMSHOP_JPN	21428	ElementalSphereBox
1	15028	REB_ITEMSHOP_JPN_15020	REB_ITEMSHOP_JPN	21430	PsychicSphereBox
1	15029	REB_ITEMSHOP_JPN_15021	REB_ITEMSHOP_JPN	21459	LargeCaliberBulletBOX
1	15030	REB_ITEMSHOP_JPN_15022	REB_ITEMSHOP_JPN	21113	ToolsetBox
1	15031	REB_ITEMSHOP_JPN_15023	REB_ITEMSHOP_JPN	23444	Summon_Breaker
1	15032	REB_ITEMSHOP_JPN_15024	REB_ITEMSHOP_JPN	21114	MagicalOrb
1	15033	REB_ITEMSHOP_JPN_15025	REB_ITEMSHOP_JPN	21115	ElementalOrb
1	15034	REB_ITEMSHOP_JPN_15026	REB_ITEMSHOP_JPN	21001	MegaPhone
1	15035	REB_ITEMSHOP_JPN_15027	REB_ITEMSHOP_JPN	21002	MicroPhone
1	15036	REB_ITEMSHOP_JPN_15028	REB_ITEMSHOP_JPN	20501	ValkyrieCrasher_1
1	15037	REB_ITEMSHOP_JPN_15029	REB_ITEMSHOP_JPN	20502	ValkyrieCrasher_2
1	15038	REB_ITEMSHOP_JPN_15030	REB_ITEMSHOP_JPN	20503	ValkyrieCrasher_3
1	15039	REB_ITEMSHOP_JPN_15031	REB_ITEMSHOP_JPN	20504	ValkyrieCrasher_4
1	15040	REB_ITEMSHOP_JPN_15032	REB_ITEMSHOP_JPN	20505	ValkyrieCrasher_5
1	15041	REB_ITEMSHOP_JPN_15033	REB_ITEMSHOP_JPN	20067	FireCracker
1	15042	REB_ITEMSHOP_JPN_15034	REB_ITEMSHOP_JPN	21604	ManaStone
1	15043	REB_ITEMSHOP_JPN_15035	REB_ITEMSHOP_JPN	21805	LumpOfSliver
1	15044	REB_ITEMSHOP_JPN_15036	REB_ITEMSHOP_JPN	21212	LumpOfGold
1	15045	REB_ITEMSHOP_JPN_15037	REB_ITEMSHOP_JPN	21803	LumpOfPlatinum
1	15046	REB_ITEMSHOP_JPN_15038	REB_ITEMSHOP_JPN	21804	EleCrystal
1	15047	REB_ITEMSHOP_JPN_15039	REB_ITEMSHOP_JPN	21830	Solvent
1	15048	REB_ITEMSHOP_JPN_15040	REB_ITEMSHOP_JPN	86900	Recipe_TStatusAmpul_10
1	15049	REB_ITEMSHOP_JPN_15041	REB_ITEMSHOP_JPN	86902	Recipe_TStatusAmpul_100
1	15050	REB_ITEMSHOP_JPN_15042	REB_ITEMSHOP_JPN	21175	AncientStarOrb
1	15051	REB_ITEMSHOP_JPN_15043	REB_ITEMSHOP_JPN	40110	Peptic
1	15052	REB_ITEMSHOP_JPN_15044	REB_ITEMSHOP_JPN	40132	Peptic2
1	15053	REB_ITEMSHOP_JPN_15045	REB_ITEMSHOP_JPN	89206	EleCrown
1	25010	COIM_ITEMSHOP_JPN_25000	COIM_ITEMSHOP_JPN	20625	ProgHealthFiller_02
1	25011	COIM_ITEMSHOP_JPN_25001	COIM_ITEMSHOP_JPN	20626	ProgSoulFiller_02
1	25012	COIM_ITEMSHOP_JPN_25002	COIM_ITEMSHOP_JPN	20000	HealingAmpul
1	25013	COIM_ITEMSHOP_JPN_25003	COIM_ITEMSHOP_JPN	20001	HealingPotion
1	25014	COIM_ITEMSHOP_JPN_25004	COIM_ITEMSHOP_JPN	20007	HealingLiquor
1	25015	COIM_ITEMSHOP_JPN_25005	COIM_ITEMSHOP_JPN	20008	HealthFiller
1	25016	COIM_ITEMSHOP_JPN_25006	COIM_ITEMSHOP_JPN	23120	IntensifiedHF
1	25017	COIM_ITEMSHOP_JPN_25007	COIM_ITEMSHOP_JPN	23210	IntensifiedHF3
1	25018	COIM_ITEMSHOP_JPN_25008	COIM_ITEMSHOP_JPN	20061	SoulPotion
1	25019	COIM_ITEMSHOP_JPN_25009	COIM_ITEMSHOP_JPN	20060	SoulLiquor
1	25020	COIM_ITEMSHOP_JPN_25010	COIM_ITEMSHOP_JPN	20009	SoulFiller
1	25021	COIM_ITEMSHOP_JPN_25011	COIM_ITEMSHOP_JPN	23121	IntensifiedSF
1	25022	COIM_ITEMSHOP_JPN_25012	COIM_ITEMSHOP_JPN	20003	Mitridart
1	25023	COIM_ITEMSHOP_JPN_25013	COIM_ITEMSHOP_JPN	21100	RessurrectivePotion
1	25024	COIM_ITEMSHOP_JPN_25014	COIM_ITEMSHOP_JPN	21444	MetalshellBOX
1	25025	COIM_ITEMSHOP_JPN_25015	COIM_ITEMSHOP_JPN	21457	SteelBoltBOX
1	25026	COIM_ITEMSHOP_JPN_25016	COIM_ITEMSHOP_JPN	21420	SteelBulletBox
1	25027	COIM_ITEMSHOP_JPN_25017	COIM_ITEMSHOP_JPN	21440	Intencified_HeavyShellBox
1	25028	COIM_ITEMSHOP_JPN_25018	COIM_ITEMSHOP_JPN	21441	AntiCastleShell
1	25029	COIM_ITEMSHOP_JPN_25019	COIM_ITEMSHOP_JPN	21428	ElementalSphereBox
1	25030	COIM_ITEMSHOP_JPN_25020	COIM_ITEMSHOP_JPN	21430	PsychicSphereBox
1	25031	COIM_ITEMSHOP_JPN_25021	COIM_ITEMSHOP_JPN	21459	LargeCaliberBulletBOX
1	25032	COIM_ITEMSHOP_JPN_25022	COIM_ITEMSHOP_JPN	21113	ToolsetBox
1	25033	COIM_ITEMSHOP_JPN_25023	COIM_ITEMSHOP_JPN	23444	Summon_Breaker
1	25034	COIM_ITEMSHOP_JPN_25024	COIM_ITEMSHOP_JPN	21114	MagicalOrb
1	25035	COIM_ITEMSHOP_JPN_25025	COIM_ITEMSHOP_JPN	21115	ElementalOrb
1	25036	COIM_ITEMSHOP_JPN_25026	COIM_ITEMSHOP_JPN	21001	MegaPhone
1	25037	COIM_ITEMSHOP_JPN_25027	COIM_ITEMSHOP_JPN	21002	MicroPhone
1	25038	COIM_ITEMSHOP_JPN_25028	COIM_ITEMSHOP_JPN	20501	ValkyrieCrasher_1
1	25039	COIM_ITEMSHOP_JPN_25029	COIM_ITEMSHOP_JPN	20502	ValkyrieCrasher_2
1	25040	COIM_ITEMSHOP_JPN_25030	COIM_ITEMSHOP_JPN	20503	ValkyrieCrasher_3
1	25041	COIM_ITEMSHOP_JPN_25031	COIM_ITEMSHOP_JPN	20504	ValkyrieCrasher_4
1	25042	COIM_ITEMSHOP_JPN_25032	COIM_ITEMSHOP_JPN	20505	ValkyrieCrasher_5
1	25043	COIM_ITEMSHOP_JPN_25033	COIM_ITEMSHOP_JPN	20067	FireCracker
1	25044	COIM_ITEMSHOP_JPN_25034	COIM_ITEMSHOP_JPN	21604	ManaStone
1	25045	COIM_ITEMSHOP_JPN_25035	COIM_ITEMSHOP_JPN	21805	LumpOfSliver
1	25046	COIM_ITEMSHOP_JPN_25036	COIM_ITEMSHOP_JPN	21803	LumpOfPlatinum
1	25047	COIM_ITEMSHOP_JPN_25037	COIM_ITEMSHOP_JPN	21804	EleCrystal
1	25048	COIM_ITEMSHOP_JPN_25038	COIM_ITEMSHOP_JPN	21830	Solvent
1	25049	COIM_ITEMSHOP_JPN_25039	COIM_ITEMSHOP_JPN	86900	Recipe_TStatusAmpul_10
1	25050	COIM_ITEMSHOP_JPN_25040	COIM_ITEMSHOP_JPN	86902	Recipe_TStatusAmpul_100
1	25051	COIM_ITEMSHOP_JPN_25041	COIM_ITEMSHOP_JPN	21175	AncientStarOrb
1	25052	COIM_ITEMSHOP_JPN_25042	COIM_ITEMSHOP_JPN	40110	Peptic
1	25053	COIM_ITEMSHOP_JPN_25043	COIM_ITEMSHOP_JPN	40132	Peptic2
1	25054	COIM_ITEMSHOP_JPN_25044	COIM_ITEMSHOP_JPN	89206	EleCrown
1	40000	GIG_ITEMSHOP_JPN_40000	GIG_ITEMSHOP_JPN	20625	ProgHealthFiller_02
1	40001	GIG_ITEMSHOP_JPN_40001	GIG_ITEMSHOP_JPN	20626	ProgSoulFiller_02
1	40002	GIG_ITEMSHOP_JPN_40002	GIG_ITEMSHOP_JPN	20000	HealingAmpul
1	40003	GIG_ITEMSHOP_JPN_40003	GIG_ITEMSHOP_JPN	20001	HealingPotion
1	40004	GIG_ITEMSHOP_JPN_40004	GIG_ITEMSHOP_JPN	20007	HealingLiquor
1	40005	GIG_ITEMSHOP_JPN_40005	GIG_ITEMSHOP_JPN	20008	HealthFiller
1	40006	GIG_ITEMSHOP_JPN_40006	GIG_ITEMSHOP_JPN	23120	IntensifiedHF
1	40007	GIG_ITEMSHOP_JPN_40007	GIG_ITEMSHOP_JPN	23210	IntensifiedHF3
1	40008	GIG_ITEMSHOP_JPN_40008	GIG_ITEMSHOP_JPN	20061	SoulPotion
1	40009	GIG_ITEMSHOP_JPN_40009	GIG_ITEMSHOP_JPN	20060	SoulLiquor
1	40010	GIG_ITEMSHOP_JPN_40010	GIG_ITEMSHOP_JPN	20009	SoulFiller
1	40011	GIG_ITEMSHOP_JPN_40011	GIG_ITEMSHOP_JPN	23121	IntensifiedSF
1	40012	GIG_ITEMSHOP_JPN_40012	GIG_ITEMSHOP_JPN	20003	Mitridart
1	40013	GIG_ITEMSHOP_JPN_40013	GIG_ITEMSHOP_JPN	21100	RessurrectivePotion
1	40014	GIG_ITEMSHOP_JPN_40014	GIG_ITEMSHOP_JPN	21444	MetalshellBOX
1	40015	GIG_ITEMSHOP_JPN_40015	GIG_ITEMSHOP_JPN	21457	SteelBoltBOX
1	40016	GIG_ITEMSHOP_JPN_40016	GIG_ITEMSHOP_JPN	21420	SteelBulletBox
1	40017	GIG_ITEMSHOP_JPN_40017	GIG_ITEMSHOP_JPN	21440	Intencified_HeavyShellBox
1	40018	GIG_ITEMSHOP_JPN_40018	GIG_ITEMSHOP_JPN	21441	AntiCastleShell
1	40019	GIG_ITEMSHOP_JPN_40019	GIG_ITEMSHOP_JPN	21428	ElementalSphereBox
1	40020	GIG_ITEMSHOP_JPN_40020	GIG_ITEMSHOP_JPN	21430	PsychicSphereBox
1	40021	GIG_ITEMSHOP_JPN_40021	GIG_ITEMSHOP_JPN	21459	LargeCaliberBulletBOX
1	40022	GIG_ITEMSHOP_JPN_40022	GIG_ITEMSHOP_JPN	21113	ToolsetBox
1	40023	GIG_ITEMSHOP_JPN_40023	GIG_ITEMSHOP_JPN	23444	Summon_Breaker
1	40024	GIG_ITEMSHOP_JPN_40024	GIG_ITEMSHOP_JPN	21114	MagicalOrb
1	40025	GIG_ITEMSHOP_JPN_40025	GIG_ITEMSHOP_JPN	21115	ElementalOrb
1	40026	GIG_ITEMSHOP_JPN_40026	GIG_ITEMSHOP_JPN	21001	MegaPhone
1	40027	GIG_ITEMSHOP_JPN_40027	GIG_ITEMSHOP_JPN	21002	MicroPhone
1	40028	GIG_ITEMSHOP_JPN_40028	GIG_ITEMSHOP_JPN	20501	ValkyrieCrasher_1
1	40029	GIG_ITEMSHOP_JPN_40029	GIG_ITEMSHOP_JPN	20502	ValkyrieCrasher_2
1	40030	GIG_ITEMSHOP_JPN_40030	GIG_ITEMSHOP_JPN	20503	ValkyrieCrasher_3
1	40031	GIG_ITEMSHOP_JPN_40031	GIG_ITEMSHOP_JPN	20504	ValkyrieCrasher_4
1	40032	GIG_ITEMSHOP_JPN_40032	GIG_ITEMSHOP_JPN	20505	ValkyrieCrasher_5
1	40033	GIG_ITEMSHOP_JPN_40033	GIG_ITEMSHOP_JPN	20067	FireCracker
1	40034	GIG_ITEMSHOP_JPN_40034	GIG_ITEMSHOP_JPN	21604	ManaStone
1	40035	GIG_ITEMSHOP_JPN_40035	GIG_ITEMSHOP_JPN	21805	LumpOfSliver
1	40036	GIG_ITEMSHOP_JPN_40036	GIG_ITEMSHOP_JPN	21803	LumpOfPlatinum
1	40037	GIG_ITEMSHOP_JPN_40037	GIG_ITEMSHOP_JPN	21804	EleCrystal
1	40038	GIG_ITEMSHOP_JPN_40038	GIG_ITEMSHOP_JPN	21830	Solvent
1	40039	GIG_ITEMSHOP_JPN_40039	GIG_ITEMSHOP_JPN	86900	Recipe_TStatusAmpul_10
1	40040	GIG_ITEMSHOP_JPN_40040	GIG_ITEMSHOP_JPN	86902	Recipe_TStatusAmpul_100
1	40041	GIG_ITEMSHOP_JPN_40041	GIG_ITEMSHOP_JPN	21175	AncientStarOrb
1	40042	GIG_ITEMSHOP_JPN_40042	GIG_ITEMSHOP_JPN	40110	Peptic
1	40043	GIG_ITEMSHOP_JPN_40043	GIG_ITEMSHOP_JPN	40132	Peptic2
1	40044	GIG_ITEMSHOP_JPN_40044	GIG_ITEMSHOP_JPN	89206	EleCrown
1	63000	ERC_ITEMSHOP_JPN_63000	ERC_ITEMSHOP_JPN	20625	ProgHealthFiller_02
1	63001	ERC_ITEMSHOP_JPN_63001	ERC_ITEMSHOP_JPN	20626	ProgSoulFiller_02
1	63002	ERC_ITEMSHOP_JPN_63002	ERC_ITEMSHOP_JPN	20000	HealingAmpul
1	63003	ERC_ITEMSHOP_JPN_63003	ERC_ITEMSHOP_JPN	20001	HealingPotion
1	63004	ERC_ITEMSHOP_JPN_63004	ERC_ITEMSHOP_JPN	20007	HealingLiquor
1	63005	ERC_ITEMSHOP_JPN_63005	ERC_ITEMSHOP_JPN	20008	HealthFiller
1	63006	ERC_ITEMSHOP_JPN_63006	ERC_ITEMSHOP_JPN	23120	IntensifiedHF
1	63007	ERC_ITEMSHOP_JPN_63007	ERC_ITEMSHOP_JPN	23210	IntensifiedHF3
1	63008	ERC_ITEMSHOP_JPN_63008	ERC_ITEMSHOP_JPN	20061	SoulPotion
1	63009	ERC_ITEMSHOP_JPN_63009	ERC_ITEMSHOP_JPN	20060	SoulLiquor
1	63010	ERC_ITEMSHOP_JPN_63010	ERC_ITEMSHOP_JPN	20009	SoulFiller
1	63011	ERC_ITEMSHOP_JPN_63011	ERC_ITEMSHOP_JPN	23121	IntensifiedSF
1	63012	ERC_ITEMSHOP_JPN_63012	ERC_ITEMSHOP_JPN	20003	Mitridart
1	63013	ERC_ITEMSHOP_JPN_63013	ERC_ITEMSHOP_JPN	21100	RessurrectivePotion
1	63014	ERC_ITEMSHOP_JPN_63014	ERC_ITEMSHOP_JPN	21444	MetalshellBOX
1	63015	ERC_ITEMSHOP_JPN_63015	ERC_ITEMSHOP_JPN	21457	SteelBoltBOX
1	63016	ERC_ITEMSHOP_JPN_63016	ERC_ITEMSHOP_JPN	21420	SteelBulletBox
1	63017	ERC_ITEMSHOP_JPN_63017	ERC_ITEMSHOP_JPN	21440	Intencified_HeavyShellBox
1	63018	ERC_ITEMSHOP_JPN_63018	ERC_ITEMSHOP_JPN	21441	AntiCastleShell
1	63019	ERC_ITEMSHOP_JPN_63019	ERC_ITEMSHOP_JPN	21428	ElementalSphereBox
1	63020	ERC_ITEMSHOP_JPN_63020	ERC_ITEMSHOP_JPN	21430	PsychicSphereBox
1	63021	ERC_ITEMSHOP_JPN_63021	ERC_ITEMSHOP_JPN	21459	LargeCaliberBulletBOX
1	63022	ERC_ITEMSHOP_JPN_63022	ERC_ITEMSHOP_JPN	21113	ToolsetBox
1	63023	ERC_ITEMSHOP_JPN_63023	ERC_ITEMSHOP_JPN	23444	Summon_Breaker
1	63024	ERC_ITEMSHOP_JPN_63024	ERC_ITEMSHOP_JPN	21114	MagicalOrb
1	63025	ERC_ITEMSHOP_JPN_63025	ERC_ITEMSHOP_JPN	21115	ElementalOrb
1	63026	ERC_ITEMSHOP_JPN_63026	ERC_ITEMSHOP_JPN	21001	MegaPhone
1	63027	ERC_ITEMSHOP_JPN_63027	ERC_ITEMSHOP_JPN	21002	MicroPhone
1	63028	ERC_ITEMSHOP_JPN_63028	ERC_ITEMSHOP_JPN	20501	ValkyrieCrasher_1
1	63029	ERC_ITEMSHOP_JPN_63029	ERC_ITEMSHOP_JPN	20502	ValkyrieCrasher_2
1	63030	ERC_ITEMSHOP_JPN_63030	ERC_ITEMSHOP_JPN	20503	ValkyrieCrasher_3
1	63031	ERC_ITEMSHOP_JPN_63031	ERC_ITEMSHOP_JPN	20504	ValkyrieCrasher_4
1	63032	ERC_ITEMSHOP_JPN_63032	ERC_ITEMSHOP_JPN	20505	ValkyrieCrasher_5
1	63033	ERC_ITEMSHOP_JPN_63033	ERC_ITEMSHOP_JPN	20067	FireCracker
1	63034	ERC_ITEMSHOP_JPN_63034	ERC_ITEMSHOP_JPN	21604	ManaStone
1	63035	ERC_ITEMSHOP_JPN_63035	ERC_ITEMSHOP_JPN	21805	LumpOfSliver
1	63036	ERC_ITEMSHOP_JPN_63036	ERC_ITEMSHOP_JPN	21803	LumpOfPlatinum
1	63037	ERC_ITEMSHOP_JPN_63037	ERC_ITEMSHOP_JPN	21804	EleCrystal
1	63038	ERC_ITEMSHOP_JPN_63038	ERC_ITEMSHOP_JPN	21830	Solvent
1	63039	ERC_ITEMSHOP_JPN_63039	ERC_ITEMSHOP_JPN	86900	Recipe_TStatusAmpul_10
1	63040	ERC_ITEMSHOP_JPN_63040	ERC_ITEMSHOP_JPN	86902	Recipe_TStatusAmpul_100
1	63041	ERC_ITEMSHOP_JPN_63041	ERC_ITEMSHOP_JPN	21175	AncientStarOrb
1	63042	ERC_ITEMSHOP_JPN_63042	ERC_ITEMSHOP_JPN	40110	Peptic
1	63043	ERC_ITEMSHOP_JPN_63043	ERC_ITEMSHOP_JPN	40132	Peptic2
1	63044	ERC_ITEMSHOP_JPN_63044	ERC_ITEMSHOP_JPN	89206	EleCrown
1	65050	CAS_ITEMSHOP_JPN_65000	CAS_ITEMSHOP_JPN	20625	ProgHealthFiller_02
1	65051	CAS_ITEMSHOP_JPN_65001	CAS_ITEMSHOP_JPN	20626	ProgSoulFiller_02
1	65052	CAS_ITEMSHOP_JPN_65002	CAS_ITEMSHOP_JPN	20000	HealingAmpul
1	65053	CAS_ITEMSHOP_JPN_65003	CAS_ITEMSHOP_JPN	20001	HealingPotion
1	65054	CAS_ITEMSHOP_JPN_65004	CAS_ITEMSHOP_JPN	20007	HealingLiquor
1	65055	CAS_ITEMSHOP_JPN_65005	CAS_ITEMSHOP_JPN	20008	HealthFiller
1	65056	CAS_ITEMSHOP_JPN_65006	CAS_ITEMSHOP_JPN	23120	IntensifiedHF
1	65057	CAS_ITEMSHOP_JPN_65007	CAS_ITEMSHOP_JPN	23210	IntensifiedHF3
1	65058	CAS_ITEMSHOP_JPN_65008	CAS_ITEMSHOP_JPN	20061	SoulPotion
1	65059	CAS_ITEMSHOP_JPN_65009	CAS_ITEMSHOP_JPN	20060	SoulLiquor
1	65060	CAS_ITEMSHOP_JPN_65010	CAS_ITEMSHOP_JPN	20009	SoulFiller
1	65061	CAS_ITEMSHOP_JPN_65011	CAS_ITEMSHOP_JPN	23121	IntensifiedSF
1	65062	CAS_ITEMSHOP_JPN_65012	CAS_ITEMSHOP_JPN	20003	Mitridart
1	65063	CAS_ITEMSHOP_JPN_65013	CAS_ITEMSHOP_JPN	21100	RessurrectivePotion
1	65064	CAS_ITEMSHOP_JPN_65014	CAS_ITEMSHOP_JPN	21444	MetalshellBOX
1	65065	CAS_ITEMSHOP_JPN_65015	CAS_ITEMSHOP_JPN	21457	SteelBoltBOX
1	65066	CAS_ITEMSHOP_JPN_65016	CAS_ITEMSHOP_JPN	21420	SteelBulletBox
1	65067	CAS_ITEMSHOP_JPN_65017	CAS_ITEMSHOP_JPN	21440	Intencified_HeavyShellBox
1	65068	CAS_ITEMSHOP_JPN_65018	CAS_ITEMSHOP_JPN	21441	AntiCastleShell
1	65069	CAS_ITEMSHOP_JPN_65019	CAS_ITEMSHOP_JPN	21428	ElementalSphereBox
1	65070	CAS_ITEMSHOP_JPN_65020	CAS_ITEMSHOP_JPN	21430	PsychicSphereBox
1	65071	CAS_ITEMSHOP_JPN_65021	CAS_ITEMSHOP_JPN	21459	LargeCaliberBulletBOX
1	65072	CAS_ITEMSHOP_JPN_65022	CAS_ITEMSHOP_JPN	21113	ToolsetBox
1	65073	CAS_ITEMSHOP_JPN_65023	CAS_ITEMSHOP_JPN	23444	Summon_Breaker
1	65074	CAS_ITEMSHOP_JPN_65024	CAS_ITEMSHOP_JPN	21114	MagicalOrb
1	65075	CAS_ITEMSHOP_JPN_65025	CAS_ITEMSHOP_JPN	21115	ElementalOrb
1	65076	CAS_ITEMSHOP_JPN_65026	CAS_ITEMSHOP_JPN	21001	MegaPhone
1	65077	CAS_ITEMSHOP_JPN_65027	CAS_ITEMSHOP_JPN	21002	MicroPhone
1	65078	CAS_ITEMSHOP_JPN_65028	CAS_ITEMSHOP_JPN	20501	ValkyrieCrasher_1
1	65079	CAS_ITEMSHOP_JPN_65029	CAS_ITEMSHOP_JPN	20502	ValkyrieCrasher_2
1	65080	CAS_ITEMSHOP_JPN_65030	CAS_ITEMSHOP_JPN	20503	ValkyrieCrasher_3
1	65081	CAS_ITEMSHOP_JPN_65031	CAS_ITEMSHOP_JPN	20504	ValkyrieCrasher_4
1	65082	CAS_ITEMSHOP_JPN_65032	CAS_ITEMSHOP_JPN	20505	ValkyrieCrasher_5
1	65083	CAS_ITEMSHOP_JPN_65033	CAS_ITEMSHOP_JPN	20067	FireCracker
1	65084	CAS_ITEMSHOP_JPN_65034	CAS_ITEMSHOP_JPN	21604	ManaStone
1	65085	CAS_ITEMSHOP_JPN_65035	CAS_ITEMSHOP_JPN	21805	LumpOfSliver
1	65086	CAS_ITEMSHOP_JPN_65036	CAS_ITEMSHOP_JPN	21803	LumpOfPlatinum
1	65087	CAS_ITEMSHOP_JPN_65037	CAS_ITEMSHOP_JPN	21804	EleCrystal
1	65088	CAS_ITEMSHOP_JPN_65038	CAS_ITEMSHOP_JPN	21830	Solvent
1	65089	CAS_ITEMSHOP_JPN_65039	CAS_ITEMSHOP_JPN	86900	Recipe_TStatusAmpul_10
1	65090	CAS_ITEMSHOP_JPN_65040	CAS_ITEMSHOP_JPN	86902	Recipe_TStatusAmpul_100
1	65091	CAS_ITEMSHOP_JPN_65041	CAS_ITEMSHOP_JPN	21175	AncientStarOrb
1	65092	CAS_ITEMSHOP_JPN_65042	CAS_ITEMSHOP_JPN	40110	Peptic
1	65093	CAS_ITEMSHOP_JPN_65043	CAS_ITEMSHOP_JPN	40132	Peptic2
1	65094	CAS_ITEMSHOP_JPN_65044	CAS_ITEMSHOP_JPN	89206	EleCrown
