AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	dun_ust02	Skeleton	TRUE	3	5	3904	dun_ust02	FALSE	0	0	0	0	1	-1396	1045	-828	GranadoEspada	-1396	1045	-828	<$>47473</>	150	75317	800	21925	800	20070	1500	160112	300	20040	500	21609	250000	160261	TRUE	Nest of Skeleton 2F	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust02.jpg	57700	-685	900	FALSE	TRUE	3200	FALSE	dun_ust01,dun_ust03	<$>47473</>	0	0	<$>47472</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1.2	0.7	TRUE	thumb_dun_ust02.jpg	dun_ust02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1396	1045	-828	btl_ust03_btn	dun_ust02	None	TRUE	FALSE
2500	TRUE	TRUE	dun_ust04	Skeleton	TRUE	3	5	3905	dun_ust04	FALSE	0	0	0	0	1	-18285	5589	-1106	GranadoEspada	-18285	5589	-1106	<$>6032</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Nest of The Ancient Skeleton 1F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust04.jpg	57700	900	-685	FALSE	TRUE	3200	FALSE	dun_ust01	<$>6032</>	0	0	<$>47474</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust02.jpg	dun_ust04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	-18285	5589	-1106	btl_ust03_btn	dun_ust04	None	TRUE	FALSE
2500	TRUE	TRUE	dun_ust04	Skeleton	TRUE	3	5	3906	dun_ust04_tw	FALSE	0	0	0	0	1	-18285	5589	-1106	GranadoEspada	-18285	5589	-1106	<$>6032</>	150	75317	800	21925	800	20070	250	21805	7500	157073	1200	21212	250000	160261	FALSE	Nest of The Ancient Skeleton 1F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust04.jpg	57700	900	-685	FALSE	TRUE	3200	FALSE	None	<$>6032</>	0	0	<$>47474</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust02.jpg	dun_ust04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	-18285	5589	-1106	btl_ust03_btn	dun_ust04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ust03	Skeleton	TRUE	3	5	3907	dun_ust03	FALSE	0	0	0	0	1	359	545	-773	GranadoEspada	359	545	-773	<$>47477</>	150	75317	800	21925	800	20070	1500	160112	300	20040	500	21609	250000	160261	TRUE	Nest of Skeleton 3F	5	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust03.jpg	62400	-250	-540	FALSE	TRUE	3200	FALSE	dun_ust02	<$>47477</>	0	0	<$>47476</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1.2	0.9	TRUE	thumb_dun_ust03.jpg	dun_ust03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	359	545	-773	btl_ust03_btn	dun_ust03	None	TRUE	FALSE
2500	TRUE	TRUE	dun_ust01	Skeleton	TRUE	3	5	3909	dun_ust05	FALSE	0	0	0	0	1	6267	-420	-666	GranadoEspada	6267	-420	-666	<$>6033</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Nest of The Ancient Skeleton 2F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust05.jpg	63400	0	600	FALSE	TRUE	3200	FALSE	dun_ust04	<$>6033</>	0	0	<$>47472</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust01.jpg	dun_ust01	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	6267	-420	-666	btl_ust03_btn	dun_ust01	None	TRUE	FALSE
2500	TRUE	TRUE	dun_ust04	Skeleton	TRUE	3	5	3910	dun_ust04_2	FALSE	0	0	0	0	1	-18285	5589	-1106	GranadoEspada	-18285	5589	-1106	<$>6035</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Secret Nest of The Ancient Skeleton	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust04_2.jpg	57700	900	-685	FALSE	TRUE	3200	FALSE	None	<$>6035</>	0	0	<$>47474</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust02.jpg	dun_ust04	6000	FALSE	PARTYWAR	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	-18285	5589	-1106	btl_ust03_btn	dun_ust04	None	TRUE	FALSE
2500	TRUE	TRUE	dun_ust01	Skeleton	TRUE	3	5	3911	dun_ust05_tw	FALSE	0	0	0	0	1	6267	-420	-666	GranadoEspada	6267	-420	-666	<$>6033</>	150	75317	800	21925	800	20070	250	21805	7500	157073	1200	21212	250000	160261	FALSE	Nest of The Ancient Skeleton 2F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust05.jpg	63400	0	600	FALSE	TRUE	3200	FALSE	None	<$>6033</>	0	0	<$>47472</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust01.jpg	dun_ust01	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	6267	-420	-666	btl_ust03_btn	dun_ust01	None	TRUE	FALSE
2500	TRUE	TRUE	dun_ust04	Skeleton	TRUE	3	5	3912	dun_ust04_2_tw	FALSE	0	0	0	0	1	-18285	5589	-1106	GranadoEspada	-18285	5589	-1106	<$>6035</>	0	0	0	0	300	21610	700	21620	0	0	0	0	250000	160261	FALSE	Secret Nest of The Ancient Skeleton	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust04_2.jpg	57700	900	-685	FALSE	TRUE	3200	FALSE	None	<$>6035</>	0	0	<$>47474</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust02.jpg	dun_ust04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	-18285	5589	-1106	btl_ust03_btn	dun_ust04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ust04	Skeleton	TRUE	3	5	3913	dun_ust04_nonpk	FALSE	0	0	0	0	1	-18285	5589	-1106	GranadoEspada	-18285	5589	-1106	<$>6068</>	0	0	0	0	300	21610	700	21620	0	0	0	0	250000	160261	FALSE	Shelter of The Ancient Skeleton 1F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust04_nonpk.jpg	57700	900	-685	FALSE	TRUE	3200	FALSE	None	<$>6068</>	0	0	<$>47474</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust02.jpg	dun_ust04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	-18285	5589	-1106	btl_ust03_btn	dun_ust04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ust01	Skeleton	TRUE	3	5	3914	dun_ust05_nonpk	FALSE	0	0	0	0	1	6267	-420	-666	GranadoEspada	6267	-420	-666	<$>6069</>	0	0	0	0	300	21609	700	21620	0	0	0	0	250000	160261	FALSE	Shelter of The Ancient Skeleton 2F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust05.jpg	63400	0	600	FALSE	TRUE	3200	FALSE	None	<$>6069</>	0	0	<$>47472</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.7	FALSE	thumb_dun_ust01.jpg	dun_ust01	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	6267	-420	-666	btl_ust03_btn	dun_ust01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ust_boss	Skeleton_Boss	FALSE	3	5	3999	dun_ust_boss	FALSE	0	0	0	0	1	-5900	20	200	GranadoEspada	-6200	0	200	<$>8319</>	0	0	0	0	0	0	0	0	0	0	0	0	250000	160261	TRUE	Sea Cave of Revenent	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ust_boss.jpg	16850	-3650	0	FALSE	TRUE	3200	FALSE	None	<$>8319</>	0	0	<$>47478</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1.3	FALSE	thumb_dun_ust_boss.jpg	dun_ust_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-5900	20	200	btl_ust03_btn	dun_ust_boss	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv01	TowerGraciel	FALSE	1	5	4001	dun_ktv01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-17800	0	<$>47480</>	450	75318	200	21928	20000	157073	150	21212	8000	160121	0	0	250000	160261	TRUE	The Tower of Glaciel Spirit 1F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv01.jpg	38000	0	0	FALSE	TRUE	3200	FALSE	btl_ktv05,dun_ktv02	<$>47480</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv01.jpg	dun_ktv01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	-17800	0	fld_ktv_btn	dun_ktv01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv02	TowerGraciel	FALSE	1	5	4002	dun_ktv02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1000	8580	0	<$>47481</>	450	75318	200	21928	20000	157073	150	21212	8000	160121	0	0	250000	160261	TRUE	The Tower of Glaciel Spirit 2F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv04.jpg	60000	13000	0	FALSE	TRUE	3200	FALSE	dun_ktv01,dun_ktv03	<$>47481</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv02.jpg	dun_ktv04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1000	8580	0	fld_ktv_btn	dun_ktv02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv03	TowerGraciel	FALSE	1	5	4003	dun_ktv03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1000	8580	0	<$>47482</>	450	75318	200	21928	20000	157073	150	21212	8000	160121	0	0	250000	160261	TRUE	The Tower of Glaciel Spirit 3F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv03.jpg	24000	0	0	FALSE	TRUE	3200	FALSE	dun_ktv02,dun_ktv04	<$>47482</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv03.jpg	dun_ktv03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1000	8580	0	fld_ktv_btn	dun_ktv03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv04	TowerGraciel	FALSE	1	5	4004	dun_ktv04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1000	8580	0	<$>47483</>	450	75318	200	21928	20000	157073	150	21212	8000	160121	0	0	250000	160261	TRUE	The Tower of Glaciel Spirit 4F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv04.jpg	60000	13000	0	FALSE	TRUE	3200	FALSE	dun_ktv03,dun_ktv05	<$>47483</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv04.jpg	dun_ktv04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1000	8580	0	fld_ktv_btn	dun_ktv04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv05	TowerGraciel	FALSE	1	5	4005	dun_ktv05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1000	8580	0	<$>47484</>	450	75318	200	21928	20000	157073	150	21212	8000	160121	0	0	250000	160261	TRUE	The Tower of Glaciel Spirit 5F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv05.jpg	25000	0	0	FALSE	TRUE	3200	FALSE	dun_ktv04,dun_ktv_boss	<$>47484</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv05.jpg	dun_ktv05	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-1000	8580	0	fld_ktv_btn	dun_ktv05	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv01	Battle_Field_4	TRUE	3	5	4061	btl_ktv01	FALSE	224	-23287	-2953	-1217	0	-23120	-3216	-1217	GranadoEspada	5879	-13389	-3507	<$>28791</>	10	75317	60	21925	80	20070	150	21805	3500	160120	200	21608	250000	160261	TRUE	Scorching Plateau	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv01.jpg	78953.195	-14754.759	-3339.766	FALSE	TRUE	3200	FALSE	fld_jaq,btl_ktv02	<$>28791</>	0	0	<$>47479</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.3	1	TRUE	thumb_btl_ktv01.jpg	btl_ktv01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	5879	-13389	-3507	btl_ktv01_btn	btl_ktv01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv02	Battle_Field_4	TRUE	3	5	4062	btl_ktv02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-5444	-8746	816	<$>47485</>	10	75317	50	21925	80	20070	150	21805	150	20040	2700	160115	250000	160261	TRUE	Perrucho Wall	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv02.jpg	78600	0	-10000	FALSE	TRUE	3200	FALSE	btl_ktv01,btl_ktv03	<$>47485</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.4	1.1	TRUE	thumb_btl_ktv02.jpg	btl_ktv02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-5444	-8746	816	btl_ktv02_btn	btl_ktv02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv03	Battle_Field_5	TRUE	3	5	4063	btl_ktv03	FALSE	224	3720	25328	-7068	0	3435	25132	-7070	GranadoEspada	16711	5800	-7799	<$>28792</>	10	75317	50	21925	300	21098	1500	88321	150	20040	2700	160115	250000	160261	TRUE	La Tierra Blanco	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv03.jpg	71600	9300	24400	FALSE	TRUE	3200	FALSE	btl_ktv02,btl_ktv04,gig_basic,btl_reb03,btl_tbk01,fld_tor,fld_jaq,fld_ptv,fld_ttr,fld_alq,auch_basic,coim_basic,reb_basic	<$>28792</>	0	0	<$>47479</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.5	1.2	TRUE	thumb_btl_ktv03.jpg	btl_ktv03	6000	FALSE	COLONYWAR_8	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	25053	25178	-6901	btl_ktv03_btn	btl_ktv03	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv04	Battle_Field_5	TRUE	3	5	4064	btl_ktv04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	5169	-1172	187	<$>47486</>	10	75317	50	21925	300	21098	1500	88321	150	20040	2700	160115	250000	160261	TRUE	Frozen Plain	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv04.jpg	70192.641	8699.49	782.164	FALSE	TRUE	3200	FALSE	btl_ktv03,btl_ktv05	<$>47486</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.6	1.3	TRUE	thumb_btl_ktv04.jpg	btl_ktv04	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	5169	-1172	187	btl_ktv04_btn	btl_ktv04	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv05	Battle_Field_5	TRUE	3	5	4065	btl_ktv05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-21328	-7151	-3326	<$>47487</>	10	75317	50	21925	300	21098	150	21805	150	20040	1300	88321	250000	160261	TRUE	Snowfield of Glaciel Spirit	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv05.jpg	120077.188	-15243.688	5082.662	FALSE	TRUE	3200	FALSE	btl_ktv04	<$>47487</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.7	1.4	TRUE	thumb_btl_ktv05.jpg	btl_ktv05	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-21328	-7151	-3326	btl_ktv05_btn	btl_ktv05	None	TRUE	FALSE
2500	TRUE	FALSE	btl_ktv05_tomb	Battle_Field_5	FALSE	1	5	4066	btl_ktv05_tomb	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-17718	-582	-1909	<$>190538</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Distorted Time : MansionSnowfield of Glaciel Spirit	0	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_ktv05_tomb.jpg	156800	-15077.979	4169.07	FALSE	TRUE	3200	FALSE	None	<$>190538</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_btl_ktv05.jpg	btl_ktv05_tomb	6000	FALSE	PARTYWAR	NO	1	0	1	FALSE	FALSE	TRUE	4000	6000	0	0	0	0	None	btl_ktv05_tomb	None	TRUE	FALSE
2500	TRUE	FALSE	dun_ktv_boss	TowerGraciel_Boss	FALSE	3	5	4091	dun_ktv_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	-3010	0	<$>47488</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Novia's Parlor	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ktv_boss.jpg	14250	0	0	FALSE	TRUE	3200	FALSE	dun_ktv05	<$>47488</>	0	0	<$>47479</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_ktv_boss.jpg	dun_ktv_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	0	-3010	0	fld_ktv_btn	dun_ktv_boss	None	TRUE	FALSE
2500	TRUE	FALSE	btl_tbk01	Tbk_Field	TRUE	3	5	5001	btl_tbk01	FALSE	0	0	0	0	0	-2408	18025	147	GranadoEspada	731	709	785	<$>28799</>	10	75317	60	21925	80	20070	150	21805	250	20040	1500	160115	250000	160261	TRUE	Abertal	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk01.jpg	58500	418	680	FALSE	TRUE	3200	FALSE	btl_tbk02,btl_tbk03,btl_reb05,dun_tbk01,btl_ktv03,gig_basic,btl_reb03,fld_tor,fld_jaq,fld_ptv,fld_ttr,fld_alq,auch_basic,coim_basic,reb_basic	<$>28799</>	0	0	<$>47489</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.1	1	TRUE	thumb_btl_tbk01.jpg	btl_tbk01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-8807	-6146	-165	btl_tbk01_btn	btl_tbk01	None	TRUE	FALSE
2500	TRUE	FALSE	btl_tbk02	Tbk_Field	TRUE	3	5	5002	btl_tbk02	FALSE	0	0	0	0	0	-546	9606	494	GranadoEspada	-17	-153	-39	<$>28800</>	10	75317	60	21925	80	20070	1500	160115	200	160117	1500	160115	250000	160261	TRUE	Via Fluvial	4	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk02.jpg	58700	-2300	2700	FALSE	TRUE	3200	FALSE	btl_reb06,btl_tbk01,btl_tbk03,btl_jaq04	<$>28800</>	0	0	<$>47489</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	1.2	1.1	TRUE	thumb_btl_tbk02.jpg	btl_tbk02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-17	-153	-39	btl_tbk02_btn	btl_tbk02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_tbk03	Tbk_Field	TRUE	3	5	5003	btl_tbk03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	2359	-4987	-535	<$>47490</>	10	75317	50	21925	80	20070	1500	160115	200	160117	1500	160115	250000	160261	TRUE	Deprimida Valley	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_tbk03.jpg	68721.172	-5150	-265.547	FALSE	TRUE	3200	FALSE	btl_ptv02,btl_auch03,btl_ttr03,btl_tbk01,btl_tbk02	<$>47490</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.3	1.2	TRUE	thumb_btl_tbk03.jpg	btl_tbk03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	2359	-4987	-535	btl_tbk03_btn	btl_tbk03	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tbk01	Tbk_dun	TRUE	3	5	5004	dun_tbk01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1024	-2150	-1110	<$>47491</>	10	75317	60	21925	80	20070	1500	160115	5000	21656	4500	21700	250000	160261	TRUE	Capybara Plantation	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk01.jpg	75300	0	0	FALSE	TRUE	3200	FALSE	btl_tbk01	<$>47491</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	3	1.3	TRUE	thumb_dun_tbk01.jpg	dun_tbk01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-1024	-2150	-1110	fld_tbk_btn	dun_tbk01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tbk02	Tbk_dun	TRUE	3	5	5005	dun_tbk02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	486	-754	-832	<$>47492</>	10	75317	50	21925	80	20070	1500	160115	5000	21656	4500	21700	250000	160261	TRUE	Mine Underground Passage	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk02.jpg	82622.445	-8769.621	-1410.93	FALSE	TRUE	3200	FALSE	dun_tbk01	<$>47492</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	3	1.4	TRUE	thumb_dun_tbk02.jpg	dun_tbk02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	486	-754	-832	fld_tbk_btn	dun_tbk02	None	TRUE	FALSE
2500	TRUE	FALSE	dun_tbk_boss	Tbk_dun_Boss	FALSE	1	5	5006	dun_tbk_boss	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	11916	-4238	599	<$>47493</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Tubkal Mine	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tbk_boss.jpg	40812.438	4004.281	1170.782	FALSE	TRUE	3200	FALSE	None	<$>47493</>	0	0	<$>47489</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.5	1.1	FALSE	thumb_dun_tbk_boss.jpg	dun_tbk_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	11916	-4238	599	fld_tbk_btn	dun_tbk_boss	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah01	Battle_Field_10	TRUE	3	5	8005	btl_bah01	FALSE	0	0	0	0	1	-7678.627	1315.856	100	GranadoEspada	-7678.627	1315.856	100	<$>47520</>	10	75317	50	21925	80	20070	150	21212	350	20351	50	21361	250000	160261	TRUE	Bahamar, Marshland	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah01.jpg	42086.879	-22146.873	7696.572	FALSE	TRUE	3200	FALSE	bah_basic,btl_bah02,btl_bah03,dun_bah01	<$>47520</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.4	1	TRUE	thumb_btl_bah01.jpg	btl_bah01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-7678.627	1315.856	100	btl_bah01_btn	btl_bah01	None	TRUE	FALSE
