AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>34922</>	88346	GrowthStone_ForSale	Etc	NO	0	FALSE	1	0	None	0	<$>79054</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Growth Stone	None	None	2147483647	0	FALSE	it_e_el_key_i	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>34922</>	SYS_item_column_blue	0	<$>79046</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88346	2	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88759	Abrasive_Lesser_10EA	Etc	NO	0	FALSE	1	0	None	0	Material that polishes the surfaces of solids such as stones, iron, jewels, glasses. You can trade to equipments with the Polish to Exchange Soldier located outside of each cities.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Lesser abrasive	None	None	2147483647	0	FALSE	it_e_elitepart_metal	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Polish: Adept 10EA	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	1000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	21354	1	None	250	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88760	Abrasive_Low_10EA	Etc	NO	0	FALSE	1	0	None	0	Material that polishes the surfaces of solids such as stones, iron, jewels, glasses. You can trade to equipments with the Polish to Exchange Soldier located outside of each cities.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Low abrasive	None	None	2147483647	0	FALSE	it_e_elitepart_metal	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Polish: Novice 10EA	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	21355	1	None	1250	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88761	Abrasive_Normal_10EA	Etc	NO	0	FALSE	1	0	None	0	Material that polishes the surfaces of solids such as stones, iron, jewels, glasses. You can trade to equipments with the Polish to Exchange Soldier located outside of each cities.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Abrasive	None	None	2147483647	0	FALSE	it_e_elitepart_metal	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Polish: Beginner 10EA	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	20000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	21356	1	None	5000	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88762	Abrasive_High_10EA	Etc	NO	0	FALSE	1	0	None	0	Material that polishes the surfaces of solids such as stones, iron, jewels, glasses. You can trade to equipments with the Polish to Exchange Soldier located outside of each cities.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	High abrasive	None	None	2147483647	0	FALSE	it_e_elitepart_metal	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Polish: Intermediate 10EA	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	80000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	21357	1	None	20000	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88763	Abrasive_Perfect_10EA	Etc	NO	0	FALSE	1	0	None	0	Material that polishes the surfaces of solids such as stones, iron, jewels, glasses. You can trade to equipments with the Polish to Exchange Soldier located outside of each cities.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Perfect abrasive	None	None	2147483647	0	FALSE	it_e_elitepart_metal	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Polish: Advanced 10EA	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	150000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	10	21358	1	None	37500	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88764	Veteran_Pack_Basic	Etc	NO	0	FALSE	1	0	None	0	Basic Veteran Package includes: 3 Lucifer Wing (15days), Combat Manual: Expert (15 Days), Tactics Manual: Expert (15 Days), 2 Ancient Area Pass (7 Days)	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Basic Veteran Package	None	None	2147483647	0	FALSE	it_e_box2	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Basic Veteran Package	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	150000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88764	1	None	37500	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	88765	Veteran_Pack_Expert	Etc	NO	0	FALSE	1	0	None	0	Advanced Veteran Package includes: 3 Lucifer Wing (30 days), Combat Manual: Expert (30 Days), Tactics Manual: Expert (30 Days), 4 Ancient Area Pass (7 Days)	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Advanced Veteran Package	None	None	2147483647	0	FALSE	it_e_box3	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Advanced Veteran Package	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	150000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	88765	1	None	37500	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Lumin	<$>36637</>	157007	Lumin_Kunzite2_30Day	Etc	NO	0	FALSE	1	0	None	0	<$>76006</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Major Kunzite _ Lumin(30Days)	None	None	500000	0	FALSE	it_e_lumin_garnet	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>36637</>	SYS_item_column_blue	0	<$>74314</>	None	0	500	0	0	No	0	0	0	1	it_e_lumin_kunzite	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	40000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>36684</>	1	157007	1	None	10000	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Lumin	<$>36637</>	157012	Lumin_Fluorite2_30Day	Etc	NO	0	FALSE	1	0	None	0	<$>76007</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Major Fluorite - Lumin(30Days)	None	None	300000	0	FALSE	it_e_lumin_garnet	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>36637</>	SYS_item_column_blue	0	<$>74318</>	None	0	500	0	0	No	0	0	0	1	it_e_lumin_fluorite	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	40000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>36684</>	1	157012	1	None	10000	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Lumin	<$>36637</>	157017	Lumin_Jade2_30Day	Etc	NO	0	FALSE	1	0	None	0	<$>76008</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Major Jade - Lumin(30Days)	None	None	300000	0	FALSE	it_e_lumin_garnet	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>36637</>	SYS_item_column_blue	0	<$>74322</>	None	0	500	0	0	No	0	0	0	1	it_e_lumin_Jade	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	40000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>36684</>	1	157017	1	None	10000	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	EXPBuffCHN50	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	388608	Combat_manual_50_15days_twn	Etc	NO	0	FALSE	1	0	None	0	<$>79055</>	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Combat manual - Grandmaster (15days)	None	None	2147483647	0	FALSE	it_e_book1	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>37300</>	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	388608	1	None	1	0	None	<$>36959</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	421200	redstone_E0910	Etc	NO	0	FALSE	1	0	None	0	None	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	A Strange Red stone	None	None	2147483647	0	FALSE	it_e_fireelest	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>79056</>	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>79057</>	1	421200	1	None	0	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	421426	Pet_Box_Tiger_Y	Etc	NO	0	FALSE	1	0	None	0	None	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Pet Box ()	None	None	2147483647	0	FALSE	it_e_petbox	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>75965</>	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>79058</>	1	421426	1	None	0	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	421427	Pet_Box_Tiger_B	Etc	NO	0	FALSE	1	0	None	0	None	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Pet Box ()	None	None	2147483647	0	FALSE	it_e_petbox	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>79059</>	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>79058</>	1	421427	1	None	0	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	421428	Pet_Box_Tiger_W	Etc	NO	0	FALSE	1	0	None	0	None	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Pet Box ()	None	None	2147483647	0	FALSE	it_e_petbox	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>79060</>	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>79058</>	1	421428	1	None	0	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	821046	RecallFrScroll_10EA_USA	Etc	NO	0	FALSE	1	0	None	0	Scroll that needs when you need to summon a friend near you.	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Summon Friend Scroll	None	None	10000	0	FALSE	it_e_scrollmap	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Summon Friend Scroll (10EA) 	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	40	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	821046	1	None	10	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	821421	Pet_Box_Pigling_Sale_USA	Etc	NO	0	FALSE	1	0	None	0	A box with small and cute Pet.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Pet Box (Pigling)	None	None	500000	0	FALSE	it_e_petbox	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Baby Pet Box (Pigling)	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	821421	1	None	125	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	821422	Pet_Box_Panpan_Sale_USA	Etc	NO	0	FALSE	1	0	None	0	A box with small and cute Pet.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Pet Box (Panpan)	None	None	500000	0	FALSE	it_e_petbox	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Baby Pet Box (Panpan)	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	821422	1	None	125	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	821425	Pet_Box_Sith_Sale_USA	Etc	NO	0	FALSE	1	0	None	0	A box with small and cute Pet.	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Pet Box (Sith)	None	None	500000	0	FALSE	it_e_petbox	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Baby Pet Box (Sys)	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	821425	1	None	125	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	888763	MasterBattlePack	Etc	NO	0	FALSE	1	0	None	0	Explore the New World with these eccentials: Combat Manual: Master (1 Day) [+50% Character XP], Tactics Manual: Master (1 Day) [+50% Stance XP], Survival Manual: Master (1 Day) [+20% Drop Rate]	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Master Battle Pack	None	None	2147483647	0	FALSE	it_e_box2	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Master Battle Pack	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	888763	1	None	1	0	None	None	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	888806	ColonyWarSet_TH_L_THI	Etc	NO	0	FALSE	1	0	None	0	Includes: 15 Health Regen Potions, 15 Soul Regen Potions, 15 Soul Crystals, 30 Teleport Scrolls	0	0	0	0	None	Etc	None	drop_etcitem.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Colony War Set (L)	None	None	2147483647	0	FALSE	it_e_book1	0	0	0	Period	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	Faction War Set (L)	None	0	500	0	0	No	0	0	0	1	None	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	2147483647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	888806	1	None	1	0	None	None	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_EChip	<$>27429</>	889006	Key_Ralph_USA	Etc	NO	0	FALSE	1	0	None	0	A key that can open Ralph's Prison. Use it to rescue Ralph from his captors. The key can also give you rare items such as Jewel Crossbow and Shining Sting Stance to name a few	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	100	Ralph's Prison Key	None	None	2147483647	0	FALSE	it_e_alqkey01	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_yellow	0	Ralph's Prison Key	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	100	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	889006	2	None	1	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	FALSE	27	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_EChip	<$>27429</>	889007	Key_Ralph_USA_sale	Etc	NO	0	FALSE	1	0	None	0	A key that can open Ralph's Prison. Use it to rescue Ralph from his captors. The key can also give you rare items such as Jewel Crossbow and Shining Sting Stance to name a few	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	100	Ralph's Prison Key	None	None	2147483647	0	FALSE	it_e_alqkey01	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_yellow	0	Ralph's Prison Key	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	100	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	889007	2	None	1	0	None	None	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	FALSE	27	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>29982</>	Etc_Etc	<$>27429</>	889008	MercenaryPermission_Sale	Etc	NO	0	FALSE	1	0	None	0	<$>35921</>	0	0	0	0	None	Etc	None	drop_dye.wav	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	Mercenary permission	None	None	1000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27429</>	SYS_item_column_blue	0	<$>35920</>	None	0	500	0	0	No	0	0	0	1	None	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	889008	1	None	125	0	None	<$>34028</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
